n_nodes,influence,communities,nodes
0.8886734529003066,5.88,19,"[379, 2920, 4136, 3211, 1940, 1131, 4139, 1891, 3327, 2033, 2008, 1201, 3459, 748, 5216, 4884, 2565, 5738, 2119, 2550, 1254, 283, 4744, 1361, 372, 1819, 2618, 5695, 3253, 473, 3835, 4074, 4782, 2524, 3309, 4065, 77, 3335, 319, 2799, 4914, 4444, 193, 5169, 1052, 2761, 4286, 3356, 2627, 151, 5107, 563, 2515, 2114, 2686]"
1.3087736306349973,7.13,21,"[2043, 3827, 2033, 4973, 77, 2627, 2428, 5695, 5083, 2066, 151, 200, 765, 710, 319, 2971, 4782, 5216, 1815, 2920, 1471, 1157, 3211, 403, 4119, 1361, 4914, 993, 260, 767, 1601, 48, 412, 1258, 1201, 2668, 75, 603, 1717, 1420, 1875, 599, 1728, 1091, 2550, 4059, 2754, 2853, 1597, 3356, 3253, 3335, 4890, 3738, 4065, 411, 2565, 5794, 2481, 5943, 2515, 55, 4444, 5738, 2440, 1951, 3268, 366, 2678, 1147, 2875, 434, 4136, 4220, 1721, 1999, 4705, 2691, 4074, 3801, 4744]"
0.9048311520439489,5.94,20,"[4291, 5083, 262, 463, 5190, 2755, 3448, 3211, 2781, 2452, 5265, 3253, 2365, 403, 2627, 3361, 1439, 5090, 477, 1858, 596, 3827, 2795, 2114, 1619, 1666, 2574, 5943, 4139, 4087, 3184, 1951, 211, 2618, 2565, 1940, 1052, 1254, 4136, 4782, 5169, 4914, 4286, 193, 2550, 77, 2515, 2008, 473, 2524, 1891, 5738, 4074, 3309, 3835, 3327]"
0.5493617708838261,4.59,19,"[1513, 984, 695, 5695, 1545, 668, 2365, 3738, 519, 5169, 2008, 3801, 2686, 767, 4782, 736, 3184, 2685, 3225, 3309, 322, 1891, 55, 255, 2781, 3035, 733, 5738, 4139, 2574, 366, 3379, 1721, 1981]"
1.098723541767652,6.52,21,"[4906, 5083, 2382, 2610, 5778, 5190, 1201, 1545, 2691, 2008, 524, 4087, 4291, 75, 2399, 563, 1891, 811, 2899, 1597, 4250, 3412, 3801, 2668, 5109, 2797, 2574, 5681, 2033, 1131, 211, 1254, 283, 993, 1615, 541, 2987, 3835, 733, 1129, 2971, 2935, 2686, 4705, 1546, 2628, 5943, 2781, 1940, 193, 4678, 55, 5107, 1052, 119, 3187, 2942, 262, 3337, 3211, 5265, 4139, 4914, 3253, 1858, 2627, 3309, 255]"
1.2926159314913555,7.09,21,"[2043, 3827, 2033, 4973, 77, 2627, 2428, 5695, 5083, 2066, 200, 151, 765, 710, 319, 5216, 2920, 2971, 4782, 3211, 403, 4119, 1471, 1361, 1815, 4914, 993, 767, 1157, 1601, 48, 412, 1258, 1201, 2668, 75, 260, 603, 1875, 599, 1728, 1717, 1091, 4059, 2550, 2754, 2853, 1597, 1420, 3356, 3253, 3335, 4890, 411, 2565, 4065, 5794, 2481, 5943, 4444, 1098, 3738, 2515, 86, 5738, 1777, 4011, 4906, 3434, 4105, 3171, 5107, 405, 4788, 2691, 2440, 434, 2875, 3801, 4705]"
1.1310389400549359,6.56,21,"[255, 326, 1777, 1858, 4782, 2618, 48, 1254, 4744, 75, 1951, 4074, 55, 3158, 3303, 2681, 2481, 695, 526, 5778, 2799, 3252, 1526, 5139, 1954, 4119, 5190, 5454, 524, 5794, 3738, 1504, 519, 2781, 412, 6630, 1641, 811, 4705, 3710, 5943, 445, 151, 5695, 1201, 2768, 2935, 4065, 1884, 1721, 4220, 767, 1179, 4914, 3361, 1545, 1157, 2033, 4641, 662, 3061, 2077, 5216, 5265, 5466, 2691, 3253, 1291, 4444, 43]"
1.3087736306349973,7.08,22,"[6665, 5508, 2033, 4973, 2668, 77, 3801, 2627, 2428, 5738, 5695, 5083, 2066, 151, 200, 765, 710, 319, 2971, 4782, 5216, 1815, 2920, 1471, 1157, 3211, 403, 4119, 1361, 4914, 993, 260, 767, 1601, 48, 412, 1258, 1201, 75, 603, 1717, 1420, 1875, 599, 1728, 1091, 2550, 4059, 2754, 2853, 1597, 3356, 3253, 3335, 4890, 3738, 4065, 411, 2565, 5794, 2481, 5943, 2515, 55, 4444, 2440, 1951, 3268, 366, 2678, 1147, 2875, 434, 4136, 4967, 1721, 1999, 4705, 2691, 4074, 4744]"
1.2441428340604297,6.91,22,"[4291, 5083, 262, 6193, 3448, 5190, 2365, 2755, 2781, 403, 1439, 1505, 1954, 4119, 5454, 5794, 1504, 3253, 811, 5265, 3710, 1201, 2768, 2935, 1858, 1721, 4220, 767, 5216, 5943, 3361, 3061, 2691, 4444, 43, 4105, 4641, 3171, 6630, 1258, 3331, 1254, 1157, 519, 4744, 1545, 255, 1291, 524, 2618, 48, 5778, 662, 151, 4059, 3738, 1777, 1179, 412, 2077, 1951, 4074, 4782, 4914, 3252, 326, 445, 5695, 1471, 1368, 5466, 1884, 4705, 4065, 1641, 2033, 2681]"
0.40394247859104837,3.84,17,"[1091, 668, 1951, 3701, 135, 86, 4222, 519, 1254, 2875, 2033, 6331, 109, 3211, 2565, 4139, 1587, 2971, 3331, 2428, 255, 541, 2490, 4065, 5083]"
0.7917272580384551,5.4,20,"[1513, 440, 2826, 5695, 3835, 4906, 4250, 3738, 2668, 1682, 5169, 2008, 2686, 519, 3801, 1157, 1951, 767, 1246, 2524, 2565, 5943, 4641, 477, 3443, 3184, 3827, 1858, 596, 3404, 2795, 2481, 211, 3448, 2114, 5738, 1619, 4087, 6886, 77, 5466, 135, 4139, 1908, 2574, 3303, 3263, 2618, 4411]"
1.0825658426240101,6.51,20,"[379, 2920, 4136, 3211, 1940, 1131, 4139, 1891, 3327, 2033, 2008, 1201, 200, 748, 3080, 5216, 3459, 1601, 5738, 2550, 4884, 412, 2795, 1254, 2119, 372, 2565, 5992, 3120, 283, 3835, 1361, 3738, 2574, 2691, 4074, 4744, 3309, 473, 2618, 5695, 1819, 2799, 2524, 4065, 1545, 3253, 524, 3335, 151, 3356, 77, 4444, 5107, 2686, 4782, 1052, 5169, 4914, 319, 563, 4286, 193, 2114, 2761, 2627, 2515]"
0.807884957182097,5.55,23,"[4411, 2875, 3412, 1254, 4744, 5949, 4855, 3253, 5375, 319, 2770, 445, 2152, 3448, 1744, 1721, 5695, 1361, 6811, 2809, 1793, 1291, 2991, 92, 5169, 1940, 4641, 1054, 5454, 4065, 2971, 2795, 2077, 5738, 811, 3827, 3835, 86, 2365, 4119, 2452, 1819, 1052, 4906, 5216, 4011, 2624, 1601, 2761, 2799]"
1.0340927451930841,6.3,20,"[379, 2920, 4136, 3211, 1940, 1131, 1891, 2033, 3327, 4139, 2008, 1201, 3459, 748, 4884, 2565, 5738, 2550, 283, 5216, 1361, 372, 1819, 2119, 2618, 5695, 1254, 4744, 473, 3253, 4074, 3835, 4782, 2420, 3309, 4065, 77, 3335, 319, 2799, 193, 1052, 4444, 2761, 4286, 4914, 403, 765, 1587, 5169, 477, 519, 2886, 4788, 1157, 2481, 5092, 1451, 2735, 2574, 3080, 445, 5265, 1619]"
0.6301502666020355,4.9,20,"[5083, 5943, 5695, 2077, 4641, 255, 55, 86, 4222, 519, 1254, 2875, 2033, 4444, 109, 3211, 2565, 4139, 1587, 2971, 3331, 2428, 3225, 3061, 1601, 2755, 1504, 2685, 6189, 4250, 5466, 4065, 1721, 524, 1147, 2119, 5265, 3120, 319]"
0.7594118597511712,5.36,23,"[4411, 2875, 1254, 3412, 4744, 5949, 4855, 3253, 5375, 319, 2770, 445, 2152, 3448, 1721, 5695, 1361, 1744, 6811, 2809, 1793, 1291, 2991, 92, 4515, 1940, 4641, 1054, 5454, 4065, 2971, 2795, 2077, 5738, 811, 3827, 3835, 86, 2365, 2452, 4119, 1819, 1052, 4906, 5216, 4011, 2624]"
1.0017773469058004,6.16,23,"[5083, 5943, 2920, 5695, 4136, 255, 1891, 3211, 1131, 3327, 1940, 4139, 2033, 2008, 748, 1201, 5216, 4884, 2119, 2550, 5738, 3080, 5992, 1601, 200, 2795, 5676, 1254, 372, 3459, 2565, 283, 3835, 2691, 4074, 1819, 2799, 1361, 412, 1228, 160, 6826, 473, 743, 1545, 2574, 3738, 1179, 32, 4011, 2987, 2991, 48, 5169, 4914, 3253, 1725, 77, 3158, 2781, 4065, 1129]"
0.517046372596542,4.16,21,"[2875, 6077, 5961, 4906, 4250, 3738, 2668, 1682, 5169, 2008, 2686, 519, 3801, 1157, 767, 1246, 5695, 2524, 5943, 2565, 3184, 1782, 2292, 55, 123, 639, 2033, 211, 541, 1951, 3835, 255]"
0.807884957182097,5.67,20,"[379, 2920, 1131, 4136, 1891, 3211, 1940, 4139, 3327, 1201, 2033, 1601, 412, 2008, 2795, 748, 2550, 200, 5992, 5738, 3120, 4884, 5216, 372, 2574, 2624, 2799, 4744, 1291, 2452, 4119, 3835, 1819, 2971, 1361, 1254, 2077, 1054, 4906, 1928, 5169, 3253, 2875, 4411, 445, 5695, 2761, 86, 4065, 3827]"
0.3877847794474065,3.61,19,"[5083, 5695, 1940, 5943, 811, 2809, 4744, 2971, 4053, 1439, 2550, 4705, 6680, 6425, 2073, 255, 541, 2490, 1157, 519, 1951, 5169, 1426, 3835]"
0.3877847794474065,3.83,18,"[379, 2920, 1131, 4136, 1891, 3211, 1940, 4139, 3327, 1201, 2033, 255, 541, 2490, 1157, 519, 2550, 6731, 1426, 4744, 5169, 2971, 3835, 5695]"
0.5978348683147519,4.78,19,"[379, 2920, 1131, 4136, 1891, 3211, 1940, 4139, 3327, 1201, 2033, 1601, 412, 2008, 2795, 748, 2550, 200, 5992, 5738, 3120, 4884, 372, 5216, 2574, 2624, 2799, 4744, 1291, 2452, 4119, 3835, 2694, 2971, 1361, 1254, 5169]"
1.147196639198578,6.59,23,"[4411, 3412, 2875, 1254, 5949, 4855, 5375, 4744, 319, 2770, 2152, 3253, 3448, 445, 1744, 1721, 6811, 4867, 5695, 2809, 1793, 4705, 5681, 92, 372, 5269, 4139, 2781, 4641, 3327, 200, 5727, 4065, 2899, 2565, 5738, 3835, 1157, 2991, 519, 1545, 2826, 4074, 5169, 4250, 1179, 3738, 2971, 541, 1054, 32, 4906, 2987, 434, 3251, 2686, 440, 5216, 1725, 1471, 322, 841, 5107, 77, 3801, 5466, 1246, 1513, 2668, 4973, 2039]"
1.147196639198578,6.69,22,"[379, 2920, 1131, 4136, 4250, 3738, 2668, 4139, 1682, 3327, 2033, 2008, 541, 2686, 255, 1951, 3801, 1157, 519, 767, 1246, 2991, 2971, 5695, 3835, 5169, 92, 528, 3253, 2809, 5738, 1054, 1053, 599, 5107, 1451, 3251, 2565, 1439, 5466, 2768, 841, 2382, 678, 445, 2754, 1471, 6731, 211, 4705, 5681, 434, 77, 372, 1545, 5269, 2039, 5216, 4973, 32, 4641, 2781, 322, 4065, 1254, 200, 2987, 5727, 2899, 1179, 1725]"
0.3231539828728387,3.56,16,"[379, 48, 2920, 1131, 255, 2875, 1254, 4250, 1129, 1546, 2035, 2574, 4411, 1361, 3253, 55, 151, 3738, 2971, 5695]"
1.0179350460494423,6.21,25,"[4411, 3412, 2875, 1254, 5949, 4855, 5375, 4744, 319, 2770, 3253, 2152, 445, 3448, 1744, 1721, 6811, 5695, 1361, 2809, 1793, 92, 1291, 4641, 5454, 3080, 811, 2365, 48, 5155, 4065, 2795, 4011, 4074, 2991, 3827, 3835, 5738, 1052, 3309, 2886, 5169, 3738, 2298, 3459, 1546, 473, 4248, 2119, 86, 2686, 1601, 1940, 2452, 4119, 5216, 1054, 2971, 1819, 2077, 4906, 2627, 596]"
0.48473097430925804,4.26,18,"[5738, 4723, 1471, 379, 3235, 467, 5083, 3266, 48, 4222, 5454, 55, 3801, 468, 1601, 2428, 255, 2991, 528, 3253, 2809, 2033, 1157, 519, 4906, 3835, 2971, 92, 541, 1054]"
0.8563580546130227,5.78,20,"[379, 2920, 4136, 1940, 3211, 1131, 1891, 4139, 3327, 2033, 1201, 2008, 4884, 748, 2119, 2550, 5216, 372, 2618, 3459, 5738, 4074, 4782, 2524, 3309, 2565, 1254, 3335, 1361, 283, 3835, 4444, 4914, 4744, 5873, 473, 5695, 1819, 3253, 2799, 1052, 4286, 5169, 5107, 3235, 2627, 2043, 1291, 4723, 596, 3827, 4411, 541]"
0.7594118597511712,5.4,20,"[4411, 2875, 3412, 3710, 1254, 3253, 1131, 319, 3327, 4744, 1361, 4884, 2033, 2119, 1940, 2008, 4288, 4139, 748, 5695, 1052, 1201, 5992, 200, 5216, 5738, 3120, 2515, 2795, 372, 2971, 2077, 811, 3827, 2365, 4641, 2452, 4119, 3389, 4011, 2624, 4065, 4906, 86, 151, 1819, 1054]"
0.7109387623202452,5.28,20,"[379, 4136, 2920, 1131, 1891, 3211, 1940, 4139, 3327, 1201, 2033, 1601, 412, 2008, 2795, 748, 2550, 200, 5738, 5992, 5216, 3120, 4884, 372, 3080, 2574, 2565, 48, 4074, 3309, 3835, 1361, 2971, 1254, 4250, 3738, 1129, 1546, 4267, 3253, 55, 151, 2875, 5695]"
0.7109387623202452,5.14,21,"[5738, 4723, 912, 379, 1793, 3235, 5083, 3266, 4222, 48, 412, 55, 2008, 2550, 200, 5992, 5216, 3120, 4884, 372, 3080, 2574, 3309, 1361, 4250, 3738, 1129, 1546, 4267, 151, 4571, 5695, 2565, 1254, 4136, 3211, 4139, 2795, 748, 4074, 1940, 3253, 2971, 3835]"
0.8725157537566648,5.59,25,"[5738, 4723, 912, 379, 3235, 1793, 5083, 3266, 48, 4222, 2341, 2043, 2784, 6707, 6228, 5470, 6788, 2119, 2971, 6089, 2899, 596, 3827, 2795, 1619, 1666, 2114, 4782, 5943, 4139, 4087, 3184, 1951, 4136, 193, 211, 1891, 2574, 2008, 2618, 3327, 5727, 1940, 1254, 1052, 1179, 2550, 4286, 77, 2565, 1513, 5169, 3835, 2524]"
1.1795120374858619,6.78,20,"[379, 2920, 4136, 1940, 3211, 1131, 1891, 4139, 3327, 2033, 1201, 2008, 4884, 748, 2119, 2550, 5216, 372, 2618, 3459, 3309, 5738, 4074, 1254, 3335, 2524, 4782, 1909, 1361, 4444, 3835, 4914, 2565, 4744, 193, 473, 5695, 1819, 3253, 2799, 1052, 5107, 2515, 4065, 5169, 151, 2114, 4286, 319, 2686, 77, 2440, 2781, 1291, 468, 541, 1129, 3299, 5681, 4504, 4641, 2761, 1777, 2610, 3356, 346, 1932, 4222, 4723, 4973, 2826, 3235, 48]"
1.2118274357731456,6.87,21,"[379, 4914, 2920, 193, 4136, 2515, 1131, 3211, 3327, 1940, 4139, 2033, 1891, 77, 4065, 319, 748, 2550, 1201, 2008, 372, 2686, 2440, 2781, 2119, 5738, 5216, 468, 4884, 3309, 4074, 1129, 541, 2618, 2114, 2524, 151, 3299, 5681, 1254, 4504, 4641, 2761, 3835, 3958, 3459, 4782, 5107, 1777, 3356, 346, 1361, 4444, 473, 4222, 283, 2565, 1932, 3335, 5695, 4973, 55, 2826, 3253, 4744, 1291, 4286, 4723, 5169, 1819, 1052, 3235, 2610, 2627, 2043]"
1.5511391177896265,7.77,25,"[4411, 3412, 1254, 2875, 5949, 4855, 5375, 4744, 319, 2770, 3253, 2152, 445, 3448, 1744, 1721, 6811, 1361, 5695, 2809, 92, 811, 2731, 5454, 86, 1793, 2886, 4641, 2365, 3459, 4065, 2795, 5216, 1546, 473, 3827, 3835, 5738, 4011, 1052, 2991, 2119, 4074, 2686, 1291, 3309, 5169, 1601, 2298, 2761, 4119, 2899, 48, 2971, 3080, 5727, 2691, 3331, 2565, 519, 1940, 5107, 524, 5778, 662, 4248, 3738, 4250, 2524, 2077, 1179, 4890, 32, 283, 1819, 3356, 4906, 43, 2987, 3251, 2610, 4914, 434, 55, 440, 2618, 1725, 2627, 1368, 3801, 346, 4444, 1246, 2668, 4723, 4222]"
0.8725157537566648,5.82,20,"[379, 4914, 2920, 193, 4136, 2515, 1131, 3211, 3327, 1940, 4139, 2033, 1891, 77, 4065, 319, 748, 2550, 1201, 2008, 372, 2686, 2440, 2781, 2119, 5738, 5216, 468, 4884, 3309, 1699, 1129, 541, 2618, 2114, 2524, 151, 3299, 5681, 1254, 4504, 2761, 4641, 3835, 3958, 3459, 4782, 5107, 1777, 3235, 2043, 55, 4444, 283]"
0.21005008886734533,2.63,17,"[5738, 4641, 255, 3719, 2077, 5083, 2991, 55, 2971, 2182, 6103, 1940, 1054]"
0.9856196477621584,6.22,20,"[379, 2920, 4136, 1909, 1940, 193, 1131, 3211, 3327, 1891, 5695, 2033, 4139, 1819, 3253, 1201, 2550, 1958, 2008, 2799, 372, 1052, 5107, 2119, 5216, 3309, 2515, 4884, 4065, 4074, 5738, 3835, 5169, 2618, 1254, 151, 2114, 4286, 319, 2524, 2686, 77, 3459, 2440, 4444, 1361, 841, 4782, 1481, 75, 3335, 473, 4914, 596, 1368, 5466, 2428, 2565, 4744, 3235, 4723]"
0.9209888511875908,6.01,19,"[379, 2920, 4136, 3211, 1940, 1131, 1891, 4139, 3327, 2033, 1201, 4884, 2008, 748, 2119, 2550, 1025, 5216, 2618, 3309, 4074, 3335, 2524, 1254, 5738, 3459, 4782, 1361, 4444, 4914, 3835, 2565, 4744, 447, 473, 3253, 283, 2799, 5107, 1052, 2515, 1641, 5695, 5778, 2668, 452, 1819, 322, 2420, 477, 433, 440, 2043, 4723, 596, 2875, 445]"
0.7594118597511712,5.43,19,"[3481, 2920, 4136, 1940, 3211, 1131, 1891, 4139, 3327, 2033, 1201, 2008, 4884, 748, 2119, 2550, 5216, 372, 2618, 3459, 3309, 4074, 5738, 3335, 2524, 283, 4782, 1254, 1361, 4444, 3835, 4914, 2565, 4744, 193, 4576, 5695, 1819, 3253, 2799, 1052, 5107, 2515, 4065, 5169, 2077, 55]"
0.9533042494748747,5.73,26,"[5738, 4723, 4855, 379, 319, 912, 5454, 811, 5375, 3138, 6788, 3448, 4641, 1793, 2770, 2043, 1545, 3235, 3807, 83, 1744, 2365, 2991, 2152, 1361, 2809, 1721, 6811, 3253, 2795, 2886, 2298, 1940, 4248, 1981, 2452, 1546, 3827, 5109, 4074, 5169, 2678, 48, 2228, 5107, 733, 2853, 2686, 1054, 3835, 2971, 1254, 1129, 2875, 4411, 55, 151, 3738, 5695]"
0.9533042494748747,6.19,21,"[5083, 2920, 5695, 1940, 2971, 1131, 1891, 4729, 3327, 2033, 1201, 4884, 2119, 2550, 372, 2685, 4782, 2524, 3309, 3335, 4444, 4914, 5109, 2678, 5738, 2228, 2853, 151, 1054, 3253, 5169, 2686, 55, 4074, 4411, 1129, 5107, 4723, 3459, 3827, 319, 3835, 2565, 1545, 1254, 3211, 3738, 283, 4641, 3235, 5216, 4136, 48, 2875, 1361, 2008, 733, 748, 2043]"
1.0664081434803683,6.46,21,"[379, 2920, 4136, 3211, 1131, 1940, 1891, 4139, 3327, 2033, 1201, 2008, 4884, 748, 2119, 2550, 5216, 372, 2618, 3459, 4074, 2524, 3309, 2565, 5738, 4782, 1254, 3335, 283, 4444, 1361, 4914, 4744, 193, 3835, 473, 2799, 1819, 2515, 5169, 4286, 3253, 1052, 5695, 3271, 5107, 662, 4684, 1291, 319, 3268, 1246, 4411, 6169, 32, 4175, 3738, 55, 541, 1930, 3235, 2043, 2440, 4723, 596, 4222]"
1.2764582323477134,7.03,21,"[5738, 5180, 6603, 3412, 3710, 319, 1254, 2618, 1131, 3327, 3253, 3335, 4782, 2524, 2033, 193, 1361, 4744, 5107, 4884, 48, 2008, 748, 2119, 2875, 1940, 4411, 4973, 5216, 4139, 3459, 5695, 2565, 1052, 2826, 1201, 2515, 3211, 1291, 1932, 1147, 5778, 2799, 3835, 151, 4444, 3309, 1819, 283, 541, 473, 1054, 4136, 4074, 1777, 4906, 2987, 4914, 3299, 5681, 2610, 45, 1587, 55, 445, 2627, 452, 2628, 4684, 77, 468, 596, 3801, 994, 1641, 2668, 1129, 4723, 2043]"
0.9048311520439489,5.71,24,"[2875, 5429, 6077, 4400, 668, 1131, 2365, 92, 4855, 1254, 5375, 319, 5695, 4641, 5454, 3459, 519, 748, 811, 6175, 4411, 445, 3175, 1012, 2668, 5216, 2565, 3253, 1361, 1291, 5778, 541, 2077, 4906, 2987, 5169, 55, 452, 2119, 200, 4684, 77, 1615, 596, 86, 3158, 2524, 4074, 5672, 1641, 5738, 3309, 1129, 4723, 4087, 2043]"
0.6463079657456776,4.94,18,"[379, 2920, 4136, 591, 3211, 1131, 1891, 4139, 3327, 2033, 1201, 2008, 4884, 2550, 748, 372, 2618, 2119, 4782, 5216, 3335, 3459, 4074, 4914, 2524, 5738, 4744, 193, 3309, 3253, 4413, 4286, 1361, 283, 4444, 1254, 2515, 4641, 48, 55]"
0.9533042494748747,6.05,22,"[2875, 5429, 6077, 4400, 668, 1131, 2365, 2033, 1201, 4884, 1254, 2550, 372, 4782, 4641, 319, 5695, 748, 3335, 3459, 4914, 4411, 3211, 4136, 2008, 2565, 5216, 1545, 1940, 1361, 3253, 151, 3738, 283, 2971, 1054, 3235, 2853, 48, 5169, 2228, 3827, 55, 2119, 4444, 2524, 5109, 733, 3835, 4074, 2678, 1129, 5738, 3309, 5107, 1800, 2043, 2685, 2686]"
1.2118274357731456,6.8,24,"[5738, 5180, 6603, 3412, 3710, 3253, 1254, 1131, 319, 3327, 4744, 1361, 4884, 2033, 2119, 2008, 4288, 1940, 5695, 748, 5216, 1201, 4139, 5992, 2795, 1052, 200, 3120, 2515, 2251, 3383, 6981, 45, 3466, 4641, 48, 4782, 2618, 2524, 3835, 4973, 4444, 2565, 3309, 2826, 1291, 5436, 5778, 1819, 4074, 283, 541, 2077, 1777, 5681, 3299, 1054, 2043, 4136, 4906, 2987, 1147, 2610, 4914, 1587, 55, 445, 468, 2627, 452, 2628, 4684, 77, 1615, 4723]"
0.9533042494748747,5.78,25,"[2875, 920, 6044, 5429, 1131, 5398, 6376, 4400, 2365, 3220, 1289, 668, 2711, 6799, 4914, 4411, 748, 4136, 2008, 4641, 1940, 1361, 2971, 5695, 5216, 3459, 48, 2119, 1800, 2565, 3335, 1545, 3211, 151, 372, 3738, 283, 1054, 3235, 2853, 5169, 2228, 3253, 55, 4444, 2524, 733, 3835, 5109, 2678, 1129, 4074, 5738, 3309, 3827, 5107, 2043, 2685, 2686]"
0.9048311520439489,5.84,22,"[2875, 6077, 5429, 4400, 668, 1131, 2365, 2033, 1201, 4884, 1254, 2550, 372, 4782, 4641, 319, 5695, 748, 3335, 3459, 4914, 4411, 3211, 375, 2008, 2565, 5216, 1545, 1940, 1361, 3253, 151, 3738, 283, 2971, 1054, 2853, 48, 3235, 5169, 2228, 3827, 2119, 55, 4444, 2524, 5109, 733, 3835, 4074, 2678, 1129, 3309, 5107, 1800, 5738]"
