node,page_rank,overall_rank,comm,rank_comm
247,0.00817670388378993,1,2,1
223,0.007489985268969653,2,2,2
354,0.006205141397930499,3,3,1
41,0.005669847679628905,4,1,1
342,0.005649901304549246,5,3,2
226,0.0055355859992471165,6,2,3
205,0.0052850079500259585,7,2,4
22,0.005189308012481828,8,1,2
239,0.004728531202436495,9,2,5
120,0.004669652876810265,10,1,3
194,0.004617240817077465,11,2,6
53,0.004555482356066617,12,1,4
586,0.004461757350259431,13,7,1
551,0.004427689033503317,14,7,2
185,0.004365840551704085,15,2,7
418,0.004357811181552854,16,4,1
375,0.004254313688527226,17,3,3
85,0.004228895425433079,18,1,5
450,0.00413805232135285,19,4,2
346,0.00387407868374491,20,3,4
213,0.0038169775333899716,21,2,8
115,0.003696381121283557,22,1,6
445,0.0036153465483419077,23,4,3
124,0.0036065542500433186,24,1,7
252,0.0035235675066739866,25,2,9
469,0.0035054094432798743,26,5,1
533,0.0034945916015783987,27,6,1
284,0.0034521998463150293,28,3,5
98,0.003379069500007166,29,1,8
453,0.003348110177481673,30,5,2
249,0.0032984740525765673,31,2,10
488,0.003280745500629118,32,5,3
363,0.003266239337052698,33,3,6
482,0.0032434657453806327,34,5,4
317,0.0031926712844311503,35,3,7
238,0.003186358343103628,36,2,11
180,0.003160009314523674,37,2,12
128,0.0031379442139072475,38,1,9
92,0.003134849128186071,39,1,10
217,0.0031135226935660857,40,2,13
294,0.003100345990166543,41,3,8
565,0.0030817642522126165,42,7,3
288,0.0030733769991111767,43,3,9
338,0.0030652557059338828,44,3,10
15,0.0030535784592079502,45,1,11
63,0.003026949137012981,46,1,12
341,0.0030237301957624237,47,3,11
358,0.003006437318882574,48,3,12
471,0.002949158852199574,49,5,5
356,0.0029312274855591517,50,3,13
230,0.002913623709175533,51,2,14
557,0.0028896656812869926,52,7,4
54,0.002871329686273764,53,1,13
144,0.0028691101307087826,54,2,15
552,0.0028444401375216444,55,7,5
218,0.0028386846460026374,56,2,16
646,0.002784286163649647,57,10,1
150,0.002761694071914886,58,2,17
156,0.0027592784348276183,59,2,18
125,0.0027499154989555643,60,1,14
566,0.002741476402291021,61,7,6
537,0.002732050695063228,62,6,2
235,0.0027178164241790466,63,2,19
446,0.002709355649759201,64,4,4
215,0.0026946770703040884,65,2,20
366,0.0026897368337796966,66,3,14
269,0.002665718348472599,67,3,15
378,0.002658357568694248,68,3,16
228,0.0026526281043188042,69,2,21
538,0.0026508663449855197,70,6,3
26,0.0026502482342358126,71,1,15
285,0.0026470773114486107,72,3,17
23,0.002642596350841953,73,1,16
539,0.002638237719572964,74,6,4
211,0.002628769894666799,75,2,22
193,0.002619177614271757,76,2,23
651,0.0026141654295767087,77,10,2
327,0.0026130306469464627,78,3,18
18,0.0025881199439281824,79,1,17
473,0.00257658982547228,80,5,6
299,0.002574700505378579,81,3,19
452,0.002569101501737966,82,5,7
103,0.0025661918914257472,83,1,18
658,0.0025649644842755206,84,10,3
345,0.00256425944068273,85,3,20
207,0.002553777740323056,86,2,24
581,0.0025179966235026633,87,7,7
406,0.0025178084517733608,88,4,5
108,0.0025061211153052944,89,1,19
434,0.00248756478268913,90,4,6
311,0.0024669808129684457,91,3,21
433,0.0024370373756169546,92,4,7
181,0.0024322600076480843,93,2,25
618,0.002407770204675431,94,8,1
542,0.002406403414893902,95,6,5
2,0.002403428906718236,96,1,20
244,0.0024031798693682047,97,2,26
610,0.0023894862266160355,98,8,2
600,0.002382231218429093,99,8,3
201,0.002360123671486345,100,2,27
204,0.0023555278444039166,101,2,28
157,0.0023509264147994124,102,2,29
405,0.0023465544029724755,103,4,8
274,0.0023456082261162563,104,3,22
236,0.002334635661879378,105,2,30
502,0.0023227410410448656,106,5,8
242,0.002295336954833294,107,2,31
475,0.002286884920893406,108,5,9
31,0.002283244090264367,109,1,21
589,0.0022770605822982643,110,7,8
151,0.002270897649150977,111,2,32
170,0.002256153784080091,112,2,33
472,0.0022559155162182438,113,5,10
632,0.002240338385626861,114,9,1
460,0.0022333337254269252,115,5,11
544,0.0022330022729692145,116,6,6
196,0.002226872984276308,117,2,34
545,0.002220814278409743,118,6,7
183,0.002212067981648491,119,2,35
52,0.0021980418410436865,120,1,22
524,0.002196993855581007,121,6,8
324,0.0021908115933874316,122,3,23
303,0.0021861935011095544,123,3,24
561,0.0021835790082188325,124,7,9
487,0.0021770670609123923,125,5,12
176,0.0021739282375723545,126,2,36
424,0.0021638912849869683,127,4,9
554,0.002159742882172743,128,7,10
71,0.0021547804961005684,129,1,23
548,0.0021495685671441846,130,7,11
532,0.002136084669273531,131,6,9
613,0.0021319357253918253,132,8,4
361,0.002122882426325014,133,3,25
240,0.002099998381839553,134,2,37
6,0.0020977294447837207,135,1,24
637,0.002073506663161658,136,9,2
530,0.0020628071135339165,137,6,10
202,0.00205648965561759,138,2,38
535,0.0020556335845901327,139,6,11
212,0.002047544006582742,140,2,39
493,0.0020441406352742766,141,5,13
35,0.002024793983005857,142,1,25
522,0.002024546323078,143,6,12
343,0.0020227799401931067,144,3,26
594,0.0020084753882229135,145,8,5
601,0.0020067302756098717,146,8,6
558,0.0020020516718816045,147,7,12
626,0.0019969687277500326,148,8,7
506,0.0019894871334338645,149,6,13
195,0.0019865665320977703,150,2,40
179,0.001984413418659946,151,2,41
355,0.0019716236925347774,152,3,27
104,0.0019703210033532527,153,1,26
628,0.0019689124079134987,154,9,3
216,0.001961555673469117,155,2,42
89,0.0019540746535189916,156,1,27
669,0.0019529527784605263,157,11,1
254,0.001950230420641147,158,2,43
229,0.001948689950399025,159,2,44
286,0.0019425989235850561,160,3,28
102,0.0019420762833516575,161,1,28
44,0.0019420452093835533,162,1,29
199,0.001933322737722509,163,2,45
454,0.0019314679308165702,164,5,14
430,0.0019262072115382536,165,4,10
46,0.0019194880548397883,166,1,30
470,0.0019182651821197199,167,5,15
391,0.0019135882885908994,168,4,11
84,0.001899445601586113,169,1,31
593,0.0018773789003632083,170,8,8
76,0.0018673087726254632,171,1,32
