node,page_rank,overall_rank,comm,rank_comm
844,0.048194379777336586,1,1,1
622,0.04757470696701295,2,1,2
298,0.04201521532473541,3,1,3
61,0.040345817695667155,4,1,4
371,0.03829587843902431,5,1,5
1298,0.0370092879972512,6,2,1
2662,0.03339511219217354,7,5,1
2994,0.028388758609726436,8,5,2
1096,0.028346809295427093,9,2,2
2800,0.022923316766370522,10,5,3
3565,0.02265047804767514,11,7,1
2771,0.022291346095580172,12,5,4
3562,0.021838874903558375,13,7,2
87,0.02161304190913755,14,1,6
2393,0.021258200281230454,15,4,1
1312,0.020862195992360933,16,2,3
3779,0.019687162737222253,17,7,3
2147,0.019577210932174377,18,4,2
833,0.018998356742636717,19,1,7
202,0.01809336679052628,20,1,8
2439,0.01731062919658207,21,4,3
2886,0.01578666503225,22,5,5
63,0.015307468302681084,23,1,9
2909,0.015199638633358296,24,5,6
3950,0.014986031267075832,25,8,1
2935,0.014962211884014465,26,5,7
1022,0.01461121812394708,27,2,4
2177,0.014072064172079799,28,4,4
221,0.013123403429444416,29,1,10
47,0.013015958418324626,30,1,11
1493,0.012785339916727126,31,2,5
905,0.012623065004127345,32,1,12
451,0.01178528401622388,33,1,13
4048,0.011699321898570914,34,8,2
1826,0.011518559385939984,35,3,1
2693,0.011450523488383348,36,5,8
2170,0.011169934670886126,37,4,5
2389,0.01087895060510305,38,4,6
1308,0.010612986654089681,39,2,6
4013,0.01041582223795201,40,8,3
1600,0.010050027869191793,41,3,2
438,0.009948641680116544,42,1,14
3170,0.009912675844049541,43,6,1
1929,0.009466254339482628,44,3,3
2434,0.009283580827032458,45,4,7
3052,0.009139159578862091,46,6,2
1928,0.008958274001476463,47,3,4
5248,0.008804510255303712,48,15,1
2567,0.008548242374034263,49,5,9
1419,0.008413504490252369,50,2,7
3315,0.008304389941419712,51,6,3
3431,0.008082435546926075,52,6,4
3156,0.0075775045313724015,53,6,5
2691,0.007575286741460636,54,5,10
920,0.007061314440650254,55,1,15
1279,0.007006192461465615,56,2,8
1120,0.00697666791802185,57,2,9
4526,0.006934061425377212,58,11,1
1870,0.006815968223664705,59,3,5
2867,0.006659153698534959,60,5,11
4627,0.0064597645103966995,61,11,2
1219,0.006287768287736605,62,2,10
5237,0.006087535715084214,63,15,2
4836,0.006078297720308359,64,12,1
4995,0.005903655888189901,65,13,1
4699,0.005891940556019763,66,12,2
5074,0.00588101354326126,67,14,1
2108,0.005604323124196762,68,4,8
4075,0.005583862560477464,69,9,1
5427,0.005533662523155226,70,17,1
345,0.005376120395075804,71,1,16
876,0.005348957850023942,72,1,17
177,0.005348371953140052,73,1,18
2230,0.0053140367385069226,74,4,9
1612,0.005234938783467415,75,3,6
3106,0.005205434154768712,76,6,6
1087,0.005184137132975951,77,2,11
2743,0.005141936255801839,78,5,12
3887,0.005127220907410555,79,8,4
1717,0.00506119511803598,80,3,7
1825,0.0050198201725111975,81,3,8
3423,0.004946745095176632,82,6,7
4635,0.004917550138087424,83,11,3
983,0.004824488692846132,84,2,12
4940,0.004817805379203331,85,13,2
96,0.004782721784502062,86,1,19
1158,0.004754733950267152,87,2,13
3876,0.004725075470624467,88,8,5
1875,0.004717064581637016,89,3,9
5046,0.004713732277762327,90,14,2
2875,0.004686699434466281,91,5,13
1522,0.004638325177754946,92,3,10
2287,0.004637533426995893,93,4,10
2057,0.0046277859795023765,94,3,11
825,0.004601076501188782,95,1,20
3294,0.004584044845395342,96,6,8
4132,0.00458211320972748,97,9,2
5555,0.004562682847962071,98,19,1
5071,0.004540562122426029,99,14,3
530,0.0045194984415410245,100,1,21
3982,0.004480003403824181,101,8,6
1259,0.004465352347665723,102,2,14
2857,0.004463157271091036,103,5,14
1561,0.004443304319755411,104,3,12
4545,0.004441307564543327,105,11,4
3022,0.004434436280087851,106,6,9
4553,0.004426137980513943,107,11,5
5224,0.004370603699121235,108,15,3
575,0.004308620855008846,109,1,22
4253,0.004282397936564125,110,9,3
1761,0.004223211421987508,111,3,13
3810,0.004202689422845279,112,8,7
4207,0.0041497730478103605,113,9,4
3599,0.004130257339210745,114,7,4
1339,0.004073229569331197,115,2,15
5044,0.004043354124609459,116,14,4
2367,0.004023450319229807,117,4,11
3168,0.00397965135804845,118,6,10
3914,0.003968614263301877,119,8,8
4233,0.003968154566803761,120,9,5
656,0.003965433563951447,121,1,23
3043,0.003928973786130486,122,6,11
4805,0.003906223657096323,123,12,3
831,0.003878629966163126,124,1,24
4321,0.0038656772249976703,125,10,1
691,0.0038402015364658137,126,1,25
1657,0.0038369929626787445,127,3,14
1674,0.0038014718395717557,128,3,15
4371,0.003792288506245066,129,10,2
1140,0.0037458318802101884,130,2,16
3446,0.003741775797475224,131,6,12
4939,0.0037224470514458548,132,13,3
3133,0.0036886396286610907,133,6,13
4936,0.0036511567682688782,134,13,4
1630,0.0036473916205949837,135,3,16
970,0.003644644943256942,136,2,17
2017,0.003620411379284729,137,3,17
2906,0.0035777387706620264,138,5,15
1241,0.0035741386664675124,139,2,18
1627,0.0035716457514924182,140,3,18
1462,0.0035672481852774825,141,2,19
2826,0.003558315891852464,142,5,16
144,0.0035090863111976087,143,1,26
4380,0.003500852626152182,144,10,3
1202,0.0034811527831055465,145,2,20
1957,0.003455047116994975,146,3,19
5707,0.0034442404940758665,147,23,1
2461,0.003431763472283619,148,4,12
3628,0.0034042743133425963,149,7,5
2916,0.0033918081969293665,150,5,17
3934,0.00338793116877506,151,8,9
717,0.0033845070027009893,152,1,27
4031,0.0033704087193790486,153,8,10
895,0.0033642563408978108,154,1,28
4356,0.003362918199561925,155,10,4
2056,0.003334085008140633,156,3,20
5226,0.003315358040629317,157,15,4
1769,0.0032881200837919368,158,3,21
4685,0.0032715809377037836,159,12,4
135,0.0032327928646788697,160,1,29
1514,0.0032324212780512488,161,2,21
1301,0.0032316109689121434,162,2,22
3925,0.003182276138805158,163,8,11
146,0.0031303206617595714,164,1,30
1958,0.003127189484087769,165,3,22
3627,0.003106885399472789,166,7,6
1638,0.003090632425343669,167,3,23
4464,0.0030352067669972877,168,10,5
5585,0.003022307880346395,169,19,2
186,0.0029978706664743463,170,1,31
5663,0.0029858400252368157,171,21,1
4702,0.0029779221039945504,172,12,5
1783,0.002975520072001523,173,3,24
1381,0.002973080476366517,174,2,23
4142,0.002942953010377432,175,9,6
2973,0.0029343441424443833,176,5,18
362,0.0029217132074529405,177,1,32
1671,0.0029209938295507677,178,3,25
3518,0.002909141286121586,179,7,7
3461,0.002906535599012414,180,7,8
2397,0.0028883164869265075,181,4,13
5096,0.0028827015095654854,182,14,5
5047,0.002848411538441866,183,14,6
5297,0.0028373348505616367,184,16,1
1897,0.0028326606544702283,185,3,26
1655,0.002827366329518694,186,3,27
4396,0.002824371708733266,187,10,6
4944,0.0028122599735091965,188,13,5
4612,0.002797701485935679,189,11,6
1437,0.0027784942923251453,190,2,24
1949,0.002761104907667467,191,3,28
2417,0.002727527328722695,192,4,14
1448,0.0027258904254341965,193,2,25
2293,0.0027216417101830577,194,4,15
4587,0.002705300923567095,195,11,7
2356,0.002688072831615519,196,4,16
2381,0.0026812913840531683,197,4,17
3109,0.002670581300610236,198,6,14
4273,0.0026635250334985914,199,9,7
4532,0.002642282107592218,200,11,8
3668,0.002637560647729454,201,7,9
5350,0.002621991113029603,202,16,2
1236,0.002621359815282322,203,2,26
147,0.002616989958162407,204,1,33
1563,0.0026163626509970814,205,3,29
5084,0.002615967320932645,206,14,7
1652,0.002589395974536252,207,3,30
1799,0.0025741201004143306,208,3,31
4007,0.0025711920475625346,209,8,12
4533,0.002563148435406024,210,11,9
2015,0.0025528997102910803,211,3,32
1688,0.0025503440238373357,212,3,33
904,0.00253705404976258,213,1,34
918,0.002523376707824527,214,1,35
347,0.0025098416941444334,215,1,36
5040,0.00250490984745168,216,14,8
709,0.0025029066902411776,217,1,37
3454,0.002497263089802607,218,7,10
3078,0.002477061559204064,219,6,15
5476,0.0024717998241221475,220,18,1
2213,0.0024710994846975608,221,4,18
4322,0.002469640943429708,222,10,7
1183,0.00246501037427168,223,2,27
1112,0.0024518577576251965,224,2,28
3081,0.0024405561760972505,225,6,16
1553,0.0024305127067320133,226,3,34
2858,0.0024107248622033295,227,5,19
5526,0.002404400343111983,228,18,2
2975,0.0024036512824134712,229,5,20
2502,0.002400128264772243,230,4,19
3546,0.002397498364585691,231,7,11
4671,0.0023927424636535914,232,12,6
5656,0.0023723388826103887,233,21,2
3674,0.0023637091550034266,234,7,12
4614,0.0023593745729565125,235,11,10
3113,0.00235653657934721,236,6,17
1686,0.0023400838251099424,237,3,35
5439,0.0023004780519001087,238,17,2
2154,0.0022967989921532372,239,4,20
2592,0.002296752977645874,240,5,21
572,0.002288245483075511,241,1,38
3255,0.002282523579391805,242,6,18
2430,0.002274868084979209,243,4,21
3479,0.002257767880712041,244,7,13
1274,0.002248199083058653,245,2,29
1926,0.0022347993649419647,246,3,36
4369,0.0022263838040271415,247,10,8
2294,0.002202110473297549,248,4,22
5063,0.002201763854067248,249,14,9
732,0.002185958695994325,250,1,39
284,0.0021831659863867005,251,1,40
2657,0.0021756185165894702,252,5,22
1738,0.0021627366144808717,253,3,37
2193,0.0021542695336690195,254,4,23
3802,0.0021485225386833843,255,8,13
3384,0.0021429169776923636,256,6,19
1008,0.002139948583357144,257,2,30
650,0.0021341671349031717,258,1,41
4854,0.002130139847518936,259,13,6
1668,0.0021093590509367135,260,3,38
5347,0.0021065185099707166,261,16,3
2739,0.002091534502405415,262,5,23
3,0.002086245116212706,263,1,42
1878,0.0020849026290977266,264,3,39
2880,0.0020714403775323733,265,5,24
1960,0.0020701638441453177,266,3,40
4255,0.002069073660274935,267,9,8
861,0.002052247182169525,268,1,43
3484,0.0020497650996194896,269,7,14
2440,0.002048018626142898,270,4,24
1932,0.0020417408991031563,271,3,41
925,0.0020311564518772185,272,1,44
5025,0.0020275636292007852,273,14,10
4993,0.0020172724999591375,274,13,7
