node,page_rank,overall_rank,comm,rank_comm
451,0.004454045640989341,1,2,1
293,0.004275650510825166,2,2,2
631,0.004095166982466267,3,3,1
673,0.003554888410942827,4,3,2
389,0.0035224751726461935,5,2,3
669,0.003518853717808561,6,3,3
655,0.0034739120772843547,7,3,4
736,0.0033642518915835166,8,3,5
681,0.0033378786910588623,9,3,6
590,0.002805587794518406,10,3,7
445,0.0027917226040837513,11,2,4
289,0.0026676144385691593,12,2,5
711,0.0026651473964630318,13,3,8
459,0.002643813409727545,14,2,6
424,0.0026199695533720897,15,2,7
392,0.0025184937274843073,16,2,8
185,0.0025172065215970287,17,1,1
109,0.002492323298511645,18,1,2
280,0.0024777866455958507,19,2,9
429,0.0024513864469866767,20,2,10
140,0.002443546738304086,21,1,3
114,0.002367950561388376,22,1,4
270,0.0023554260709378098,23,2,11
28,0.0023471330124861405,24,1,5
847,0.002346565452207353,25,4,1
399,0.002263252100230928,26,2,12
142,0.0022374147246589406,27,1,6
903,0.002232510399732007,28,4,2
115,0.0021441835187968835,29,1,7
461,0.002140248694514322,30,2,13
1164,0.002134761658976647,31,7,1
504,0.0020825721322659065,32,2,14
203,0.002081604381941103,33,1,8
977,0.0020363763708128,34,5,1
1088,0.00203524217502585,35,6,1
371,0.002020525788015389,36,2,15
481,0.0019972663891460298,37,2,16
1117,0.0019897343785872774,38,7,2
1071,0.0019606908865078213,39,6,2
1016,0.001960460627235142,40,6,3
550,0.0019599762300447896,41,3,9
887,0.00195406198256222,42,4,3
613,0.0019469544131425914,43,3,10
1063,0.0019423395047218973,44,6,4
11,0.0019287319593604948,45,1,9
91,0.0019166558639612777,46,1,10
354,0.001865620237603238,47,2,17
670,0.0018650141930900406,48,3,11
1084,0.001846750114569877,49,6,5
395,0.001837046970480059,50,2,18
1315,0.0018203832305536444,51,10,1
56,0.001819417000263573,52,1,11
864,0.0018125205488555686,53,4,4
378,0.0018067836541448554,54,2,19
1081,0.0017594603102714815,55,6,6
9,0.0017593441250695755,56,1,12
313,0.0017581793157007471,57,2,20
555,0.0017433780011372997,58,3,12
357,0.0017422462021418634,59,2,21
383,0.0017245923531797823,60,2,22
316,0.0017229563402414141,61,2,23
680,0.0017224586921032715,62,3,13
938,0.0017152407110563304,63,5,2
353,0.0017077628157039593,64,2,24
468,0.001695181141357235,65,2,25
1108,0.0016930752450403331,66,7,3
1094,0.001691809919230344,67,6,7
