n_nodes,influence,nodes
0.20533880903490775,4.67,[251]
0.4106776180698155,8.6,"[271, 54]"
1.2320328542094456,22.05,"[251, 455, 376, 108, 198, 54]"
2.053388090349076,29.32,"[271, 376, 422, 216, 198, 455, 147, 251, 108, 54]"
1.026694045174538,19.59,"[271, 108, 376, 198, 54]"
2.2587268993839835,30.4,"[271, 301, 376, 434, 216, 198, 455, 108, 147, 251, 54]"
1.6427104722792607,25.89,"[271, 198, 376, 455, 108, 216, 54, 251]"
2.2587268993839835,30.4,"[271, 376, 434, 216, 455, 301, 198, 108, 147, 251, 54]"
1.6427104722792607,25.89,"[376, 251, 216, 271, 198, 455, 108, 54]"
2.4640657084188913,31.51,"[271, 146, 376, 216, 301, 218, 198, 455, 251, 108, 147, 54]"
0.8213552361396304,16.3,"[108, 251, 216, 54]"
2.2587268993839835,30.4,"[271, 251, 108, 376, 216, 301, 434, 198, 455, 54, 147]"
1.4373716632443534,24.47,"[376, 251, 54, 147, 198, 271, 108]"
1.2320328542094456,22.05,"[198, 251, 455, 108, 54, 376]"
0.8213552361396304,16.3,"[251, 108, 216, 54]"
0.8213552361396304,16.3,"[54, 251, 216, 108]"
0.8213552361396304,16.3,"[54, 216, 251, 108]"
1.8480492813141685,27.92,"[376, 251, 108, 54, 301, 216, 198, 455, 147]"
0.6160164271047228,12.37,"[271, 216, 54]"
1.2320328542094456,22.05,"[376, 108, 198, 455, 54, 251]"
