n_nodes,influence,nodes
1.026694045174538,19.59,"[54, 198, 108, 271, 376]"
0.20533880903490775,4.67,[251]
0.4106776180698155,8.6,"[54, 271]"
1.4373716632443534,23.8,"[251, 455, 198, 271, 108, 54, 376]"
2.2587268993839835,30.55,"[251, 146, 147, 376, 309, 216, 54, 198, 108, 455, 271]"
1.8480492813141685,28.08,"[54, 147, 376, 251, 455, 216, 198, 108, 271]"
0.8213552361396304,16.3,"[54, 216, 108, 251]"
1.2320328542094456,22.05,"[251, 455, 198, 108, 54, 376]"
1.026694045174538,19.59,"[198, 376, 108, 271, 54]"
0.6160164271047228,12.46,"[54, 251, 216]"
2.053388090349076,29.36,"[251, 146, 8, 455, 198, 271, 108, 376, 216, 54]"
0.6160164271047228,12.46,"[251, 54, 216]"
1.4373716632443534,23.8,"[251, 271, 455, 198, 108, 54, 376]"
2.4640657084188913,31.47,"[251, 147, 455, 198, 108, 54, 173, 376, 20, 216, 271, 318]"
1.8480492813141685,28.08,"[251, 147, 455, 198, 108, 271, 54, 376, 216]"
1.6427104722792607,25.98,"[251, 271, 54, 216, 455, 376, 108, 198]"
