n_nodes,influence,time,nodes
4.0,111.08,4,"[1935, 2023, 1979, 541]"
3.0,83.62,4,"[2138, 484, 2182]"
13.0,251.96,5,"[2015, 2188, 1705, 698, 2152, 2177, 2121, 440, 497, 942, 1043, 2124, 984]"
14.0,285.34,7,"[128, 2082, 931, 1572, 1058, 2246, 2439, 2252, 1933, 1778, 2743, 762, 668, 1822]"
73.0,1099.84,7,"[2820, 2437, 2442, 1547, 523, 13, 2058, 143, 2575, 2449, 2445, 1558, 791, 2073, 2586, 796, 1693, 924, 2719, 544, 1825, 673, 293, 297, 1322, 2091, 945, 562, 1331, 1333, 1721, 2746, 1851, 1341, 1598, 701, 2880, 2496, 1730, 2500, 709, 968, 969, 2122, 1612, 2252, 2382, 2124, 208, 1489, 213, 344, 859, 1885, 222, 477, 2269, 2270, 1379, 2276, 102, 2023, 1513, 747, 1903, 754, 2419, 244, 2933, 2935, 2040, 251, 511]"
15.0,312.38,7,"[832, 420, 647, 264, 1127, 137, 2156, 1583, 561, 2259, 214, 792, 2809, 731, 1340]"
8.0,118.64,7,"[832, 131, 2093, 143, 1264, 2867, 2200, 474]"
3.0,53.24,5,"[253, 484, 2182]"
27.0,541.0,7,"[128, 2082, 931, 1572, 1058, 2246, 2439, 2252, 1933, 1778, 652, 762, 668, 1822, 1252, 841, 2223, 2549, 1964, 2180, 908, 2091, 968, 2566, 928, 717, 1136]"
15.0,325.24,6,"[1726, 773, 391, 1290, 661, 1880, 2205, 2173, 2235, 1906, 1543, 352, 2683, 2786, 1939]"
62.0,1046.84,7,"[1154, 132, 1541, 902, 266, 2061, 910, 401, 2961, 1299, 147, 787, 279, 1945, 1309, 160, 2125, 931, 2979, 2729, 2602, 1770, 1836, 814, 2480, 818, 1331, 1460, 2996, 1719, 3000, 841, 58, 2301, 996, 2877, 2366, 2495, 962, 2498, 451, 1349, 2777, 1883, 604, 1120, 1249, 482, 1379, 2149, 104, 2025, 1386, 2409, 1769, 621, 1514, 2801, 370, 2805, 2037, 2046]"
7.0,169.86,6,"[1154, 132, 1541, 1708, 266, 1880, 2205]"
16.0,379.9,6,"[642, 1284, 773, 2622, 1264, 2867, 2200, 474, 781, 1801, 2083, 2344, 2488, 1749, 1031, 1819]"
7.0,111.78,7,"[2733, 132, 1541, 902, 1880, 2205, 266]"
50.0,882.92,7,"[1726, 773, 391, 1290, 661, 2061, 910, 401, 2961, 1299, 788, 787, 279, 1945, 1309, 160, 1185, 931, 2979, 697, 1222, 394, 653, 717, 400, 1075, 366, 2144, 2339, 273, 1732, 2118, 1686, 410, 1946, 2076, 511, 2204, 1953, 1861, 2469, 1744, 2726, 1463, 1645, 1399, 1400, 2939, 1660, 2303]"
58.0,1021.3,7,"[1726, 773, 391, 1290, 661, 1880, 2205, 2173, 2235, 2139, 2084, 1950, 565, 2257, 2338, 1188, 2729, 303, 1329, 1334, 823, 2233, 1850, 2875, 60, 2886, 1610, 1611, 1357, 1613, 209, 978, 2898, 2391, 1752, 471, 730, 986, 2524, 349, 2141, 2907, 860, 350, 2914, 994, 2791, 2280, 2024, 1002, 234, 1127, 1516, 1138, 2035, 1142, 1014, 123]"
55.0,905.14,7,"[1770, 1740, 641, 1136, 271, 1717, 907, 1547, 145, 1682, 916, 1430, 24, 406, 284, 159, 2592, 385, 2985, 805, 2226, 1459, 2229, 1461, 2615, 1773, 1793, 1143, 1733, 1691, 1858, 1834, 471, 730, 986, 2524, 349, 742, 2907, 860, 350, 2914, 994, 2791, 2280, 2024, 1002, 234, 1127, 1516, 1138, 2035, 1142, 1014, 123]"
24.0,463.58,7,"[1726, 1880, 773, 391, 1290, 942, 2205, 2173, 2235, 2139, 282, 1430, 24, 2584, 284, 159, 2592, 674, 2985, 805, 2226, 394, 653, 717]"
32.0,663.98,7,"[2245, 2114, 735, 453, 1058, 2246, 887, 2049, 762, 1920, 2139, 1729, 282, 1079, 763, 788, 1810, 2082, 2083, 1222, 2695, 1268, 717, 160, 1706, 2927, 438, 1783, 952, 1749, 753, 1400]"
57.0,933.22,7,"[1154, 773, 320, 2586, 758, 1867, 508, 2049, 762, 1920, 2139, 282, 1079, 763, 1729, 1197, 1868, 1207, 564, 1788, 1944, 2033, 1441, 1841, 2039, 1991, 1984, 2881, 66, 602, 1613, 2503, 1097, 2759, 2294, 3023, 858, 730, 1118, 333, 1119, 444, 869, 2914, 350, 994, 2791, 2280, 2024, 1002, 1127, 1516, 1138, 2035, 1142, 123, 1014]"
20.0,508.26,6,"[749, 1241, 519, 2230, 296, 1080, 1221, 2484, 787, 279, 1238, 2543, 2128, 2338, 2084, 1188, 2729, 1706, 1810, 304]"
20.0,433.58,7,"[1489, 2114, 735, 665, 2230, 296, 2120, 2049, 762, 1822, 171, 147, 580, 317, 2036, 2824, 2722, 2172, 2588, 2178]"
46.0,835.06,7,"[749, 704, 2004, 1828, 1747, 594, 2252, 1392, 1778, 1933, 1070, 787, 279, 2476, 1602, 128, 1868, 564, 1788, 1207, 2786, 1794, 1558, 1944, 1441, 2033, 2881, 2039, 2503, 1841, 1984, 2506, 858, 1118, 2759, 2762, 730, 1119, 577, 1405, 869, 1138, 2035, 1142, 1014, 123]"
18.0,412.44,7,"[1719, 1833, 683, 1911, 1080, 361, 1096, 2839, 762, 279, 1238, 2574, 1423, 2554, 81, 1811, 1172, 234]"
25.0,557.12,6,"[749, 1032, 2068, 1833, 1807, 2840, 2694, 2950, 2667, 317, 1935, 1157, 2035, 875, 1811, 1172, 1762, 580, 2927, 438, 1783, 952, 1749, 753, 1400]"
35.0,726.94,7,"[1726, 1953, 2567, 1031, 1136, 391, 2125, 773, 2121, 333, 1010, 122, 2246, 2787, 2252, 772, 1541, 1058, 1933, 526, 787, 279, 730, 349, 2400, 2914, 994, 2791, 1309, 947, 931, 2907, 2024, 986, 2141]"
39.0,814.44,7,"[1489, 2356, 735, 2074, 3, 2033, 665, 2608, 419, 697, 931, 1720, 1238, 2554, 1794, 6, 1811, 1172, 382, 1568, 2128, 1558, 1944, 1732, 2083, 2729, 1841, 1984, 577, 2503, 2759, 1207, 2506, 1441, 858, 1118, 2762, 1119, 2881]"
48.0,841.06,7,"[1489, 2230, 735, 2114, 1790, 296, 931, 1558, 1720, 1950, 2257, 2625, 2139, 685, 772, 282, 1788, 1920, 564, 905, 2393, 1207, 2238, 2255, 1729, 2914, 2786, 1097, 994, 2253, 2791, 344, 2506, 591, 2208, 1427, 874, 2503, 517, 1002, 3023, 160, 2911, 2759, 123, 1138, 2035, 1014]"
31.0,650.8,7,"[1743, 679, 2114, 2230, 787, 1080, 41, 519, 2067, 2484, 763, 1197, 2543, 2128, 279, 382, 2563, 2524, 1400, 1154, 1826, 1790, 1352, 1874, 1517, 438, 714, 2665, 2087, 2253, 2506]"
30.0,620.68,7,"[1154, 324, 773, 391, 2239, 661, 2397, 2049, 762, 122, 787, 279, 2554, 6, 1811, 1172, 382, 1794, 1568, 2128, 1558, 1944, 931, 978, 471, 1936, 2741, 1529, 2759, 2303]"
37.0,731.84,7,"[1719, 704, 2004, 2001, 519, 1080, 2067, 2484, 2128, 1154, 763, 787, 1221, 279, 1197, 564, 801, 2543, 687, 2039, 2753, 1207, 1794, 2127, 881, 1944, 1906, 333, 123, 730, 84, 1558, 1405, 928, 1441, 2881, 2033]"
28.0,673.78,6,"[1489, 2356, 1233, 2206, 296, 2033, 2114, 574, 1950, 2257, 2338, 1188, 2041, 303, 642, 2927, 1811, 419, 382, 1172, 1720, 2128, 931, 2175, 1568, 929, 293, 709]"
40.0,815.7,7,"[1743, 735, 2114, 2230, 1586, 188, 2488, 519, 2067, 2484, 763, 2139, 2946, 1558, 133, 1790, 1441, 1788, 685, 1154, 564, 1207, 1757, 1868, 2786, 2033, 2881, 350, 2692, 2083, 1732, 1257, 2729, 1841, 1984, 2035, 577, 858, 1118, 1014]"
28.0,615.22,7,"[1743, 735, 2114, 1586, 2230, 188, 2488, 787, 1221, 1197, 519, 55, 2484, 2543, 2601, 1398, 279, 952, 229, 2053, 580, 929, 2574, 2175, 2128, 1799, 293, 1944]"
38.0,753.22,7,"[1743, 2391, 607, 519, 2067, 2128, 2554, 1944, 279, 1080, 1309, 269, 1928, 1874, 2543, 2484, 2125, 6, 1450, 511, 1799, 687, 1207, 2039, 60, 2127, 1794, 1441, 56, 2881, 931, 577, 2033, 2503, 2506, 858, 1308, 2762]"
33.0,668.76,7,"[1154, 324, 773, 391, 1290, 661, 2114, 2252, 931, 2554, 665, 1207, 1188, 697, 1817, 1309, 2543, 564, 195, 2033, 1013, 1138, 1696, 2759, 730, 471, 1405, 978, 1660, 905, 1704, 1807, 1441]"
25.0,526.8,7,"[888, 2391, 2114, 607, 2128, 2554, 1080, 736, 519, 6, 2067, 2484, 1650, 2489, 419, 1799, 1238, 2574, 382, 914, 931, 1400, 580, 1749, 2545]"
