n_nodes,influence,time,nodes
9.0,9.0,3,"[1178, 358, 1523, 1376, 337, 1036, 1227, 1289, 1494]"
4.0,4.0,3,"[1503, 408, 1696, 841]"
2.0,2.0,2,"[875, 602]"
44.0,44.0,7,"[258, 133, 1032, 1801, 1802, 1163, 1676, 653, 1168, 144, 1040, 1434, 923, 675, 1828, 1700, 1444, 422, 1845, 949, 574, 1470, 1221, 1990, 581, 1738, 716, 719, 591, 1489, 470, 599, 343, 477, 222, 734, 223, 2014, 1122, 871, 112, 757, 1013, 634]"
19.0,20.0,6,"[1920, 1537, 1059, 1736, 1321, 396, 845, 942, 1263, 912, 1267, 116, 1557, 982, 1079, 24, 1561, 918, 1343]"
40.0,40.0,7,"[769, 382, 902, 1034, 17, 1298, 1559, 280, 412, 159, 1440, 549, 40, 940, 1582, 1970, 1974, 1848, 955, 1725, 831, 1727, 322, 1860, 1607, 840, 1737, 82, 731, 1896, 105, 234, 1515, 1137, 628, 374, 1014, 502, 761, 766]"
8.0,8.0,4,"[1027, 1769, 1997, 1774, 1587, 1880, 1721, 1469]"
11.0,12.0,6,"[833, 33, 1702, 1963, 205, 112, 1779, 2014, 123, 1629, 286]"
1.0,1.0,1,[959]
13.0,13.0,5,"[834, 707, 744, 649, 1227, 14, 1614, 1489, 723, 1973, 823, 1400, 1789]"
26.0,26.0,7,"[648, 788, 1814, 1180, 928, 1955, 937, 426, 1458, 1849, 1728, 1476, 1863, 205, 81, 729, 1886, 619, 876, 1390, 494, 1776, 1525, 1142, 1910, 1917]"
44.0,44.0,7,"[131, 1412, 1419, 529, 146, 24, 153, 413, 1694, 287, 1697, 170, 1584, 1841, 1329, 1460, 1848, 569, 826, 1849, 1340, 573, 1341, 317, 1726, 56, 702, 1085, 836, 204, 1230, 1104, 1361, 89, 603, 987, 990, 1634, 870, 1384, 1905, 1266, 1785, 124]"
16.0,16.0,7,"[932, 1447, 168, 1351, 970, 1737, 1671, 173, 493, 45, 752, 1486, 1877, 1303, 1722, 188]"
40.0,40.0,7,"[258, 133, 1032, 1801, 1802, 1163, 1676, 653, 1168, 144, 1040, 1434, 923, 675, 1828, 1700, 1444, 422, 1845, 949, 574, 1470, 1221, 1990, 581, 1738, 716, 265, 1713, 777, 787, 785, 1325, 1113, 1204, 1640, 1630, 1511, 1365, 1122]"
44.0,44.0,7,"[1302, 1582, 1167, 1183, 1632, 1669, 1594, 456, 1492, 1583, 837, 1208, 1678, 1312, 1295, 1653, 1651, 1634, 1452, 1606, 1338, 1545, 1440, 1341, 317, 1726, 56, 702, 1085, 836, 204, 1230, 1104, 1371, 89, 603, 987, 990, 870, 1384, 1905, 1266, 1785, 124]"
17.0,17.0,6,"[258, 649, 786, 408, 542, 161, 1448, 809, 1578, 1577, 186, 1340, 61, 1569, 838, 1863, 1224]"
15.0,15.0,5,"[1283, 1607, 617, 1385, 530, 2003, 1211, 330, 987, 491, 494, 623, 627, 244, 1658]"
40.0,41.0,5,"[1920, 1537, 1059, 1736, 1558, 1709, 1430, 1603, 1335, 1353, 833, 991, 1544, 1210, 1637, 700, 1357, 1235, 1053, 1514, 1291, 1356, 619, 1599, 1122, 1444, 1680, 1628, 796, 1713, 777, 787, 785, 1325, 1113, 1204, 1640, 1630, 1511, 1365]"
16.0,16.0,7,"[971, 548, 1733, 870, 133, 776, 1128, 358, 1960, 1599, 752, 1486, 1877, 1303, 1722, 188]"
40.0,40.0,7,"[97, 382, 902, 1034, 17, 1298, 1559, 280, 412, 159, 1440, 549, 40, 940, 1582, 1970, 1974, 1848, 955, 1725, 831, 1727, 322, 1860, 1607, 840, 1737, 82, 1123, 1896, 105, 234, 1515, 1137, 628, 374, 1014, 502, 761, 766]"
