n_nodes,influence,time,nodes
1.0,239.9,5,[188]
7.0,303.22,6,"[1005, 469, 882, 597, 272, 233, 265]"
4.0,293.4,5,"[591, 469, 766, 332]"
5.0,298.68,5,"[260, 409, 731, 640, 247]"
15.0,324.0,6,"[1005, 469, 882, 597, 849, 976, 426, 161, 419, 555, 82, 244, 238, 494, 838]"
23.0,331.2,6,"[375, 365, 918, 792, 281, 976, 555, 519, 1005, 238, 426, 372, 82, 842, 615, 428, 577, 941, 212, 409, 731, 152, 395]"
5.0,290.82,7,"[3, 239, 137, 699, 927]"
3.0,254.82,6,"[692, 190, 918]"
10.0,309.82,7,"[1005, 105, 36, 137, 522, 469, 553, 287, 842, 152]"
22.0,329.34,6,"[1005, 882, 469, 597, 849, 976, 426, 161, 211, 446, 416, 83, 238, 68, 494, 615, 428, 577, 941, 212, 731, 526]"
24.0,335.32,7,"[1005, 882, 469, 597, 161, 849, 211, 976, 842, 555, 426, 82, 990, 356, 674, 238, 621, 494, 628, 120, 378, 123, 696, 511]"
16.0,327.66,7,"[112, 469, 137, 849, 936, 1005, 161, 426, 744, 244, 77, 511, 82, 555, 238, 494]"
6.0,293.14,7,"[1005, 302, 469, 137, 40, 228]"
13.0,319.36,6,"[1005, 443, 469, 597, 838, 489, 976, 849, 362, 161, 419, 426, 238]"
6.0,299.9,6,"[180, 520, 469, 137, 760, 228]"
15.0,323.48,7,"[1005, 302, 469, 849, 405, 244, 137, 370, 161, 426, 419, 838, 238, 82, 494]"
4.0,291.52,6,"[1005, 469, 335, 332]"
5.0,298.3,6,"[332, 302, 469, 101, 1005]"
23.0,329.88,7,"[1005, 105, 36, 221, 137, 918, 426, 519, 792, 976, 281, 842, 82, 555, 238, 494, 615, 428, 324, 941, 212, 152, 395]"
12.0,318.84,7,"[1005, 36, 105, 555, 137, 469, 522, 82, 782, 426, 281, 72]"
8.0,302.18,7,"[1005, 36, 555, 469, 105, 82, 74, 332]"
22.0,328.8,7,"[1005, 540, 469, 137, 519, 849, 976, 426, 281, 842, 230, 238, 494, 82, 615, 990, 356, 674, 621, 628, 120, 378]"
2.0,248.38,5,"[344, 247]"
14.0,320.54,7,"[112, 469, 137, 976, 366, 419, 269, 1005, 161, 426, 244, 238, 494, 82]"
14.0,322.08,6,"[1005, 882, 469, 597, 211, 842, 244, 161, 849, 426, 238, 976, 494, 107]"
11.0,313.42,7,"[1005, 302, 469, 137, 849, 936, 161, 426, 668, 244, 77]"
8.0,310.44,6,"[1005, 302, 469, 137, 849, 936, 161, 733]"
10.0,312.88,6,"[1005, 443, 597, 469, 838, 373, 976, 849, 362, 161]"
9.0,306.42,7,"[1005, 36, 105, 469, 137, 982, 522, 332, 842]"
3.0,290.9,5,"[379, 469, 335]"
