n_nodes,influence,time,nodes
9.0,17.98,5,"[363, 60, 280, 427, 77, 130, 264, 35, 156]"
22.0,39.4,4,"[4, 331, 328, 20, 186, 173, 347, 25, 111, 508, 8, 513, 332, 214, 255, 263, 207, 166, 273, 158, 161, 195]"
21.0,39.2,5,"[1, 211, 271, 260, 268, 155, 59, 197, 93, 304, 218, 28, 319, 140, 142, 196, 136, 126, 398, 290, 258]"
7.0,13.42,6,"[449, 514, 314, 3, 388, 273, 149]"
15.0,27.2,7,"[382, 191, 476, 260, 186, 173, 347, 242, 178, 290, 314, 28, 302, 507, 152]"
20.0,37.82,6,"[273, 209, 254, 79, 160, 197, 328, 214, 270, 220, 149, 134, 265, 378, 173, 3, 311, 43, 59, 459]"
6.0,13.9,4,"[208, 369, 260, 77, 130, 191]"
6.0,12.06,5,"[255, 369, 419, 77, 130, 191]"
6.0,14.58,3,"[328, 343, 260, 77, 130, 191]"
9.0,15.34,6,"[201, 295, 475, 230, 391, 162, 209, 12, 135]"
13.0,23.54,7,"[449, 514, 274, 3, 77, 130, 72, 246, 167, 220, 356, 258, 171]"
6.0,9.88,6,"[449, 514, 274, 411, 77, 130]"
19.0,36.18,6,"[273, 106, 254, 214, 270, 220, 79, 300, 160, 197, 328, 189, 158, 168, 478, 279, 408, 290, 258]"
23.0,42.1,6,"[1, 211, 476, 260, 193, 130, 72, 339, 305, 311, 151, 379, 149, 342, 45, 273, 280, 427, 220, 63, 29, 408, 351]"
3.0,7.46,1,"[143, 168, 191]"
1.0,1.92,1,[268]
21.0,37.12,7,"[449, 514, 271, 260, 409, 155, 59, 197, 93, 304, 218, 28, 319, 140, 142, 196, 136, 126, 398, 290, 258]"
5.0,12.48,3,"[208, 196, 260, 77, 130]"
13.0,26.56,6,"[1, 211, 265, 260, 442, 155, 270, 197, 356, 258, 171, 273, 220]"
16.0,28.86,7,"[449, 514, 274, 411, 268, 155, 59, 197, 93, 151, 273, 190, 427, 379, 220, 63]"
18.0,35.12,5,"[273, 209, 254, 328, 160, 197, 455, 99, 271, 300, 189, 158, 168, 179, 279, 79, 408, 248]"
10.0,16.78,7,"[449, 503, 164, 5, 150, 119, 328, 214, 385, 220]"
2.0,5.04,2,"[250, 168]"
16.0,31.72,4,"[273, 209, 254, 328, 160, 197, 455, 195, 271, 300, 189, 158, 168, 179, 279, 79]"
9.0,18.76,4,"[124, 369, 260, 77, 191, 339, 130, 72, 378]"
15.0,29.8,5,"[1, 412, 265, 260, 268, 155, 151, 197, 59, 273, 280, 93, 173, 442, 200]"
7.0,14.94,5,"[124, 369, 260, 77, 438, 339, 130]"
