n_nodes,influence,time,nodes
4.0,35.98,4,"[10, 412, 149, 256]"
21.0,129.58,7,"[73, 412, 458, 144, 149, 250, 63, 251, 164, 56, 338, 408, 257, 168, 478, 163, 224, 513, 370, 96, 71]"
1.0,12.1,1,[113]
6.0,54.1,4,"[45, 412, 149, 163, 455, 62]"
18.0,119.16,7,"[45, 412, 176, 149, 144, 458, 273, 163, 338, 408, 478, 257, 168, 513, 370, 224, 96, 71]"
2.0,19.0,2,"[163, 95]"
3.0,28.38,3,"[45, 408, 258]"
24.0,138.74,7,"[45, 149, 412, 378, 25, 163, 256, 432, 343, 185, 458, 303, 253, 224, 1, 280, 513, 379, 206, 328, 68, 63, 59, 295]"
14.0,101.2,7,"[45, 149, 266, 476, 256, 474, 412, 224, 130, 12, 163, 339, 513, 206]"
7.0,60.06,6,"[79, 149, 264, 432, 237, 250, 412]"
11.0,91.02,7,"[45, 408, 12, 458, 163, 176, 397, 273, 513, 224, 478]"
8.0,66.58,6,"[45, 149, 412, 250, 455, 224, 163, 257]"
5.0,49.06,5,"[45, 273, 378, 163, 455]"
7.0,60.06,6,"[45, 412, 147, 264, 432, 237, 250]"
23.0,136.0,7,"[45, 273, 256, 378, 163, 432, 478, 12, 458, 75, 339, 370, 224, 130, 497, 206, 379, 513, 68, 318, 408, 427, 242]"
17.0,115.42,7,"[45, 273, 256, 378, 163, 432, 458, 185, 224, 12, 220, 513, 130, 339, 126, 363, 353]"
9.0,74.66,6,"[45, 455, 149, 412, 94, 304, 163, 224, 478]"
22.0,134.86,7,"[45, 273, 12, 378, 163, 75, 151, 256, 432, 339, 370, 130, 458, 497, 206, 379, 68, 224, 318, 15, 427, 513]"
6.0,51.1,6,"[83, 149, 264, 432, 237, 412]"
19.0,126.12,7,"[45, 149, 412, 250, 12, 273, 56, 455, 338, 224, 163, 478, 408, 264, 513, 168, 332, 96, 345]"
13.0,96.28,7,"[200, 273, 185, 378, 256, 455, 432, 163, 352, 458, 224, 513, 12]"
5.0,50.2,4,"[189, 220, 79, 264, 304]"
6.0,53.08,5,"[79, 149, 432, 46, 237, 250]"
7.0,54.12,7,"[45, 412, 455, 515, 250, 224, 163]"
10.0,80.46,7,"[45, 408, 458, 12, 163, 200, 327, 273, 224, 513]"
15.0,107.48,7,"[60, 273, 478, 378, 15, 256, 513, 432, 130, 68, 163, 339, 370, 12, 224]"
9.0,71.2,7,"[45, 214, 504, 455, 304, 412, 163, 478, 224]"
16.0,111.68,7,"[45, 149, 378, 412, 318, 455, 273, 12, 214, 408, 478, 264, 224, 163, 168, 513]"
7.0,62.0,5,"[45, 149, 12, 412, 473, 264, 250]"
8.0,62.12,7,"[45, 412, 149, 256, 490, 224, 431, 257]"
13.0,96.32,6,"[45, 149, 378, 12, 412, 273, 318, 455, 163, 338, 478, 351, 224]"
