n_nodes,influence,time,nodes
4.0,858.18,7,"[260, 40, 1083, 1796]"
13.0,1086.74,7,"[827, 1999, 1783, 1957, 147, 1761, 1803, 269, 1585, 586, 1092, 65, 1345]"
6.0,1058.66,6,"[1518, 1828, 1790, 1043, 65, 1761]"
5.0,1042.82,6,"[332, 38, 1790, 1043, 1414]"
18.0,1096.52,7,"[827, 1999, 1783, 1957, 147, 1761, 776, 269, 173, 841, 586, 1092, 611, 1552, 65, 1550, 620, 1953]"
11.0,1078.46,7,"[284, 1698, 214, 1828, 65, 1790, 1043, 1574, 1809, 870, 243]"
30.0,1118.12,7,"[772, 1999, 1783, 1957, 147, 1761, 1803, 269, 1585, 1976, 31, 612, 65, 553, 1996, 739, 338, 1854, 985, 1882, 1824, 356, 163, 996, 1004, 1387, 1517, 1777, 628, 229]"
4.0,1042.32,6,"[317, 1133, 1807, 65]"
33.0,1125.5,7,"[1662, 1133, 28, 1807, 1927, 1819, 1953, 861, 29, 1225, 1925, 229, 1481, 269, 553, 1976, 1996, 1606, 65, 338, 2002, 1369, 985, 1882, 356, 1387, 1517, 1138, 2004, 213, 234, 484, 1761]"
6.0,1051.4,7,"[1518, 1133, 886, 229, 99, 1761]"
36.0,1126.48,7,"[1662, 1133, 28, 1807, 1927, 1445, 1953, 861, 29, 472, 1925, 1481, 229, 269, 553, 1976, 1996, 1606, 65, 338, 2002, 1369, 985, 1761, 484, 613, 105, 1463, 1874, 2004, 535, 854, 1091, 241, 1015, 1148]"
24.0,1114.14,7,"[1662, 818, 1133, 1555, 28, 1925, 1807, 1927, 1953, 861, 1819, 1812, 1225, 229, 29, 1976, 1481, 65, 1996, 338, 2002, 985, 1369, 1882]"
41.0,1129.7,7,"[314, 1844, 28, 1807, 1606, 1927, 1953, 1819, 65, 1225, 29, 1481, 854, 985, 613, 1996, 105, 1138, 553, 2004, 213, 1535, 1262, 1136, 1369, 338, 861, 1761, 484, 2002, 229, 1925, 269, 369, 1005, 1882, 1387, 1517, 241, 356, 1015]"
1.0,944.08,5,[501]
3.0,1025.58,6,"[1518, 1133, 190]"
9.0,1075.52,7,"[1881, 1133, 28, 861, 1807, 1552, 1821, 229, 1953]"
5.0,1046.12,5,"[1662, 1133, 1790, 501, 1043]"
42.0,1133.9,7,"[143, 1133, 28, 1807, 1927, 1819, 1953, 65, 29, 1225, 488, 1481, 269, 553, 1976, 1996, 1606, 1138, 2004, 213, 854, 338, 2002, 1369, 985, 861, 1761, 484, 229, 613, 1882, 105, 1262, 1136, 356, 1387, 1517, 369, 195, 241, 1015, 1931]"
31.0,1119.6,7,"[1052, 38, 28, 1807, 1927, 1819, 722, 861, 29, 1225, 1925, 229, 1481, 65, 269, 553, 1976, 1996, 1606, 338, 2002, 1369, 985, 1882, 356, 1387, 1071, 1777, 115, 628, 996]"
12.0,1078.96,7,"[1518, 1133, 886, 229, 1807, 1552, 1819, 1761, 1953, 739, 1623, 12]"
7.0,1069.62,6,"[1123, 1133, 28, 1807, 1593, 65, 1953]"
17.0,1096.34,7,"[284, 1698, 214, 1828, 65, 1790, 1043, 1574, 1809, 1174, 1953, 269, 496, 553, 1481, 1996, 1606]"
38.0,1128.98,7,"[1172, 1844, 28, 1807, 1927, 1819, 1953, 1162, 1225, 1925, 1481, 65, 269, 553, 1976, 1996, 1606, 1138, 2004, 213, 854, 338, 2002, 1369, 985, 861, 484, 229, 1761, 613, 1882, 105, 1262, 1136, 356, 1387, 1517, 369]"
7.0,1068.44,7,"[314, 1133, 65, 1300, 204, 1593, 1953]"
32.0,1123.68,7,"[143, 1133, 1807, 28, 1552, 83, 1927, 65, 861, 750, 1138, 29, 1225, 1819, 229, 2004, 1953, 1481, 213, 234, 484, 1996, 553, 1976, 338, 2002, 1369, 1761, 164, 985, 1925, 269]"
10.0,1077.78,7,"[1393, 1133, 28, 861, 1807, 1552, 1821, 229, 1953, 1606]"
25.0,1116.1,7,"[1172, 254, 28, 892, 1730, 269, 1481, 29, 1819, 1369, 1927, 229, 213, 1807, 861, 1953, 65, 1976, 1225, 1606, 1996, 338, 1138, 2004, 854]"
22.0,1108.84,7,"[332, 38, 1790, 1807, 28, 80, 213, 1225, 29, 1819, 65, 871, 1953, 1606, 1927, 1996, 269, 338, 1138, 2004, 1976, 854]"
19.0,1105.82,7,"[217, 1999, 1783, 1761, 1803, 147, 1957, 374, 1927, 1976, 1138, 269, 2004, 1953, 1225, 1606, 309, 65, 553]"
15.0,1095.36,7,"[1172, 1844, 28, 1783, 173, 841, 147, 456, 501, 1552, 269, 1761, 1092, 586, 65]"
5.0,1025.72,7,"[1518, 995, 190, 1864, 65]"
2.0,983.04,5,"[545, 965]"
28.0,1117.4,7,"[143, 1133, 1807, 28, 1552, 83, 1927, 65, 861, 750, 1138, 29, 898, 1819, 229, 2004, 1953, 1481, 213, 234, 484, 1996, 553, 1976, 338, 2002, 1369, 1761]"
