n_nodes,influence,time,nodes
2.0,23.06,2,"[329, 399]"
12.0,82.74,4,"[150, 509, 500, 283, 264, 462, 200, 441, 755, 341, 662, 568]"
31.0,143.18,5,"[391, 636, 722, 1014, 487, 160, 454, 552, 187, 496, 418, 575, 315, 281, 397, 241, 154, 442, 961, 997, 574, 568, 198, 525, 451, 760, 540, 399, 166, 214, 270]"
12.0,79.22,5,"[256, 389, 12, 172, 264, 462, 200, 441, 755, 341, 662, 568]"
20.0,110.22,3,"[557, 419, 444, 567, 874, 324, 408, 298, 465, 182, 530, 200, 214, 385, 726, 257, 199, 174, 231, 574]"
13.0,82.08,5,"[391, 193, 332, 322, 168, 571, 146, 441, 755, 532, 474, 827, 990]"
13.0,72.3,7,"[391, 193, 332, 322, 168, 938, 146, 658, 181, 630, 474, 827, 42]"
17.0,98.46,5,"[517, 146, 500, 218, 983, 805, 165, 522, 315, 352, 205, 166, 871, 578, 559, 399, 574]"
23.0,121.48,4,"[391, 193, 332, 322, 168, 571, 461, 967, 227, 176, 362, 330, 418, 186, 369, 523, 286, 267, 447, 159, 8, 575, 375]"
49.00000000000001,183.48,4,"[331, 313, 722, 1014, 375, 956, 216, 514, 496, 524, 525, 397, 241, 154, 198, 399, 537, 288, 281, 871, 249, 163, 292, 442, 164, 300, 559, 845, 473, 222, 432, 308, 248, 883, 437, 255, 889, 776, 372, 504, 814, 469, 230, 493, 870, 556, 191, 253, 314]"
8.0,50.4,6,"[596, 995, 210, 218, 309, 805, 39, 380]"
10.0,74.34,4,"[517, 146, 500, 218, 1001, 160, 1, 552, 524, 166]"
18.0,101.22,5,"[391, 636, 722, 1014, 487, 160, 454, 552, 524, 496, 418, 462, 315, 281, 397, 241, 154, 442]"
23.0,118.36,6,"[294, 584, 150, 868, 280, 403, 463, 990, 533, 247, 335, 215, 518, 355, 208, 523, 286, 408, 447, 159, 8, 575, 375]"
17.0,96.02,7,"[596, 146, 500, 266, 322, 168, 938, 522, 315, 352, 205, 166, 871, 673, 559, 399, 574]"
34.0,146.34,7,"[391, 218, 160, 1004, 318, 166, 397, 193, 650, 207, 524, 975, 91, 605, 717, 290, 398, 1007, 180, 885, 709, 780, 439, 284, 996, 231, 492, 178, 540, 803, 264, 219, 210, 437]"
32.0,146.04,5,"[391, 1004, 722, 318, 160, 222, 154, 442, 961, 997, 574, 568, 198, 525, 451, 760, 540, 399, 315, 163, 871, 573, 354, 824, 362, 127, 243, 214, 270, 166, 189, 424]"
29.0,141.26,4,"[391, 804, 722, 1014, 375, 397, 575, 568, 442, 559, 524, 496, 574, 154, 197, 241, 200, 213, 281, 715, 322, 399, 198, 334, 233, 492, 758, 871, 163]"
20.0,110.04,4,"[391, 375, 722, 1014, 160, 524, 198, 163, 496, 525, 154, 281, 575, 397, 241, 871, 315, 442, 961, 437]"
21.0,115.22,5,"[391, 636, 722, 1014, 487, 454, 160, 552, 818, 524, 418, 462, 315, 281, 241, 397, 154, 442, 219, 210, 437]"
5.0,38.48,5,"[391, 830, 218, 146, 1004]"
3.0,22.76,3,"[329, 399, 140]"
33.0,140.88,7,"[391, 332, 193, 322, 168, 938, 146, 658, 181, 630, 474, 827, 42, 717, 290, 398, 1007, 180, 885, 709, 780, 175, 961, 996, 231, 492, 178, 540, 803, 264, 219, 210, 437]"
12.0,69.26,7,"[596, 146, 500, 266, 428, 168, 938, 533, 723, 534, 662, 568]"
4.0,40.28,3,"[1000, 146, 166, 195]"
10.0,77.48,2,"[517, 214, 500, 218, 487, 160, 489, 552, 187, 166]"
7.0,61.12,2,"[256, 389, 454, 172, 264, 462, 200]"
6.0,57.94,3,"[391, 193, 160, 1004, 512, 222]"
36.0,152.0,6,"[391, 804, 500, 89, 819, 993, 382, 192, 380, 165, 522, 481, 885, 709, 780, 439, 996, 961, 231, 178, 492, 540, 585, 264, 1037, 437, 203, 197, 200, 210, 213, 715, 377, 334, 233, 758]"
32.0,139.98,6,"[417, 332, 193, 322, 168, 938, 146, 658, 181, 574, 568, 198, 525, 451, 760, 399, 315, 163, 871, 573, 354, 824, 362, 961, 127, 243, 214, 270, 540, 166, 189, 424]"
9.0,64.58,5,"[391, 160, 218, 318, 799, 146, 644, 827, 42]"
9.0,67.1,4,"[256, 389, 12, 172, 405, 462, 200, 441, 755]"
10.0,46.72,7,"[391, 613, 193, 1004, 630, 146, 644, 827, 59, 273]"
1.0,16.08,1,[224]
38.0,158.12,6,"[391, 636, 818, 722, 1014, 462, 219, 487, 210, 437, 454, 552, 524, 315, 760, 281, 160, 540, 154, 399, 241, 286, 397, 418, 442, 432, 871, 573, 354, 824, 362, 127, 243, 214, 270, 166, 189, 424]"
46.0,174.36,7,"[391, 332, 193, 322, 168, 571, 160, 216, 514, 525, 397, 650, 207, 524, 975, 91, 605, 717, 290, 398, 1007, 180, 885, 709, 780, 439, 996, 961, 784, 178, 492, 540, 803, 264, 1037, 210, 437, 203, 197, 200, 213, 715, 377, 334, 233, 758]"
47.0,177.26,5,"[391, 636, 722, 1014, 487, 160, 454, 552, 187, 418, 575, 496, 315, 281, 961, 997, 154, 574, 241, 568, 397, 451, 760, 442, 540, 166, 214, 270, 883, 437, 198, 525, 983, 889, 399, 776, 372, 504, 814, 469, 230, 493, 870, 556, 191, 253, 314]"
8.0,60.18,3,"[256, 389, 454, 172, 264, 805, 425, 380]"
20.0,109.5,5,"[391, 193, 613, 735, 160, 524, 198, 496, 525, 154, 281, 163, 871, 575, 397, 241, 315, 442, 961, 437]"
38.0,157.36,7,"[391, 636, 524, 722, 1014, 487, 678, 479, 525, 160, 454, 270, 552, 496, 399, 281, 540, 418, 575, 315, 286, 241, 166, 997, 760, 961, 318, 568, 442, 189, 574, 163, 573, 451, 127, 871, 214, 198]"
36.0,150.56,7,"[391, 1004, 722, 1014, 160, 658, 153, 189, 524, 496, 65, 481, 885, 59, 780, 439, 996, 961, 231, 178, 492, 540, 585, 264, 1037, 203, 437, 197, 200, 213, 715, 526, 377, 334, 233, 758]"
22.0,112.94,7,"[391, 160, 722, 1014, 375, 524, 496, 154, 397, 198, 241, 146, 658, 181, 553, 554, 398, 601, 180, 122, 574, 437]"
49.00000000000001,182.38,5,"[391, 636, 722, 1014, 487, 454, 552, 818, 418, 160, 462, 315, 605, 281, 524, 717, 290, 525, 541, 210, 397, 1007, 180, 437, 885, 709, 780, 439, 996, 961, 836, 178, 308, 248, 883, 255, 889, 776, 469, 230, 504, 870, 372, 556, 814, 493, 191, 314, 253]"
10.0,71.14,6,"[391, 613, 218, 1001, 160, 146, 1, 552, 889, 166]"
6.0,48.38,6,"[596, 146, 160, 1004, 512, 685]"
45.0,171.6,7,"[391, 956, 160, 722, 1014, 375, 216, 193, 650, 207, 975, 91, 514, 525, 397, 605, 717, 290, 398, 1007, 524, 180, 885, 709, 780, 439, 996, 961, 231, 379, 492, 540, 803, 264, 1037, 210, 203, 372, 504, 814, 437, 964, 230, 314, 191]"
8.0,56.32,4,"[224, 451, 760, 22, 399, 166, 214, 270]"
27.0,127.5,7,"[391, 332, 193, 875, 322, 857, 178, 168, 490, 101, 744, 146, 658, 181, 164, 553, 554, 574, 311, 694, 1002, 287, 191, 698, 508, 314, 585]"
32.0,138.78,7,"[391, 636, 722, 1014, 322, 857, 178, 168, 490, 101, 744, 146, 658, 181, 164, 553, 554, 574, 694, 1002, 287, 437, 191, 698, 508, 488, 585, 202, 493, 870, 556, 939]"
48.0,176.56,7,"[391, 956, 160, 722, 1014, 375, 216, 193, 650, 207, 975, 91, 514, 398, 231, 379, 605, 525, 397, 717, 1007, 492, 290, 885, 540, 803, 264, 269, 1037, 996, 709, 203, 964, 439, 524, 961, 556, 493, 504, 253, 372, 780, 210, 814, 437, 314, 191, 230]"
45.0,171.78,6,"[391, 332, 193, 322, 168, 571, 784, 216, 160, 379, 372, 504, 525, 207, 397, 91, 560, 975, 514, 814, 1007, 650, 885, 964, 717, 524, 230, 290, 996, 314, 191, 180, 492, 709, 398, 264, 780, 439, 961, 1037, 540, 803, 210, 437, 203]"
6.0,51.96,5,"[391, 160, 218, 599, 685, 146]"
37.0,155.42,7,"[391, 636, 524, 722, 1014, 397, 487, 678, 525, 160, 454, 496, 270, 552, 399, 855, 540, 241, 575, 418, 315, 286, 163, 166, 997, 568, 760, 961, 318, 442, 198, 189, 574, 573, 451, 127, 871]"
