n_nodes,influence,time,nodes
2.0,1142.92,6,"[768, 1943]"
42.0,1178.92,7,"[135, 2004, 1818, 1677, 1556, 1045, 922, 285, 1566, 1695, 1565, 546, 1701, 42, 1844, 948, 1718, 54, 698, 1978, 1981, 1726, 534, 1984, 705, 1731, 78, 590, 848, 1621, 1624, 346, 1500, 2012, 92, 988, 1506, 1897, 1002, 876, 114, 1277]"
10.0,1156.8,7,"[1524, 1986, 101, 518, 1354, 727, 722, 1935, 1648, 468]"
3.0,1117.5,7,"[103, 142, 1320]"
8.0,1154.32,7,"[1888, 1986, 101, 518, 1354, 1925, 722, 1935]"
2.0,1108.5,7,"[103, 1239]"
7.0,1153.48,7,"[870, 80, 101, 518, 1354, 727, 1943]"
9.0,1156.54,7,"[103, 142, 632, 518, 1354, 727, 722, 1935, 1648]"
36.0,1174.04,7,"[74, 2004, 135, 1223, 573, 546, 1701, 42, 1844, 948, 1718, 54, 1309, 1565, 1981, 1726, 1978, 1984, 705, 1731, 78, 590, 848, 1621, 1624, 346, 1500, 2012, 92, 988, 1506, 1897, 1002, 876, 114, 1277]"
25.0,1168.8,7,"[1888, 142, 101, 518, 1354, 727, 722, 1935, 1648, 468, 362, 346, 1090, 2012, 92, 988, 884, 1897, 1002, 876, 586, 855, 1358, 977, 211]"
11.0,1159.76,7,"[1948, 1943, 549, 1961, 554, 810, 1897, 368, 876, 114, 1277]"
17.0,1165.42,7,"[1053, 124, 1021, 2000, 1354, 727, 1943, 803, 536, 1437, 529, 1441, 574, 549, 1961, 554, 810]"
4.0,1149.0,7,"[240, 1943, 1168, 133]"
5.0,1150.38,7,"[240, 509, 1168, 133, 1935]"
26.0,1172.2,7,"[1888, 142, 101, 518, 1354, 727, 722, 1935, 1648, 468, 803, 1660, 549, 1961, 554, 988, 92, 810, 947, 1722, 574, 1002, 1897, 542, 1091, 1129]"
6.0,1155.84,6,"[1948, 1943, 436, 554, 956, 1961]"
40.0,1174.72,7,"[135, 2004, 387, 1677, 874, 1045, 922, 285, 1566, 1695, 573, 546, 1701, 42, 1844, 948, 1718, 54, 698, 1565, 1981, 1726, 1978, 1984, 705, 1731, 78, 590, 848, 1621, 1624, 346, 1500, 2012, 1331, 1897, 92, 1002, 988, 876]"
15.0,1163.78,7,"[74, 2004, 135, 518, 1354, 727, 1943, 285, 1566, 1695, 1565, 546, 1570, 42, 1844]"
28.0,1173.62,7,"[74, 2004, 135, 518, 1354, 727, 1943, 285, 1566, 1695, 1565, 546, 1701, 42, 1844, 948, 1718, 54, 698, 1978, 1981, 1726, 534, 1984, 705, 450, 78, 567]"
1.0,1108.66,6,[1008]
6.0,1150.62,7,"[1888, 416, 1019, 150, 1943, 1441]"
