n_nodes,influence,time,nodes
10.0,78.69,3,"[682, 623, 672, 684, 134, 532, 153, 449, 725, 432]"
7.0,68.03,3,"[324, 596, 560, 566, 811, 333, 580]"
6.0,53.71,3,"[163, 214, 464, 364, 549, 521]"
2.0,21.53,2,"[446, 164]"
3.0,14.97,3,"[833, 51, 316]"
1.0,6.35,1,[405]
11.0,58.6,6,"[193, 869, 231, 295, 938, 305, 372, 629, 21, 90, 669]"
46.0,228.2,6,"[0, 769, 771, 135, 906, 270, 783, 401, 786, 155, 675, 37, 424, 812, 687, 51, 565, 953, 314, 955, 60, 836, 841, 970, 459, 332, 78, 592, 82, 727, 983, 346, 219, 604, 474, 222, 612, 103, 743, 873, 362, 618, 365, 755, 377, 509]"
50.0,228.42,8,"[646, 11, 651, 791, 792, 409, 537, 804, 165, 13, 686, 50, 953, 963, 709, 327, 459, 80, 336, 467, 212, 219, 860, 95, 356, 997, 107, 623, 117, 530, 570, 729, 132, 476, 464, 490, 547, 601, 341, 454, 582, 538, 373, 532, 372, 612, 460, 434, 477, 140]"
10.0,75.84,4,"[644, 337, 908, 482, 434, 503, 195, 443, 479, 377]"
45.0,223.9,6,"[644, 906, 526, 915, 29, 282, 288, 293, 569, 935, 943, 175, 955, 836, 840, 440, 648, 284, 166, 517, 682, 622, 734, 134, 561, 430, 233, 494, 289, 519, 516, 476, 552, 545, 423, 541, 497, 215, 653, 507, 529, 738, 602, 199, 672]"
5.0,45.5,3,"[445, 700, 345, 523, 366]"
48.0,225.87,7,"[722, 734, 550, 248, 102, 393, 768, 362, 413, 604, 290, 441, 625, 114, 448, 450, 112, 52, 532, 317, 68, 573, 835, 708, 965, 70, 457, 842, 464, 595, 720, 210, 723, 215, 600, 856, 343, 346, 93, 224, 481, 97, 359, 105, 363, 491, 109, 883]"
8.0,61.54,5,"[513, 788, 844, 685, 904, 596, 457, 384]"
14.0,102.74,4,"[682, 623, 684, 672, 160, 111, 308, 128, 624, 924, 553, 491, 668, 464]"
12.0,89.19,4,"[682, 623, 672, 684, 134, 532, 153, 565, 725, 232, 943, 175]"
11.0,82.76,3,"[505, 256, 768, 133, 393, 395, 651, 282, 443, 479, 377]"
41.0,209.04,7,"[445, 700, 345, 684, 134, 532, 153, 449, 725, 935, 943, 175, 955, 836, 639, 956, 91, 941, 430, 945, 387, 565, 187, 317, 448, 456, 963, 202, 76, 332, 337, 851, 600, 474, 860, 736, 353, 97, 356, 123, 369]"
5.0,40.16,4,"[572, 447, 956, 25, 348]"
43.0,222.91,6,"[573, 448, 603, 398, 160, 774, 432, 331, 661, 675, 419, 71, 807, 938, 172, 684, 341, 175, 430, 311, 513, 700, 59, 830, 704, 961, 323, 199, 75, 971, 850, 854, 732, 478, 863, 354, 997, 1000, 882, 372, 758, 766, 767]"
18.0,120.59,4,"[215, 447, 595, 584, 160, 111, 308, 12, 544, 279, 27, 674, 804, 293, 414, 297, 42, 538]"
4.0,40.88,2,"[573, 448, 768, 778]"
17.0,117.86,6,"[579, 13, 918, 162, 180, 804, 934, 126, 696, 435, 189, 832, 129, 255, 576, 229, 839]"
4.0,39.55,3,"[514, 261, 778, 448]"
9.0,51.33,6,"[579, 13, 918, 162, 180, 923, 770, 147, 818]"
9.0,71.32,4,"[682, 623, 672, 684, 134, 39, 153, 369, 579]"
38.0,203.09,7,"[388, 447, 595, 584, 160, 111, 308, 12, 402, 925, 27, 674, 804, 235, 64, 751, 80, 353, 741, 178, 370, 473, 477, 503, 386, 738, 474, 860, 986, 97, 393, 123, 369, 707, 879, 495, 114, 253]"
15.0,90.14,7,"[283, 256, 565, 769, 88, 770, 147, 818, 804, 414, 293, 911, 75, 538, 336]"
14.0,95.64,5,"[215, 186, 940, 584, 132, 267, 536, 560, 242, 598, 745, 41, 668, 894]"
21.0,132.0,7,"[2, 623, 684, 673, 525, 685, 846, 86, 902, 103, 279, 783, 469, 807, 255, 172, 175, 998, 256, 941, 565]"
15.0,101.33,6,"[215, 447, 514, 523, 715, 851, 308, 756, 624, 728, 924, 41, 668, 464, 126]"
9.0,70.08,5,"[572, 447, 311, 523, 319, 768, 566, 952, 840]"
36.0,205.09,6,"[388, 429, 148, 761, 1006, 47, 144, 952, 557, 762, 186, 581, 808, 419, 297, 500, 494, 839, 701, 513, 945, 30, 169, 474, 986, 344, 244, 663, 707, 138, 165, 336, 594, 600, 719, 544]"
37.0,197.54,7,"[513, 313, 357, 311, 492, 48, 435, 696, 339, 178, 184, 294, 955, 739, 840, 956, 91, 255, 297, 750, 465, 430, 42, 562, 567, 368, 861, 600, 603, 355, 586, 226, 914, 451, 176, 168, 544]"
18.0,119.5,5,"[513, 313, 357, 891, 419, 535, 47, 449, 422, 505, 902, 619, 474, 263, 343, 671, 707, 750]"
15.0,106.24,5,"[362, 522, 616, 584, 160, 553, 73, 156, 161, 497, 741, 333, 145, 972, 343]"
39.0,205.2,8,"[923, 354, 565, 769, 133, 336, 770, 147, 950, 887, 86, 911, 293, 972, 805, 618, 485, 255, 163, 839, 148, 42, 707, 860, 986, 317, 879, 456, 495, 963, 202, 94, 332, 478, 352, 223, 747, 773, 782]"
38.0,211.45,6,"[917, 750, 565, 769, 133, 336, 130, 147, 818, 804, 414, 647, 911, 77, 297, 786, 949, 443, 701, 484, 437, 620, 419, 80, 11, 317, 722, 674, 603, 355, 586, 495, 114, 226, 606, 451, 344, 544]"
12.0,84.99,5,"[215, 151, 904, 649, 228, 356, 325, 756, 859, 15, 103, 648]"
21.0,142.59,6,"[215, 447, 514, 523, 715, 553, 370, 689, 58, 27, 331, 200, 996, 839, 941, 775, 168, 140, 175, 332, 211]"
16.0,115.77,4,"[215, 448, 645, 186, 547, 311, 1006, 952, 893, 492, 144, 419, 285, 768, 353, 544]"
16.0,107.32,6,"[564, 441, 357, 584, 160, 553, 370, 27, 477, 859, 103, 648, 255, 491, 941, 920]"
16.0,111.92,5,"[215, 721, 447, 757, 160, 323, 73, 741, 648, 557, 255, 531, 941, 723, 369, 491]"
35.0,198.8,5,"[923, 874, 553, 886, 73, 148, 111, 894, 321, 513, 587, 773, 519, 11, 736, 160, 30, 172, 684, 674, 941, 945, 701, 317, 985, 451, 586, 722, 141, 495, 114, 355, 603, 606, 226]"
13.0,92.21,6,"[513, 313, 904, 57, 811, 893, 277, 756, 1001, 184, 86, 130, 215]"
18.0,116.68,7,"[88, 441, 357, 584, 370, 160, 3, 963, 756, 859, 768, 255, 941, 648, 975, 64, 491, 500]"
21.0,145.32,5,"[215, 311, 137, 186, 648, 557, 254, 659, 645, 492, 1006, 893, 839, 300, 621, 701, 583, 762, 618, 911, 368]"
19.0,129.09,8,"[596, 95, 221, 311, 774, 238, 147, 255, 997, 721, 291, 838, 369, 169, 42, 557, 491, 565, 513]"
19.0,138.74,6,"[917, 296, 565, 311, 645, 941, 750, 48, 492, 431, 300, 297, 557, 648, 839, 513, 42, 762, 170]"
32.0,196.35,7,"[215, 186, 1006, 645, 311, 86, 264, 58, 144, 893, 435, 997, 648, 485, 368, 839, 293, 881, 464, 804, 67, 694, 857, 762, 565, 603, 586, 734, 390, 795, 226, 301]"
27.0,192.34,5,"[324, 525, 696, 311, 741, 13, 433, 901, 740, 120, 559, 612, 911, 293, 125, 997, 168, 80, 474, 30, 736, 578, 494, 645, 331, 513, 762]"
27.0,188.49,8,"[117, 316, 211, 311, 95, 996, 721, 293, 762, 370, 736, 474, 225, 120, 297, 997, 80, 331, 125, 491, 513, 433, 740, 612, 839, 72, 559]"
26.0,182.6,9,"[324, 211, 899, 311, 466, 95, 486, 87, 433, 741, 740, 331, 795, 612, 875, 125, 491, 225, 736, 762, 72, 793, 120, 47, 513, 839]"
26.0,184.98,8,"[324, 917, 584, 311, 768, 95, 761, 997, 527, 331, 736, 795, 225, 513, 875, 125, 491, 793, 612, 839, 72, 120, 762, 47, 740, 741]"
25.0,181.33,9,"[324, 917, 311, 768, 164, 95, 544, 708, 657, 448, 997, 87, 160, 30, 951, 125, 693, 80, 513, 740, 839, 72, 612, 433, 762]"
