n_nodes,influence,time,nodes
4.0,975.68,6,"[862, 1737, 1236, 810]"
1.0,761.12,6,[1914]
6.0,987.94,7,"[862, 441, 954, 1737, 80, 1772]"
28.0,1010.46,7,"[1663, 1158, 1416, 142, 1237, 862, 1145, 1672, 1813, 83, 1494, 1753, 1555, 1984, 312, 1593, 1460, 1193, 35, 852, 990, 355, 1269, 1654, 1404, 1345, 705, 69]"
1.0,785.3,5,[1172]
33.0,1011.42,7,"[1663, 1416, 1158, 142, 149, 414, 1547, 1563, 862, 1494, 1972, 68, 1338, 760, 1847, 312, 1593, 1460, 990, 85, 856, 1096, 926, 1654, 1404, 706, 1235, 708, 1193, 71, 362, 318, 1753]"
8.0,988.06,7,"[862, 83, 1737, 1236, 95, 810, 1733, 1246]"
14.0,997.36,7,"[1663, 1416, 1158, 142, 1237, 1145, 1672, 862, 1813, 83, 1494, 1414, 1555, 1984]"
26.0,1009.46,7,"[309, 1416, 142, 1158, 149, 414, 263, 1563, 1494, 862, 1665, 852, 1345, 705, 69, 1403, 1847, 312, 229, 1237, 1527, 1460, 1096, 85, 1193, 856]"
5.0,984.92,7,"[862, 415, 954, 80, 1737]"
4.0,949.1,7,"[866, 1821, 1022, 80]"
21.0,1004.38,7,"[951, 1863, 1032, 83, 1494, 1753, 1555, 1984, 312, 1593, 39, 990, 1460, 1403, 1193, 234, 35, 888, 99, 862, 1345]"
24.0,1007.62,7,"[862, 1737, 1167, 810, 47, 263, 1563, 1494, 1665, 852, 1345, 705, 69, 1403, 1847, 312, 229, 1237, 1527, 1460, 1096, 85, 1193, 856]"
3.0,964.52,6,"[862, 415, 1135]"
2.0,931.14,6,"[1257, 1737]"
32.0,1011.06,7,"[1663, 1158, 1416, 142, 149, 862, 489, 1847, 1563, 68, 414, 1403, 1494, 1755, 35, 1193, 708, 1460, 312, 990, 852, 219, 1345, 705, 1404, 69, 1867, 459, 1654, 719, 83, 355]"
18.0,1001.18,7,"[1663, 1416, 883, 1158, 142, 414, 1547, 1563, 83, 862, 1984, 1494, 1555, 1193, 1460, 1753, 312, 1593]"
35.0,1011.58,7,"[1663, 1416, 1137, 142, 1158, 414, 1547, 1563, 862, 1972, 1494, 68, 1338, 760, 990, 1847, 312, 1593, 85, 1096, 926, 706, 1460, 1235, 1654, 1404, 71, 362, 856, 318, 1753, 355, 1345, 708, 1193]"
12.0,995.18,7,"[1663, 1158, 142, 1416, 1471, 842, 862, 1847, 1016, 1426, 1748, 83]"
36.0,1018.5,7,"[1737, 1158, 530, 905, 1672, 596, 862, 1414, 83, 1494, 1555, 110, 1403, 183, 708, 1547, 856, 852, 257, 990, 35, 69, 1269, 312, 1593, 1404, 1867, 1654, 459, 719, 1631, 162, 1460, 355, 1193, 1345]"
17.0,997.54,7,"[862, 1492, 1167, 810, 47, 263, 695, 1593, 1494, 1813, 1672, 83, 1984, 1555, 1193, 1460, 312]"
22.0,1005.8,7,"[951, 1863, 1739, 80, 862, 1494, 1665, 852, 1345, 705, 69, 1403, 1847, 312, 229, 1237, 1527, 1460, 1096, 85, 1193, 560]"
