n_nodes,influence,time,nodes
2.0,99.26,2,"[248, 89]"
4.0,187.06,2,"[78, 206, 363, 264]"
8.0,213.04,2,"[212, 19, 93, 304, 263, 28, 319, 214]"
6.0,122.06,3,"[421, 15, 368, 82, 181, 118]"
10.0,224.24,3,"[58, 68, 408, 281, 364, 302, 208, 433, 115, 478]"
4.0,121.62,3,"[35, 132, 445, 363]"
8.0,210.96,3,"[256, 1, 154, 516, 263, 28, 319, 214]"
7.0,182.98,3,"[178, 290, 363, 366, 373, 497, 82]"
23.0,265.2,3,"[306, 196, 321, 412, 135, 9, 40, 8, 363, 420, 294, 296, 365, 45, 322, 200, 459, 469, 343, 473, 348, 350, 236]"
3.0,91.0,3,"[106, 514, 215]"
20.0,258.02,3,"[271, 206, 264, 322, 391, 40, 9, 8, 363, 107, 109, 366, 432, 497, 82, 307, 83, 442, 55, 95]"
3.0,165.82,2,"[133, 300, 196]"
19.0,256.36,3,"[306, 196, 321, 412, 135, 420, 63, 294, 8, 363, 40, 296, 365, 45, 322, 326, 459, 260, 221]"
17.0,249.26,3,"[516, 150, 455, 68, 391, 40, 9, 185, 496, 109, 248, 366, 432, 82, 497, 509, 255]"
22.0,261.58,3,"[345, 376, 321, 412, 417, 143, 107, 432, 9, 497, 363, 117, 366, 8, 307, 40, 83, 98, 420, 492, 120, 122]"
18.0,251.36,3,"[306, 196, 321, 412, 135, 9, 420, 8, 363, 40, 513, 432, 497, 234, 307, 369, 350, 122]"
16.0,248.94,3,"[58, 248, 23, 160, 381, 4, 378, 7, 478, 78, 145, 475, 137, 307, 269, 82]"
11.0,246.12,3,"[83, 328, 59, 11, 311, 378, 385, 478, 16, 375, 189]"
