n_nodes,influence,time,nodes
7.0,668.28,7,"[128, 630, 963, 148, 265, 30, 794]"
4.0,652.08,6,"[128, 259, 205, 865]"
5.0,658.08,7,"[132, 49, 271, 993, 394]"
18.0,687.26,7,"[128, 207, 84, 876, 956, 909, 532, 972, 31, 317, 76, 614, 978, 91, 232, 619, 907, 123]"
2.0,641.58,6,"[128, 253]"
13.0,678.36,7,"[128, 962, 900, 30, 918, 956, 13, 573, 175, 3, 113, 265, 669]"
36.0,698.82,7,"[128, 207, 84, 972, 20, 876, 956, 265, 791, 113, 669, 3, 158, 931, 927, 930, 770, 808, 434, 699, 691, 60, 182, 57, 954, 317, 76, 78, 978, 321, 232, 619, 492, 123, 753, 241]"
17.0,683.82,7,"[128, 670, 84, 876, 909, 972, 956, 532, 31, 317, 76, 242, 978, 91, 97, 27, 444]"
23.0,689.96,7,"[128, 207, 84, 317, 956, 3, 876, 532, 31, 76, 909, 113, 978, 879, 972, 158, 91, 927, 123, 619, 232, 930, 931]"
16.0,682.8,7,"[128, 887, 84, 876, 956, 909, 532, 972, 31, 317, 113, 3, 76, 334, 669, 158]"
24.0,692.94,7,"[128, 259, 900, 30, 956, 52, 80, 113, 20, 317, 265, 669, 158, 927, 3, 66, 232, 78, 978, 619, 91, 123, 753, 371]"
14.0,681.2,7,"[128, 887, 84, 78, 956, 876, 972, 532, 31, 909, 317, 110, 978, 91]"
40.0,701.62,7,"[128, 207, 84, 876, 3, 956, 929, 437, 1002, 20, 113, 815, 265, 669, 158, 931, 169, 927, 930, 808, 907, 761, 691, 821, 182, 57, 317, 76, 78, 978, 91, 232, 619, 123, 954, 753, 241, 371, 6, 935]"
6.0,659.46,7,"[128, 259, 900, 30, 555, 96]"
20.0,688.96,7,"[128, 887, 84, 669, 956, 113, 158, 927, 31, 532, 876, 317, 123, 3, 619, 909, 733, 76, 978, 91]"
4.0,650.22,7,"[8, 630, 963, 289]"
10.0,673.58,7,"[128, 259, 900, 308, 956, 52, 80, 113, 20, 317]"
4.0,650.22,7,"[604, 49, 963, 490]"
5.0,659.7,6,"[128, 584, 900, 130, 394]"
35.0,698.66,7,"[128, 207, 84, 876, 3, 956, 929, 437, 1002, 20, 113, 815, 265, 669, 158, 931, 169, 927, 930, 808, 74, 691, 907, 821, 182, 57, 317, 954, 232, 91, 76, 978, 78, 619, 123]"
32.0,697.28,7,"[128, 362, 84, 30, 52, 80, 956, 113, 20, 317, 265, 669, 76, 78, 978, 91, 158, 927, 3, 279, 931, 619, 699, 492, 770, 434, 808, 123, 753, 241, 930, 371]"
37.0,699.74,7,"[132, 207, 84, 876, 20, 770, 3, 265, 956, 918, 113, 669, 15, 927, 929, 930, 931, 808, 434, 691, 821, 182, 57, 954, 699, 317, 76, 78, 978, 91, 232, 619, 492, 123, 753, 241, 371]"
30.0,695.2,7,"[128, 259, 900, 993, 956, 52, 80, 66, 371, 113, 317, 669, 158, 111, 20, 691, 821, 76, 265, 492, 57, 954, 3, 232, 91, 978, 78, 619, 899, 753]"
9.0,672.14,7,"[128, 742, 84, 3, 972, 956, 876, 532, 371]"
12.0,673.72,7,"[128, 559, 900, 130, 394, 123, 954, 753, 241, 371, 6, 935]"
3.0,647.08,6,"[128, 834, 359]"
