n_nodes,influence,time,nodes
1.0,379.22,3,[140]
8.0,683.82,7,"[871, 840, 296, 556, 269, 1005, 280, 442]"
11.0,709.54,6,"[409, 129, 127, 192, 542, 979, 468, 793, 851, 560, 27]"
24.0,728.96,7,"[767, 11, 403, 899, 25, 922, 413, 35, 38, 809, 300, 303, 176, 47, 745, 519, 324, 583, 75, 207, 721, 871, 744, 506]"
2.0,422.96,3,"[224, 481]"
3.0,600.42,5,"[742, 316, 532]"
7.0,706.72,5,"[771, 434, 129, 469, 203, 540, 460]"
15.0,718.48,6,"[654, 129, 127, 192, 542, 979, 468, 793, 851, 560, 68, 1007, 465, 501, 619]"
14.0,714.72,7,"[866, 295, 709, 228, 546, 587, 47, 913, 807, 463, 89, 837, 465, 778]"
12.0,686.04,7,"[866, 899, 296, 308, 231, 905, 455, 913, 786, 758, 594, 373]"
8.0,697.2,6,"[866, 356, 709, 482, 231, 871, 702, 506]"
5.0,689.56,5,"[771, 382, 778, 451, 354]"
4.0,658.86,5,"[742, 118, 310, 469]"
7.0,621.86,7,"[866, 899, 66, 459, 778, 366, 460]"
16.0,723.32,7,"[866, 899, 66, 650, 913, 778, 587, 275, 854, 455, 594, 695, 438, 60, 244, 154]"
5.0,661.5,6,"[866, 185, 542, 637, 713]"
7.0,690.78,6,"[478, 707, 568, 778, 366, 316, 881]"
