n_nodes,influence,time,nodes
20.0,959.42,6,"[580, 199, 521, 618, 970, 765, 781, 110, 1258, 1137, 946, 83, 1076, 369, 342, 55, 662, 57, 1053, 95]"
28.0,967.74,7,"[259, 515, 644, 1162, 394, 142, 18, 1173, 790, 1048, 794, 412, 930, 37, 167, 938, 555, 1324, 687, 561, 1077, 198, 586, 330, 340, 1240, 885, 118]"
28.0,975.26,6,"[1285, 775, 776, 11, 526, 1038, 146, 535, 794, 414, 1311, 1060, 945, 307, 822, 1207, 1214, 70, 1222, 844, 589, 1236, 728, 602, 1115, 604, 1122, 355]"
18.0,942.46,7,"[288, 1027, 1285, 550, 72, 268, 848, 177, 17, 1331, 786, 853, 949, 1175, 533, 1203, 1168, 767]"
11.0,922.58,6,"[800, 385, 1127, 12, 813, 401, 437, 1239, 920, 473, 478]"
10.0,908.58,6,"[1285, 975, 776, 11, 526, 1038, 146, 535, 794, 414]"
7.0,876.18,6,"[1329, 842, 566, 1293, 218, 669, 1119]"
3.0,745.72,4,"[743, 538, 266]"
13.0,934.56,7,"[288, 1027, 1285, 550, 72, 268, 558, 177, 17, 1331, 786, 853, 949]"
12.0,934.18,6,"[288, 1027, 1285, 550, 72, 268, 342, 839, 1045, 708, 1277, 657]"
13.0,943.78,6,"[695, 821, 893, 723, 617, 294, 558, 177, 17, 1331, 921, 853, 949]"
22.0,970.24,6,"[613, 997, 62, 11, 526, 1167, 146, 535, 794, 414, 1311, 1060, 945, 307, 822, 830, 1214, 70, 1222, 992, 589, 1236]"
19.0,956.18,6,"[743, 1042, 907, 371, 231, 712, 1152, 910, 688, 273, 723, 948, 52, 438, 1279, 56, 372, 542, 969]"
10.0,905.16,7,"[685, 417, 1325, 43, 794, 414, 1311, 1060, 945, 307]"
7.0,929.98,5,"[743, 498, 1241, 916, 918, 259, 188]"
17.0,956.36,5,"[873, 776, 426, 916, 171, 17, 638, 765, 1066, 742, 376, 545, 991, 89, 270, 860, 583]"
10.0,943.88,5,"[1110, 499, 1127, 916, 918, 1145, 438, 735, 1178, 508]"
4.0,895.64,4,"[227, 791, 883, 1071]"
2.0,697.76,3,"[435, 801]"
6.0,898.02,5,"[743, 498, 1241, 496, 918, 259]"
6.0,922.26,4,"[227, 597, 883, 249, 790, 478]"
4.0,871.44,5,"[419, 865, 883, 1181]"
17.0,954.7,6,"[1049, 425, 1292, 916, 171, 17, 638, 765, 1066, 515, 376, 545, 991, 89, 818, 860, 583]"
9.0,939.88,5,"[227, 914, 795, 916, 1145, 438, 62, 1178, 508]"
