n_nodes,influence,time,nodes
1.0,4.82,3,[258]
18.0,47.94,4,"[174, 605, 206, 167, 590, 229, 296, 260, 127, 283, 531, 258, 164, 212, 176, 159, 550, 584]"
11.0,36.32,5,"[169, 214, 373, 245, 678, 529, 233, 179, 596, 160, 391]"
12.0,38.68,5,"[595, 146, 124, 186, 112, 194, 168, 681, 399, 253, 579, 211]"
19.0,53.82,4,"[611, 133, 115, 570, 266, 160, 561, 522, 597, 177, 241, 474, 112, 333, 464, 209, 312, 123, 114]"
1.0,5.68,2,[235]
7.0,20.64,7,"[166, 6, 722, 338, 117, 317, 607]"
19.0,46.82,6,"[456, 435, 613, 145, 775, 455, 133, 178, 118, 177, 241, 474, 112, 333, 464, 209, 312, 123, 114]"
14.0,43.3,4,"[595, 146, 124, 186, 112, 194, 168, 240, 210, 429, 418, 461, 448, 563]"
16.0,45.28,4,"[174, 605, 206, 167, 477, 229, 296, 127, 260, 283, 531, 258, 164, 212, 316, 159]"
2.0,10.18,3,"[258, 243]"
18.0,47.18,5,"[611, 3, 115, 570, 266, 160, 561, 260, 506, 590, 244, 595, 646, 388, 193, 176, 550, 584]"
16.0,44.76,7,"[169, 214, 373, 245, 187, 120, 581, 350, 249, 175, 399, 723, 8, 215, 239, 508]"
2.0,4.1,5,"[261, 657]"
7.0,24.5,6,"[783, 373, 245, 217, 664, 235, 670]"
3.0,4.46,6,"[433, 769, 80]"
5.0,19.2,5,"[127, 259, 111, 741, 219]"
2.0,5.76,4,"[125, 430]"
14.0,37.86,7,"[469, 373, 245, 283, 120, 42, 428, 249, 175, 399, 723, 8, 215, 239]"
5.0,22.64,3,"[240, 111, 245, 231, 219]"
10.0,28.34,7,"[127, 3, 115, 247, 676, 460, 701, 226, 193, 599]"
5.0,10.4,7,"[399, 3, 115, 741, 505]"
6.0,21.84,5,"[127, 259, 120, 247, 5, 551]"
3.0,11.06,4,"[539, 259, 120]"
11.0,34.78,7,"[613, 257, 245, 231, 117, 42, 428, 249, 175, 723, 595]"
9.0,25.82,7,"[142, 3, 275, 217, 363, 235, 512, 717, 775]"
3.0,10.96,5,"[778, 259, 120]"
8.0,21.34,7,"[254, 770, 164, 475, 117, 229, 794, 8]"
4.0,17.7,2,"[142, 146, 175, 230]"
15.0,39.54,7,"[469, 373, 245, 283, 185, 146, 794, 654, 277, 250, 228, 723, 215, 8, 11]"
6.0,15.3,7,"[315, 683, 164, 338, 1, 802]"
6.0,21.34,6,"[125, 597, 245, 119, 1, 802]"
4.0,15.46,5,"[243, 770, 164, 252]"
5.0,18.36,6,"[125, 435, 191, 237, 786]"
4.0,15.92,4,"[111, 259, 645, 239]"
9.0,28.84,6,"[125, 597, 451, 119, 1, 802, 175, 225, 249]"
10.0,35.06,6,"[778, 189, 245, 231, 219, 217, 175, 581, 225, 249]"
5.0,21.92,4,"[125, 145, 191, 237, 561]"
8.0,26.92,5,"[314, 259, 245, 119, 164, 12, 175, 419]"
6.0,24.0,4,"[463, 146, 175, 275, 139, 181]"
4.0,12.74,6,"[512, 195, 742, 239]"
4.0,15.98,3,"[366, 133, 229, 175]"
