n_nodes,influence,time,nodes
2.0,2.0,2,"[709, 1431]"
11.0,14.0,7,"[1122, 1700, 133, 1221, 574, 1738, 716, 1845, 599, 634, 222]"
35.0,65.0,6,"[1920, 1537, 521, 396, 1295, 912, 1557, 1302, 918, 24, 1561, 1816, 543, 545, 1059, 549, 1321, 41, 1067, 942, 1079, 1341, 1343, 1472, 1736, 1098, 845, 982, 1881, 1118, 1263, 880, 1264, 1267, 116]"
4.0,4.0,3,"[488, 1778, 1091, 655]"
26.0,56.0,7,"[769, 902, 1034, 17, 1298, 1559, 280, 412, 549, 40, 940, 1974, 955, 1727, 1607, 840, 82, 731, 1896, 234, 1515, 1137, 628, 1014, 502, 766]"
6.0,6.0,5,"[131, 1548, 314, 184, 1497, 986]"
1.0,1.0,1,[959]
2.0,2.0,2,"[1875, 1431]"
2.0,2.0,2,"[1478, 1990]"
7.0,7.0,5,"[1408, 3, 1283, 651, 1036, 1803, 674]"
28.0,57.0,7,"[2017, 535, 229, 933, 1350, 741, 1260, 1806, 975, 399, 122, 1907, 2004, 979, 1748, 951, 760, 1850, 667, 1727, 1491, 1557, 1442, 1692, 1615, 1571, 1517, 1084]"
3.0,3.0,3,"[1554, 338, 1339]"
4.0,4.0,3,"[1875, 1431, 53, 1876]"
5.0,5.0,4,"[93, 816, 1359, 1760, 1310]"
2.0,2.0,2,"[903, 1431]"
7.0,7.0,5,"[93, 816, 1359, 1760, 1839, 1629, 286]"
2.0,2.0,2,"[1789, 1431]"
5.0,5.0,4,"[2017, 535, 574, 1493, 1310]"
9.0,9.0,6,"[258, 647, 712, 53, 1310, 2014, 966, 1629, 1525]"
11.0,40.0,6,"[834, 707, 1291, 649, 1329, 112, 1779, 2014, 1731, 1629, 1728]"
11.0,40.0,6,"[140, 1373, 1291, 649, 1329, 112, 1779, 2014, 1731, 498, 1728]"
12.0,41.0,6,"[1538, 1958, 963, 1493, 1329, 1245, 112, 1205, 438, 1523, 667, 1727]"
11.0,40.0,6,"[490, 823, 957, 1712, 112, 1779, 2014, 1731, 1629, 1728, 834]"
10.0,11.0,6,"[834, 707, 1291, 649, 1329, 112, 368, 2014, 1731, 1629]"
17.0,47.0,6,"[834, 707, 1291, 649, 1329, 112, 1779, 666, 600, 1713, 1852, 1331, 1205, 438, 1523, 667, 1727]"
11.0,41.0,5,"[903, 647, 1922, 1801, 1802, 1163, 986, 1788, 1789, 1314, 1727]"
10.0,11.0,6,"[1875, 707, 1291, 649, 1329, 112, 368, 1771, 1731, 1629]"
8.0,9.0,5,"[1875, 289, 53, 775, 1699, 1040, 1939, 1789]"
9.0,10.0,5,"[124, 816, 1191, 43, 1452, 1326, 1731, 1629, 1945]"
16.0,45.0,6,"[490, 823, 957, 1712, 112, 1779, 2014, 1731, 1629, 1728, 834, 667, 767, 760, 1850, 1347]"
19.0,51.0,7,"[1875, 1841, 53, 775, 144, 1040, 1939, 1789, 589, 907, 174, 1790, 1713, 691, 1331, 1966, 1850, 667, 1727]"
21.0,54.0,7,"[1875, 1431, 53, 775, 144, 1040, 1939, 16, 1772, 419, 174, 1790, 1713, 691, 1331, 1205, 438, 1523, 1314, 1727, 1917]"
