n_nodes,influence,time,nodes
2.0,1124.04,3,"[1296, 549]"
43.0,1340.6,6,"[1026, 1032, 9, 8, 779, 1040, 401, 1556, 149, 151, 1175, 1693, 669, 545, 426, 1454, 47, 560, 1201, 1199, 1587, 947, 1849, 1854, 1471, 837, 1733, 331, 460, 846, 466, 2005, 1885, 1253, 102, 234, 364, 508, 1263, 252, 1017, 1660, 893]"
48.0,1347.59,7,"[129, 649, 523, 1292, 11, 139, 1677, 1808, 1175, 1949, 1187, 805, 1958, 1195, 691, 1333, 1208, 315, 1597, 1725, 194, 1731, 1092, 1221, 1607, 330, 1995, 1873, 726, 1367, 602, 218, 475, 990, 2014, 354, 227, 228, 1381, 1385, 1772, 1647, 1904, 371, 1013, 629, 1275, 1661]"
44.0,1345.44,6,"[642, 1027, 780, 1037, 1041, 1173, 27, 411, 1054, 1827, 1957, 1959, 424, 1451, 1969, 1201, 1460, 308, 1716, 436, 1724, 1085, 1983, 1224, 1739, 203, 592, 1107, 1367, 729, 474, 90, 860, 733, 1118, 1883, 96, 1761, 1130, 1771, 1008, 502, 1783, 124]"
1.0,4.61,1,[2011]
33.0,1338.17,6,"[1794, 1539, 1804, 1297, 1300, 789, 281, 286, 542, 1957, 38, 1582, 1847, 1084, 65, 1986, 459, 975, 1872, 724, 1748, 1882, 1375, 993, 741, 1766, 1642, 1259, 620, 749, 1138, 1659, 124]"
45.0,1335.39,7,"[661, 1412, 262, 1675, 1721, 1808, 1809, 1426, 530, 1172, 1045, 22, 922, 798, 926, 928, 1314, 550, 1959, 1066, 939, 693, 54, 951, 696, 1846, 1213, 1217, 1859, 1860, 323, 332, 466, 210, 596, 87, 739, 611, 1767, 1905, 1525, 1271, 891, 636, 1399]"
2.0,780.08,4,"[1923, 648]"
3.0,1237.81,4,"[1466, 615, 999]"
4.0,1255.95,4,"[451, 1511, 1020, 652]"
5.0,1198.31,5,"[1346, 953, 1583, 1943, 619]"
3.0,630.15,5,"[1088, 0, 1928]"
6.0,1258.94,4,"[1425, 1412, 972, 1625, 732, 1118]"
7.0,1267.47,5,"[641, 1688, 1287, 977, 244, 91, 1825]"
38.0,1334.75,7,"[1792, 1539, 1162, 454, 655, 16, 1807, 20, 1769, 1033, 823, 312, 1601, 1987, 67, 1351, 1382, 1495, 601, 608, 864, 1780, 1790, 723, 2011, 477, 468, 2015, 1249, 1000, 759, 879, 1391, 1651, 1782, 1910, 886, 380]"
7.0,949.96,6,"[1930, 1762, 1029, 1799, 660, 758, 27]"
35.0,1338.74,6,"[768, 1661, 1867, 1802, 1164, 238, 1127, 18, 276, 1809, 1191, 415, 1576, 47, 1987, 1795, 1862, 885, 1454, 1460, 688, 1969, 581, 2011, 477, 350, 327, 689, 1740, 606, 723, 1604, 997, 2015, 1249]"
9.0,1298.9,6,"[128, 1965, 1291, 1816, 910, 760, 70, 1826, 622]"
23.0,1332.39,7,"[1551, 1661, 1867, 1106, 346, 1169, 1938, 1834, 1641, 168, 146, 791, 1728, 1903, 1902, 961, 1852, 2010, 1396, 1782, 1346, 933, 839]"
17.0,1319.55,7,"[128, 1762, 179, 1802, 925, 91, 1987, 96, 1854, 1692, 586, 1396, 1902, 961, 1881, 1852, 2010]"
18.0,1325.85,7,"[128, 1965, 1291, 1816, 1834, 760, 910, 1641, 168, 1396, 70, 623, 1902, 412, 1852, 961, 2010, 1728]"
10.0,1300.75,6,"[1323, 1189, 1684, 1924, 997, 1922, 1637, 559, 910, 43]"
15.0,1314.03,7,"[894, 214, 1684, 1924, 1738, 1922, 14, 1536, 910, 1396, 70, 623, 1902, 1244, 1765]"
13.0,1308.56,6,"[128, 521, 1684, 635, 1429, 1637, 1063, 1987, 43, 910, 1881, 138, 2010]"
16.0,1314.32,6,"[1027, 1762, 1949, 1684, 997, 14, 539, 1922, 91, 380, 1739, 146, 830, 961, 1396, 1881]"
14.0,1307.6,7,"[128, 340, 1834, 9, 700, 1924, 1104, 146, 910, 623, 1902, 1396, 1244, 1765]"
12.0,1305.18,7,"[128, 1703, 921, 1874, 1924, 423, 1902, 1256, 967, 113, 961, 1881]"
11.0,1297.17,7,"[128, 1240, 997, 564, 161, 1924, 1902, 1618, 113, 528, 1922]"
8.0,1293.52,7,"[1974, 1703, 18, 1823, 1382, 997, 423, 1902]"
