n_nodes,influence,time,nodes
72.0,90.0,7,"[348, 3838, 2946, 3411, 3320, 1683, 3072, 2583, 1483, 3136, 444, 1702, 2022, 2460, 2765, 322, 2542, 2940, 2190, 1703, 1513, 1893, 1272, 2090, 1684, 2344, 2240, 363, 1298, 3545, 1721, 2069, 1912, 497, 916, 1576, 136, 3214, 374, 1849, 2302, 3232, 1604, 1287, 913, 3077, 3117, 1557, 2169, 2607, 559, 2073, 1842, 2026, 2098, 3345, 2786, 1691, 967, 688, 1938, 1876, 1953, 515, 1020, 2706, 1940, 1768, 1413, 2652, 2742, 1946]"
13.0,26.0,6,"[376, 1966, 1277, 3437, 2054, 2024, 2118, 1396, 2559, 2290, 781, 2359, 2642]"
78.0,108.0,7,"[2068, 322, 3320, 3437, 1292, 2429, 2533, 1535, 513, 1298, 1530, 3027, 3078, 1086, 1983, 2083, 2420, 2862, 2864, 2090, 3419, 2109, 2087, 412, 1204, 3145, 2991, 2077, 3022, 828, 916, 3035, 3169, 1185, 1515, 373, 1126, 3672, 980, 3348, 2356, 925, 524, 2458, 2624, 2593, 2683, 2022, 2339, 1104, 1122, 2969, 2446, 3387, 2469, 1289, 1613, 1367, 2399, 2578, 1396, 2471, 400, 2567, 1683, 2463, 0, 56, 2282, 1101, 2863, 2153, 2292, 1675, 2324, 1807, 2329, 954]"
67.0,86.0,7,"[3324, 2445, 2169, 1997, 3302, 1359, 2326, 2184, 1925, 3004, 2501, 1338, 993, 1040, 363, 1479, 3734, 2661, 0, 2253, 917, 2189, 2465, 1617, 2334, 373, 2873, 2410, 1789, 2084, 2033, 2333, 1732, 3545, 2538, 2283, 2875, 1516, 395, 1620, 1947, 1207, 1684, 3321, 1559, 122, 1267, 2123, 2507, 2590, 2127, 2629, 2778, 2520, 1984, 2229, 1082, 2555, 3113, 1557, 1998, 1018, 2043, 2567, 1160, 2037, 2563]"
95.0,128.0,7,"[2068, 322, 3320, 3437, 1292, 1374, 2533, 1535, 513, 1298, 1530, 3027, 3078, 1086, 1983, 2083, 2420, 2862, 2864, 2090, 3419, 2109, 2087, 412, 1204, 3145, 2991, 2077, 3022, 828, 916, 3035, 3169, 1185, 1515, 373, 1126, 3672, 980, 3348, 2356, 925, 524, 2458, 2624, 2683, 2022, 1925, 2593, 2485, 3090, 1839, 1827, 2927, 3263, 3804, 2254, 2537, 2617, 1488, 2351, 3150, 1703, 2729, 2471, 315, 1683, 999, 2001, 3344, 1288, 2601, 0, 2863, 1877, 1130, 1370, 2492, 2257, 3084, 966, 2992, 348, 1538, 1017, 3142, 2188, 1604, 3800, 2542, 2278, 1399, 2118, 2939, 1054]"
78.0,108.0,7,"[1637, 3132, 1207, 2755, 2485, 1369, 1824, 1004, 1298, 1530, 3027, 3078, 1086, 1983, 2083, 2420, 603, 2090, 3419, 2109, 2087, 412, 1204, 3145, 2991, 2862, 2077, 3022, 828, 916, 3035, 3169, 1185, 1515, 373, 1126, 3672, 980, 3348, 2356, 925, 524, 2458, 2624, 2593, 2683, 3437, 2022, 2339, 1104, 1122, 2969, 2446, 3387, 2469, 1289, 1613, 1367, 2399, 1396, 2471, 400, 2567, 1683, 2463, 0, 56, 2282, 1101, 2863, 2153, 2292, 1675, 2324, 1807, 2329, 954, 2578]"
96.0,133.0,7,"[527, 2428, 2786, 169, 412, 2601, 2340, 2364, 2729, 1782, 2275, 2213, 1791, 1819, 1330, 3204, 1322, 2369, 26, 1940, 2986, 1804, 1370, 2423, 2748, 3299, 1280, 107, 2460, 1376, 930, 2084, 2394, 414, 2144, 1959, 2754, 1256, 2928, 2136, 2606, 1730, 2669, 902, 2579, 1229, 3064, 2306, 3437, 2625, 348, 2183, 2468, 2290, 2324, 2258, 1298, 3330, 1620, 1390, 2047, 3411, 2504, 1995, 1813, 1491, 2666, 2730, 2339, 2229, 136, 1235, 1192, 1617, 1984, 781, 1946, 2244, 1888, 21, 1465, 2905, 3201, 1431, 2033, 353, 1269, 2194, 2853, 2492, 2039, 2164, 500, 1707, 2575, 3677]"
67.0,86.0,7,"[1842, 2919, 2655, 1302, 1405, 1652, 2206, 1554, 1338, 993, 1040, 363, 1479, 1684, 3734, 2661, 0, 2253, 917, 2189, 2465, 1617, 2334, 373, 3113, 2873, 2410, 1789, 2033, 2333, 3545, 2538, 2283, 1516, 395, 1620, 1947, 1207, 3321, 1559, 122, 1267, 2123, 2507, 2590, 2127, 2629, 2778, 2520, 1984, 2184, 2043, 1082, 2555, 1557, 1998, 1018, 2567, 2037, 2563, 2875, 3324, 2084, 3841, 1160, 2326, 2229]"
77.0,107.0,7,"[1637, 3132, 1207, 2755, 2485, 1369, 1824, 1004, 1298, 1530, 3027, 3078, 1086, 1983, 2083, 2420, 603, 2090, 3419, 2109, 412, 1204, 2087, 3145, 2991, 2862, 2077, 3022, 828, 916, 3035, 3169, 1515, 373, 1126, 1185, 3672, 980, 3348, 2356, 925, 524, 2458, 2624, 2593, 2683, 3437, 2022, 2339, 1104, 1122, 2969, 2446, 1594, 2469, 1289, 1367, 1613, 1396, 400, 2567, 1683, 2399, 2471, 2463, 0, 56, 2282, 1101, 2863, 2153, 2292, 2347, 2179, 2324, 2254, 2806]"
8.0,21.0,7,"[2068, 322, 1277, 3437, 2054, 1885, 2986, 1929]"
