n_nodes,influence,time,nodes
2.0,2.0,3,"[902, 2074]"
23.0,141.0,7,"[2359, 980, 1932, 1009, 107, 2220, 1947, 2594, 2423, 1059, 2559, 2030, 2290, 2179, 2081, 1684, 3906, 2951, 3397, 3302, 1712, 3076, 2643]"
7.0,108.0,5,"[1683, 2511, 0, 56, 2293, 1102, 2866]"
10.0,11.0,7,"[1665, 1443, 3783, 2120, 3343, 2097, 113, 4023, 2008, 378]"
15.0,15.0,7,"[2498, 2342, 1000, 2536, 3112, 2505, 3145, 2670, 304, 2870, 3447, 2232, 1306, 2811, 2140]"
18.0,20.0,7,"[448, 961, 35, 387, 390, 3240, 1643, 3660, 974, 335, 2672, 273, 1844, 1366, 2777, 2173, 1982, 895]"
13.0,13.0,6,"[2529, 3777, 3849, 1066, 2986, 1773, 3821, 1134, 1615, 976, 595, 3771, 3164]"
20.0,106.0,7,"[166, 3777, 3849, 1066, 2986, 1773, 3821, 1134, 1402, 1644, 2201, 1551, 1547, 2866, 2681, 2250, 2642, 1684, 56, 1912]"
13.0,13.0,6,"[2244, 1796, 2484, 1938, 1839, 2913, 2655, 1298, 1615, 976, 3868, 3771, 3164]"
23.0,141.0,7,"[1683, 980, 1932, 1009, 107, 2220, 1947, 2594, 2423, 1059, 3384, 2030, 2290, 2179, 2081, 1684, 3906, 2951, 3397, 3302, 1712, 3076, 2643]"
30.0,184.0,7,"[2359, 980, 1932, 1009, 107, 2220, 1947, 2594, 2423, 1059, 2559, 2030, 2290, 593, 2081, 1684, 3906, 2951, 3397, 3302, 1712, 3076, 2643, 2607, 1376, 2323, 2347, 1006, 2165, 348]"
26.0,215.0,6,"[1551, 1614, 2896, 1331, 1132, 2653, 487, 3038, 2210, 2088, 561, 1823, 1547, 2866, 2681, 2250, 2642, 1684, 1912, 56, 3997, 1699, 933, 1465, 40, 107]"
91.0,961.0,7,"[2359, 980, 1932, 1009, 107, 2220, 1947, 2594, 2423, 2559, 1059, 2030, 2290, 593, 2081, 1684, 3906, 2951, 3397, 3302, 3675, 1114, 1584, 1663, 1820, 1132, 2631, 1083, 1563, 2796, 930, 713, 2127, 2268, 2720, 2512, 745, 3758, 1282, 2475, 2607, 2203, 1912, 9, 2516, 902, 3120, 1075, 1124, 378, 3596, 719, 417, 2471, 3179, 2598, 1962, 2414, 3347, 2289, 3060, 2462, 1257, 1525, 2916, 3287, 3026, 2754, 2232, 3437, 2172, 2600, 2384, 2323, 2391, 566, 2477, 2064, 2593, 1623, 1211, 2763, 2485, 1370, 1810, 1017, 3251, 1427, 1078, 3971, 2376]"
34.0,188.0,7,"[2148, 3054, 2215, 2574, 107, 2220, 1947, 2594, 2423, 1059, 3384, 2030, 2290, 3394, 2081, 1684, 3906, 2951, 2743, 402, 1770, 3076, 966, 1584, 3758, 1663, 1820, 2631, 1083, 2117, 436, 946, 997, 2471]"
20.0,207.0,5,"[2359, 980, 1219, 1009, 107, 2220, 1947, 2594, 2210, 2088, 561, 1823, 1547, 2866, 2681, 1684, 2642, 2250, 1912, 56]"
40.0,372.0,7,"[2468, 2319, 2666, 1405, 390, 3333, 3336, 136, 1290, 3334, 2700, 1293, 1928, 559, 1171, 3450, 2601, 1176, 3096, 409, 2331, 2972, 2097, 3614, 1823, 1085, 3312, 525, 1158, 2665, 107, 2812, 348, 1471, 1849, 2607, 1376, 2323, 2347, 3344]"
26.0,142.0,7,"[2880, 1128, 1033, 1341, 2121, 28, 186, 1947, 2300, 107, 3758, 2401, 2151, 2028, 2081, 1684, 3906, 2951, 3397, 951, 3076, 1712, 1938, 1078, 3971, 2376]"
61.0,428.0,7,"[1684, 2526, 2169, 2835, 3584, 2024, 2184, 1269, 2395, 2574, 2324, 2590, 3749, 1955, 713, 1630, 1059, 3154, 3252, 3089, 2649, 1184, 916, 2578, 1230, 3056, 107, 561, 2625, 2607, 2323, 2394, 2278, 2253, 816, 1303, 1621, 1390, 1948, 3387, 2007, 1819, 1495, 3201, 2706, 2218, 136, 1238, 1198, 1619, 1979, 705, 1938, 2240, 1898, 21, 1467, 2881, 2582, 1431, 2006]"
30.0,184.0,7,"[1287, 1315, 2367, 513, 2676, 2264, 1709, 3577, 1959, 3381, 1665, 2574, 1718, 1653, 3033, 1684, 1132, 107, 3397, 3302, 2951, 3177, 921, 3675, 3344, 2347, 2323, 2607, 2165, 348]"
