n_nodes,influence,time,nodes
27.0,191.02,6,"[302, 822, 571, 836, 592, 652, 70, 525, 347, 945, 680, 430, 771, 776, 979, 500, 906, 881, 420, 395, 600, 107, 528, 910, 596, 591, 492]"
44.0,253.5,7,"[161, 326, 518, 268, 653, 399, 267, 146, 20, 406, 927, 168, 425, 41, 690, 307, 567, 824, 440, 443, 316, 571, 445, 831, 329, 587, 206, 974, 336, 469, 91, 353, 870, 742, 618, 619, 1005, 754, 245, 502, 119, 760, 889, 1018]"
18.0,148.54,6,"[237, 596, 487, 468, 402, 1035, 236, 591, 912, 728, 274, 851, 20, 366, 664, 954, 763, 799]"
9.0,91.1,5,"[237, 596, 487, 468, 17, 957, 750, 458, 584]"
11.0,113.38,5,"[237, 596, 487, 468, 17, 535, 857, 987, 446, 709, 205]"
14.0,129.92,6,"[302, 822, 36, 1032, 683, 749, 846, 110, 145, 270, 8, 882, 396, 540]"
16.0,136.1,6,"[550, 457, 198, 540, 892, 592, 680, 945, 309, 145, 177, 888, 442, 956, 347, 882]"
31.0,215.34,6,"[550, 952, 198, 540, 892, 477, 74, 933, 719, 734, 506, 722, 551, 910, 1025, 577, 592, 400, 639, 831, 329, 587, 206, 974, 1001, 469, 353, 91, 870, 742, 618]"
17.0,148.0,7,"[237, 596, 89, 468, 17, 1012, 857, 987, 446, 709, 205, 336, 595, 550, 167, 646, 304]"
24.0,182.96,6,"[302, 822, 571, 836, 592, 652, 70, 531, 660, 155, 156, 949, 489, 708, 506, 605, 551, 1025, 577, 497, 639, 858, 111, 910]"
6.0,69.64,4,"[820, 596, 487, 468, 916, 351]"
13.0,103.76,7,"[387, 643, 842, 520, 269, 667, 531, 660, 104, 156, 949, 489, 708]"
11.0,92.16,7,"[302, 16, 384, 531, 660, 229, 156, 949, 489, 708, 506]"
14.0,114.14,7,"[387, 939, 7, 520, 269, 749, 846, 57, 145, 270, 8, 882, 396, 540]"
3.0,34.42,3,"[237, 480, 907]"
27.0,183.66,7,"[302, 596, 89, 468, 17, 1012, 857, 987, 446, 709, 405, 336, 595, 550, 167, 555, 304, 691, 52, 309, 58, 322, 838, 583, 330, 591, 492]"
7.0,75.98,4,"[237, 596, 487, 468, 683, 472, 846]"
9.0,78.82,6,"[237, 805, 437, 400, 17, 957, 750, 152, 553]"
37.0,227.94,6,"[518, 615, 38, 556, 517, 836, 700, 396, 525, 776, 652, 771, 906, 979, 696, 881, 70, 600, 107, 596, 945, 212, 917, 395, 560, 715, 848, 210, 218, 604, 99, 354, 357, 102, 489, 748, 493]"
6.0,44.58,6,"[548, 1002, 123, 145, 226, 351]"
7.0,59.36,6,"[249, 870, 742, 469, 353, 645, 91]"
10.0,78.32,7,"[302, 596, 7, 520, 385, 909, 531, 660, 155, 628]"
50.0,263.92,7,"[302, 822, 36, 571, 525, 680, 592, 945, 110, 145, 177, 888, 882, 540, 442, 45, 347, 445, 831, 329, 22, 206, 974, 336, 469, 91, 353, 870, 901, 1006, 455, 413, 392, 93, 515, 24, 503, 679, 982, 850, 444, 10, 435, 548, 457, 884, 532, 72, 441, 555]"
6.0,64.82,5,"[302, 822, 825, 468, 815, 351]"
10.0,105.1,5,"[237, 697, 36, 1032, 477, 74, 933, 770, 734, 540]"
5.0,59.04,5,"[237, 596, 698, 1029, 13]"
14.0,134.22,5,"[302, 697, 683, 36, 749, 1032, 846, 110, 914, 270, 540, 8, 882, 396]"
28.0,199.58,6,"[302, 822, 571, 836, 592, 652, 70, 525, 347, 945, 680, 430, 771, 776, 979, 500, 906, 881, 420, 395, 600, 107, 528, 68, 596, 591, 870, 742]"
13.0,120.76,5,"[302, 596, 487, 540, 892, 592, 680, 945, 309, 812, 177, 888, 442]"
8.0,84.94,5,"[506, 118, 198, 468, 17, 735, 432, 153]"
28.0,190.74,7,"[1018, 583, 273, 17, 571, 110, 673, 525, 540, 592, 680, 882, 177, 888, 314, 442, 956, 445, 831, 329, 587, 206, 347, 974, 469, 91, 353, 870]"
11.0,111.08,6,"[730, 822, 487, 468, 383, 17, 857, 987, 446, 709, 205]"
4.0,49.64,4,"[302, 822, 805, 588]"
25.0,182.86,7,"[482, 279, 822, 647, 571, 24, 592, 525, 110, 145, 680, 882, 888, 945, 540, 177, 956, 336, 347, 232, 369, 1003, 241, 118, 893]"
31.0,214.56,7,"[302, 825, 7, 520, 453, 667, 531, 660, 998, 156, 949, 489, 910, 540, 1025, 795, 592, 400, 639, 831, 329, 587, 206, 974, 1001, 140, 353, 91, 870, 742, 618]"
22.0,163.78,7,"[237, 596, 123, 145, 721, 835, 463, 511, 91, 353, 870, 742, 618, 619, 1005, 754, 245, 502, 119, 760, 889, 968]"
19.0,153.32,6,"[302, 822, 571, 836, 592, 652, 70, 531, 660, 108, 156, 949, 489, 708, 506, 605, 551, 1025, 577]"
25.0,186.38,6,"[302, 822, 571, 525, 740, 592, 945, 110, 145, 177, 882, 888, 442, 708, 113, 722, 551, 120, 1025, 577, 497, 639, 831, 329, 587]"
10.0,87.9,6,"[722, 698, 596, 1029, 13, 595, 550, 167, 646, 304]"
2.0,25.08,2,"[302, 1001]"
29.0,205.06,7,"[820, 596, 216, 468, 916, 351, 660, 159, 156, 506, 949, 722, 910, 551, 489, 66, 1025, 858, 111, 497, 639, 577, 469, 708, 353, 91, 870, 742, 618]"
34.0,227.6,7,"[302, 825, 571, 525, 680, 579, 110, 145, 177, 882, 888, 442, 708, 113, 722, 1025, 592, 551, 639, 831, 120, 577, 497, 469, 329, 206, 974, 587, 91, 353, 870, 742, 1001, 618]"
12.0,96.02,7,"[302, 16, 384, 531, 660, 229, 156, 949, 708, 489, 506, 151]"
21.0,161.58,6,"[302, 822, 571, 836, 592, 652, 889, 531, 660, 70, 156, 949, 489, 708, 506, 605, 551, 1025, 715, 600, 107]"
