n_nodes,influence,time,nodes
3.0,738.4,3,"[644, 2030, 820]"
5.0,994.68,4,"[1030, 1001, 1523, 2266, 2331]"
6.0,586.16,5,"[225, 1863, 2378, 462, 2004, 2550]"
48.0,1304.6,7,"[515, 10, 525, 2446, 1939, 2196, 277, 1432, 536, 928, 1697, 166, 1960, 937, 1706, 175, 49, 1464, 1976, 698, 701, 190, 61, 1343, 2377, 203, 2127, 1745, 2132, 1755, 1628, 351, 2532, 101, 2663, 1896, 1641, 748, 1260, 2156, 113, 1138, 1905, 1908, 885, 760, 765, 2430]"
61.0,1314.94,6,"[898, 1538, 1670, 2183, 1019, 649, 2570, 518, 1932, 2318, 657, 658, 894, 1684, 277, 534, 1561, 1950, 1568, 1184, 1826, 2089, 2478, 2480, 2609, 1331, 2483, 1077, 2103, 567, 2489, 1336, 699, 60, 1349, 587, 1869, 1230, 591, 464, 1360, 1240, 1624, 1628, 1759, 1380, 2021, 1764, 1513, 1900, 2287, 1007, 754, 2546, 2291, 381, 507, 2299, 2428, 1149, 2046]"
2.0,607.52,2,"[1333, 1231]"
8.0,1091.48,5,"[138, 2317, 2147, 530, 1948, 544, 1574, 2353]"
9.0,1211.3,4,"[1923, 1927, 1415, 396, 2194, 2137, 1910, 699, 375]"
8.0,1109.26,4,"[579, 823, 906, 530, 1964, 544, 1574, 2353]"
11.0,1208.3,6,"[2690, 1802, 1873, 2193, 277, 2588, 1994, 471, 1628, 470, 769]"
33.0,1284.44,7,"[138, 2317, 2147, 530, 1948, 451, 1296, 1708, 1022, 755, 210, 2259, 1874, 854, 215, 2524, 2013, 989, 1635, 2108, 488, 2153, 1769, 361, 202, 2672, 1264, 758, 2550, 2278, 889, 1021, 1023]"
33.0,1284.58,6,"[138, 2317, 254, 721, 2007, 2360, 2570, 518, 1932, 2318, 657, 658, 894, 1684, 277, 534, 984, 1950, 1568, 1184, 1826, 2089, 2478, 2009, 1374, 351, 609, 1121, 362, 876, 1009, 250, 123]"
4.0,1022.4,3,"[1687, 1538, 525, 1328]"
36.0,1284.74,6,"[138, 193, 2147, 2451, 937, 2001, 794, 289, 1578, 1195, 1708, 2259, 1874, 854, 215, 2524, 2013, 989, 1990, 2108, 2354, 1331, 1718, 1334, 80, 954, 447, 2628, 453, 505, 2377, 329, 716, 589, 2253, 1871]"
9.0,1180.02,5,"[2403, 1190, 2539, 1328, 1366, 295, 1051, 1829, 544]"
49.00000000000001,1312.26,7,"[138, 2317, 254, 721, 2007, 981, 2570, 518, 375, 2318, 2046, 658, 894, 1684, 1740, 2006, 1791, 1487, 221, 2261, 2661, 230, 360, 2153, 2027, 1603, 1859, 2373, 452, 456, 2249, 2122, 1355, 1356, 2253, 2255, 1883, 2524, 2269, 2049, 1637, 1111, 874, 2667, 121, 628, 2298, 2301, 1150]"
25.0,1279.24,7,"[138, 2332, 254, 721, 2007, 981, 2570, 518, 375, 2318, 2046, 658, 894, 1684, 1740, 2006, 1791, 1487, 221, 2261, 2661, 230, 360, 2153, 2027]"
38.0,1299.18,7,"[815, 1320, 2526, 320, 959, 544, 321, 2353, 1303, 1970, 53, 2280, 2358, 180, 1077, 571, 1791, 1740, 1487, 221, 2661, 230, 360, 2153, 2027, 108, 1007, 1137, 2291, 2303, 1637, 1766, 2101, 2667, 121, 628, 2298, 2301]"
46.0,1304.34,7,"[138, 193, 2147, 1106, 937, 2001, 2583, 284, 2245, 1056, 1441, 735, 1696, 403, 1957, 571, 1346, 2480, 482, 1331, 2483, 1077, 2103, 567, 2373, 452, 456, 2249, 2122, 2589, 1356, 2253, 2255, 1883, 2524, 2269, 2049, 1637, 1111, 874, 2667, 121, 628, 2298, 2301, 1150]"
42.0,1301.44,6,"[815, 1320, 2526, 320, 959, 544, 321, 2353, 1303, 1970, 53, 2280, 2358, 1824, 2600, 553, 2477, 616, 1430, 1330, 2488, 1722, 1084, 1856, 1345, 1603, 1859, 2373, 452, 456, 1637, 1766, 2249, 2122, 1355, 1356, 2253, 2255, 1883, 2524, 2269, 2049]"
13.0,1219.4,5,"[224, 526, 1892, 1106, 1366, 2137, 1373, 1919, 1562, 537, 2014, 1086, 2309]"
