n_nodes,influence,time,nodes
18.0,130.0,5,"[1024, 66, 930, 1315, 1285, 37, 387, 77, 368, 754, 1108, 86, 983, 985, 1306, 794, 1084, 311]"
2.0,3.0,2,"[1312, 105]"
8.0,26.0,5,"[1329, 871, 682, 1005, 752, 566, 501, 633]"
4.0,22.0,5,"[1329, 871, 491, 1005]"
8.0,26.0,5,"[1329, 633, 1110, 311, 790, 551, 920, 762]"
16.0,41.0,7,"[288, 1027, 1285, 550, 72, 950, 848, 177, 17, 1331, 662, 342, 55, 57, 1053, 1191]"
4.0,22.0,5,"[1329, 1049, 491, 656]"
3.0,21.0,4,"[1329, 871, 53]"
26.0,50.0,7,"[1329, 1049, 1234, 1010, 501, 268, 848, 177, 17, 75, 435, 1076, 1073, 1084, 574, 198, 584, 840, 975, 601, 992, 581, 321, 1263, 1013, 1273]"
9.0,29.0,6,"[1329, 954, 776, 11, 526, 1102, 704, 535, 508]"
3.0,21.0,4,"[1329, 744, 53]"
4.0,23.0,4,"[1329, 292, 1281, 927]"
3.0,21.0,4,"[1329, 1042, 820]"
10.0,40.0,7,"[1329, 954, 776, 11, 173, 342, 55, 1110, 1053, 95]"
11.0,95.0,6,"[139, 135, 1215, 272, 606, 268, 848, 177, 17, 1331, 194]"
5.0,23.0,5,"[1329, 1042, 286, 163, 508]"
26.0,50.0,7,"[1329, 177, 1234, 1010, 501, 1049, 397, 753, 965, 848, 268, 17, 1073, 75, 435, 660, 1084, 574, 321, 581, 198, 584, 975, 840, 1263, 1273]"
