n_nodes,influence,time,nodes
30.0,30.0,3,"[820, 711, 295, 589, 660, 402, 629, 655, 342, 881, 805, 793, 753, 247, 821, 238, 742, 491, 557, 383, 648, 837, 362, 856, 785, 559, 730, 1066, 715, 701]"
1.0,1.0,1,[211]
1.0,1.0,1,[1208]
31.0,31.0,7,"[649, 403, 915, 155, 672, 1061, 37, 428, 1202, 947, 1336, 60, 700, 958, 834, 69, 714, 460, 77, 1107, 1108, 84, 1111, 601, 737, 481, 1123, 1261, 755, 1270, 503]"
5.0,5.0,5,"[35, 173, 397, 1073, 664]"
29.0,29.0,6,"[1153, 642, 134, 519, 905, 267, 785, 796, 416, 805, 1198, 690, 434, 56, 61, 706, 466, 978, 723, 727, 477, 868, 740, 625, 369, 628, 374, 889, 1150]"
2.0,2.0,1,"[920, 1139]"
32.0,32.0,5,"[264, 1037, 1295, 786, 276, 921, 413, 1182, 1058, 804, 1063, 679, 1192, 300, 1069, 434, 962, 968, 72, 74, 976, 1119, 354, 1254, 1258, 887, 756, 1015, 504, 249, 378, 252]"
3.0,3.0,3,"[128, 713, 487]"
2.0,2.0,1,"[368, 439]"
28.0,28.0,7,"[259, 515, 644, 1162, 394, 142, 18, 1173, 790, 1048, 794, 412, 930, 37, 167, 938, 555, 1324, 687, 561, 1077, 198, 586, 330, 340, 1240, 885, 118]"
18.0,20.0,7,"[288, 1027, 1285, 550, 72, 268, 848, 177, 17, 1331, 786, 853, 949, 1175, 533, 1203, 1168, 767]"
32.0,32.0,5,"[933, 871, 682, 1005, 752, 1010, 501, 1182, 1058, 804, 1063, 679, 1192, 300, 769, 434, 962, 968, 72, 74, 976, 1119, 354, 1254, 1258, 887, 756, 1015, 504, 249, 378, 252]"
28.0,28.0,7,"[294, 870, 705, 1162, 394, 142, 18, 1173, 790, 1107, 794, 412, 930, 37, 167, 938, 555, 1324, 687, 561, 1077, 198, 586, 330, 340, 1240, 885, 118]"
4.0,4.0,4,"[695, 1153, 126, 479]"
29.0,29.0,6,"[1153, 642, 134, 519, 905, 267, 785, 692, 759, 82, 953, 690, 434, 56, 61, 706, 466, 122, 723, 727, 477, 868, 740, 625, 369, 628, 374, 889, 1150]"
1.0,1.0,1,[286]
18.0,20.0,7,"[695, 1027, 1285, 550, 72, 268, 848, 177, 380, 1331, 786, 853, 949, 1175, 533, 1203, 1168, 767]"
18.0,20.0,7,"[933, 871, 931, 597, 72, 268, 848, 177, 380, 1331, 786, 853, 949, 1175, 533, 1203, 1168, 767]"
3.0,3.0,3,"[683, 333, 988]"
28.0,28.0,7,"[285, 333, 763, 654, 841, 649, 18, 1173, 790, 116, 412, 930, 37, 167, 938, 555, 1324, 687, 561, 1077, 198, 586, 330, 340, 1240, 794, 885, 118]"
4.0,4.0,4,"[933, 515, 644, 53]"
3.0,4.0,2,"[1338, 333, 539]"
3.0,3.0,3,"[785, 1086, 539]"
18.0,20.0,7,"[933, 963, 931, 72, 597, 268, 848, 177, 380, 1331, 786, 195, 521, 700, 685, 991, 360, 1028]"
27.0,27.0,7,"[35, 1086, 397, 379, 559, 637, 1020, 826, 813, 412, 930, 157, 167, 779, 938, 555, 1324, 687, 561, 1031, 198, 586, 330, 340, 1240, 885, 118]"
5.0,6.0,4,"[1338, 1075, 134, 519, 908]"
3.0,3.0,3,"[1312, 769, 211]"
25.0,26.0,7,"[1338, 333, 539, 56, 1305, 605, 547, 676, 935, 1045, 706, 186, 184, 1306, 1136, 464, 329, 696, 1205, 781, 820, 1115, 97, 1122, 355]"
3.0,3.0,3,"[933, 154, 211]"
21.0,22.0,6,"[1338, 333, 539, 56, 967, 605, 985, 1143, 805, 1198, 690, 604, 1122, 355, 329, 464, 781, 696, 820, 1205, 1115]"
22.0,23.0,6,"[1338, 757, 752, 1129, 1005, 285, 7, 1003, 946, 352, 659, 342, 55, 662, 57, 696, 1205, 781, 820, 1115, 604, 1122]"
4.0,4.0,4,"[439, 769, 1092, 133]"
4.0,5.0,2,"[1338, 333, 487, 471]"
4.0,5.0,2,"[1338, 563, 539, 471]"
24.0,25.0,7,"[1338, 1227, 539, 1298, 231, 712, 969, 642, 1130, 1137, 733, 83, 184, 822, 1136, 140, 355, 696, 1205, 781, 820, 1115, 604, 1122]"
20.0,21.0,6,"[1338, 333, 539, 56, 967, 605, 985, 1143, 805, 1198, 690, 604, 1122, 355, 455, 464, 351, 350, 392, 696]"
18.0,21.0,5,"[1338, 333, 256, 818, 314, 974, 779, 299, 562, 380, 195, 1331, 786, 700, 360, 991, 521, 685]"
20.0,21.0,6,"[946, 449, 7, 773, 683, 240, 56, 61, 1177, 714, 706, 835, 1338, 779, 455, 464, 329, 696, 350, 392]"
20.0,21.0,6,"[601, 43, 321, 1298, 231, 712, 969, 642, 1177, 714, 706, 835, 1338, 779, 455, 464, 329, 575, 350, 392]"
25.0,26.0,7,"[1338, 1227, 539, 1298, 231, 712, 969, 642, 1130, 1137, 733, 83, 184, 1062, 140, 1136, 97, 701, 696, 329, 1205, 1122, 1115, 781, 820]"
20.0,21.0,6,"[601, 538, 397, 379, 406, 314, 358, 177, 805, 1198, 690, 604, 1122, 355, 455, 1338, 351, 350, 392, 696]"
6.0,7.0,5,"[1338, 172, 779, 86, 559, 198]"
8.0,9.0,7,"[1338, 803, 621, 133, 1202, 837, 1029, 56]"
13.0,16.0,7,"[1338, 398, 577, 873, 449, 146, 1029, 1295, 1331, 180, 504, 1076, 78]"
14.0,18.0,7,"[1338, 1128, 118, 172, 86, 232, 378, 606, 1, 1100, 1331, 849, 1076, 78]"
7.0,9.0,6,"[1338, 689, 684, 150, 91, 1029, 263]"
