n_nodes,influence,time,nodes
2.0,194.98,3,"[326, 590]"
5.0,230.49,3,"[653, 429, 304, 472, 475]"
9.0,260.22,4,"[290, 547, 205, 208, 274, 212, 245, 697, 987]"
1.0,46.58,1,[136]
43.0,358.94,8,"[642, 387, 264, 653, 656, 144, 787, 919, 793, 667, 669, 159, 800, 936, 40, 810, 683, 175, 55, 697, 444, 573, 960, 833, 706, 329, 211, 470, 471, 856, 217, 93, 95, 735, 996, 998, 750, 1006, 631, 121, 890, 765, 894]"
9.0,251.72,5,"[865, 737, 121, 422, 105, 906, 624, 825, 223]"
4.0,148.62,4,"[515, 643, 348, 922]"
8.0,229.01,5,"[866, 173, 559, 244, 277, 55, 889, 253]"
4.0,210.46,3,"[565, 640, 486, 103]"
7.0,252.73,3,"[376, 774, 593, 173, 342, 653, 607]"
5.0,225.55,4,"[114, 467, 852, 190, 123]"
8.0,240.63,4,"[865, 737, 121, 422, 105, 906, 624, 346]"
7.0,237.87,4,"[127, 498, 398, 476, 959, 508, 223]"
35.0,352.63,6,"[129, 4, 405, 788, 662, 682, 558, 796, 117, 45, 561, 306, 692, 437, 694, 421, 964, 981, 214, 743, 855, 344, 725, 356, 283, 879, 669, 126, 232, 106, 492, 750, 494, 115, 378]"
11.0,263.73,5,"[549, 487, 311, 364, 532, 416, 22, 544, 181, 472, 731]"
12.0,240.53,6,"[512, 227, 296, 145, 908, 471, 612, 81, 528, 822, 637, 670]"
34.0,339.58,8,"[128, 384, 256, 133, 774, 138, 780, 303, 205, 720, 339, 584, 472, 91, 731, 93, 454, 106, 323, 558, 751, 966, 331, 242, 972, 846, 84, 854, 102, 2, 365, 381, 883, 765]"
7.0,228.31,5,"[384, 516, 852, 502, 801, 28, 145]"
27.0,334.38,6,"[673, 706, 56, 446, 809, 233, 1007, 703, 178, 243, 340, 88, 602, 126, 40, 66, 344, 197, 712, 707, 67, 206, 593, 283, 110, 383, 743]"
13.0,279.68,5,"[128, 384, 256, 133, 774, 138, 717, 298, 841, 176, 951, 580, 541]"
39.0,361.92,6,"[294, 422, 516, 647, 12, 784, 788, 153, 929, 424, 809, 175, 817, 673, 203, 816, 524, 928, 544, 804, 943, 710, 430, 306, 696, 592, 698, 288, 331, 482, 700, 996, 611, 504, 232, 109, 499, 372, 375]"
35.0,342.71,7,"[512, 779, 530, 977, 792, 665, 794, 796, 45, 127, 306, 93, 437, 428, 432, 817, 69, 822, 215, 103, 480, 742, 743, 234, 876, 879, 117, 669, 232, 106, 492, 750, 494, 214, 378]"
28.0,335.54,6,"[516, 133, 530, 659, 916, 645, 794, 190, 689, 178, 243, 340, 977, 658, 435, 126, 754, 729, 28, 739, 781, 740, 723, 749, 820, 626, 480, 145]"
12.0,269.68,5,"[461, 251, 597, 779, 521, 141, 939, 824, 312, 135, 778, 109]"
30.0,348.43,6,"[114, 516, 647, 784, 649, 12, 229, 796, 987, 725, 684, 375, 126, 730, 179, 306, 692, 117, 694, 625, 762, 437, 151, 564, 651, 344, 422, 356, 673, 855]"
12.0,278.98,4,"[985, 133, 344, 293, 125, 653, 607, 109, 525, 222, 684, 951]"
36.0,345.05,7,"[513, 67, 655, 788, 662, 153, 780, 303, 205, 339, 720, 175, 817, 606, 135, 232, 548, 726, 237, 758, 943, 710, 430, 306, 696, 592, 698, 455, 94, 482, 700, 996, 611, 504, 499, 372]"
28.0,338.09,5,"[294, 472, 352, 647, 516, 994, 390, 398, 758, 725, 684, 283, 928, 673, 454, 827, 958, 652, 327, 415, 318, 881, 774, 134, 150, 211, 292, 553]"
17.0,310.46,5,"[775, 516, 333, 134, 725, 694, 968, 509, 222, 103, 168, 39, 648, 720, 358, 125, 105]"
19.0,321.61,5,"[710, 335, 647, 488, 516, 253, 788, 123, 340, 351, 940, 684, 375, 283, 413, 484, 797, 218, 816]"
16.0,311.6,3,"[775, 333, 466, 444, 684, 148, 516, 134, 703, 375, 332, 778, 527, 701, 218, 413]"
26.0,331.46,6,"[516, 429, 472, 251, 703, 647, 728, 743, 352, 243, 239, 280, 928, 673, 817, 469, 737, 105, 947, 17, 549, 710, 874, 359, 731, 694]"
25.0,333.84,4,"[265, 516, 333, 647, 253, 148, 765, 940, 340, 527, 788, 444, 375, 701, 778, 892, 582, 550, 331, 191, 761, 109, 804, 879, 924]"
24.0,331.37,5,"[775, 333, 639, 444, 684, 218, 148, 676, 703, 186, 46, 375, 516, 550, 701, 134, 103, 175, 332, 943, 895, 419, 872, 544]"
25.0,331.85,5,"[763, 333, 516, 134, 756, 148, 332, 251, 703, 246, 646, 321, 929, 167, 175, 710, 856, 109, 907, 103, 424, 530, 732, 804, 924]"
30.0,338.5,7,"[839, 4, 22, 788, 348, 134, 92, 650, 794, 630, 232, 351, 615, 743, 380, 264, 879, 668, 103, 480, 698, 228, 117, 669, 106, 492, 750, 805, 214, 378]"
23.0,326.3,7,"[934, 366, 516, 647, 134, 92, 123, 75, 602, 788, 416, 778, 420, 424, 135, 299, 676, 816, 215, 460, 550, 103, 943]"
19.0,315.69,7,"[982, 4, 405, 436, 579, 92, 788, 794, 232, 278, 106, 375, 684, 705, 283, 484, 797, 218, 816]"
20.0,322.46,4,"[775, 516, 333, 647, 253, 148, 765, 940, 340, 532, 375, 788, 444, 701, 778, 135, 695, 550, 331, 191]"
18.0,313.74,7,"[920, 366, 516, 996, 123, 134, 75, 92, 278, 485, 375, 478, 778, 126, 167, 125, 105, 816]"
24.0,327.56,8,"[78, 601, 257, 647, 134, 92, 94, 229, 356, 207, 632, 407, 684, 879, 817, 413, 103, 346, 530, 732, 331, 853, 333, 109]"
22.0,325.85,5,"[994, 743, 516, 173, 134, 92, 788, 168, 123, 602, 701, 710, 109, 375, 283, 958, 469, 405, 648, 331, 873, 431]"
24.0,330.56,6,"[975, 743, 516, 173, 134, 123, 92, 788, 168, 602, 525, 330, 684, 879, 817, 413, 103, 346, 530, 732, 331, 862, 333, 109]"
22.0,316.63,8,"[839, 894, 405, 436, 253, 798, 206, 340, 788, 575, 165, 95, 309, 440, 215, 550, 135, 103, 676, 46, 943, 93]"
21.0,321.43,7,"[78, 743, 612, 177, 173, 516, 147, 756, 70, 134, 788, 635, 93, 820, 783, 171, 126, 591, 327, 873, 332]"
28.0,334.31,7,"[775, 516, 92, 873, 202, 827, 330, 165, 340, 575, 824, 309, 46, 528, 311, 788, 381, 668, 480, 698, 228, 117, 669, 103, 106, 290, 750, 805]"
26.0,332.52,5,"[839, 601, 257, 474, 647, 686, 206, 340, 160, 701, 375, 193, 126, 146, 924, 167, 105, 421, 668, 669, 398, 729, 214, 480, 117, 228]"
18.0,321.14,6,"[710, 743, 516, 173, 698, 134, 145, 75, 525, 602, 788, 126, 684, 211, 901, 105, 125, 816]"
21.0,323.38,5,"[975, 743, 713, 173, 516, 851, 206, 708, 175, 600, 889, 134, 778, 125, 167, 126, 105, 117, 669, 106, 816]"
14.0,307.62,4,"[710, 743, 516, 173, 698, 134, 880, 367, 560, 306, 208, 330, 788, 175]"
21.0,327.88,4,"[710, 743, 698, 173, 516, 145, 747, 134, 525, 602, 788, 126, 684, 211, 167, 117, 669, 125, 105, 816, 106]"
21.0,314.85,8,"[413, 743, 67, 516, 94, 229, 207, 92, 632, 175, 885, 375, 440, 817, 666, 424, 550, 135, 132, 676, 943]"
17.0,309.45,6,"[203, 516, 728, 111, 489, 774, 349, 87, 722, 229, 817, 914, 700, 453, 424, 175, 375]"
23.0,308.5,9,"[710, 743, 495, 874, 92, 134, 110, 233, 997, 485, 213, 700, 308, 46, 375, 817, 87, 816, 103, 676, 943, 93, 836]"
24.0,329.16,7,"[203, 163, 698, 173, 880, 367, 23, 248, 420, 516, 134, 123, 788, 753, 705, 484, 591, 329, 126, 103, 676, 672, 93, 836]"
22.0,302.82,9,"[710, 743, 261, 874, 92, 134, 110, 307, 997, 375, 700, 7, 46, 817, 213, 485, 87, 816, 103, 676, 943, 93]"
23.0,316.96,8,"[79, 743, 882, 173, 516, 851, 102, 791, 560, 809, 305, 175, 213, 134, 485, 816, 94, 87, 103, 676, 943, 93, 836]"
26.0,327.87,8,"[157, 324, 261, 696, 851, 516, 88, 774, 747, 318, 602, 401, 525, 150, 330, 94, 575, 816, 473, 103, 676, 943, 689, 870, 8, 983]"
17.0,312.42,4,"[157, 324, 641, 669, 681, 811, 716, 602, 177, 134, 676, 788, 211, 126, 482, 747, 901]"
16.0,307.13,5,"[530, 271, 218, 324, 70, 559, 130, 788, 202, 318, 778, 117, 774, 126, 470, 822]"
14.0,305.92,6,"[423, 1006, 364, 201, 863, 788, 437, 602, 729, 383, 70, 126, 516, 816]"
14.0,275.91,9,"[173, 413, 572, 364, 907, 126, 94, 87, 307, 92, 70, 275, 806, 816]"
14.0,305.56,8,"[296, 20, 744, 602, 376, 364, 87, 92, 437, 788, 188, 516, 201, 816]"
