n_nodes,influence,time,nodes
10.0,599.5,6,"[248, 238, 1061, 1187, 1008, 1165, 132, 530, 117, 1127]"
2.0,409.28,4,"[143, 1185]"
5.0,561.1,5,"[143, 363, 1221, 1302, 1031]"
14.0,616.64,7,"[248, 238, 259, 1290, 1000, 475, 15, 1108, 109, 728, 1348, 403, 1028, 1085]"
45.0,750.6,7,"[594, 110, 380, 627, 266, 1163, 619, 525, 821, 924, 162, 409, 628, 1316, 692, 503, 43, 826, 403, 251, 465, 639, 1341, 943, 518, 570, 668, 765, 847, 374, 497, 485, 508, 1252, 1379, 1280, 1265, 929, 597, 470, 708, 77, 349, 581, 711]"
6.0,555.5,6,"[248, 736, 1050, 1165, 117, 1127]"
4.0,536.06,5,"[149, 238, 1061, 1187]"
22.0,666.34,7,"[248, 1262, 1165, 530, 117, 1127, 1028, 109, 403, 1163, 525, 1178, 788, 1215, 1207, 246, 1299, 1348, 1008, 463, 397, 465]"
6.0,570.84,5,"[248, 238, 1171, 1187, 1031, 1300]"
4.0,491.74,6,"[248, 238, 1061, 1368]"
31.0,697.58,7,"[248, 515, 1153, 835, 1031, 668, 403, 821, 251, 1341, 1296, 525, 570, 1204, 503, 409, 1280, 703, 692, 1163, 597, 708, 304, 769, 77, 1071, 921, 929, 581, 711, 826]"
55.0,772.22,7,"[594, 464, 659, 612, 515, 1163, 732, 525, 821, 703, 503, 1296, 769, 409, 692, 1348, 465, 935, 826, 251, 403, 639, 943, 526, 1341, 570, 497, 374, 505, 477, 508, 708, 581, 711, 349, 77, 765, 597, 470, 668, 929, 847, 1252, 489, 1280, 1379, 874, 105, 1003, 365, 1136, 1264, 1014, 121, 511]"
8.0,598.98,6,"[248, 238, 1171, 1187, 1031, 1300, 684, 530]"
43.0,741.0,7,"[143, 1185, 1028, 109, 403, 703, 503, 821, 1204, 515, 790, 77, 409, 769, 1163, 525, 465, 1348, 1296, 639, 668, 943, 692, 570, 1341, 708, 581, 702, 597, 1267, 374, 505, 847, 470, 508, 477, 349, 1379, 765, 1252, 489, 874, 105]"
13.0,625.16,6,"[248, 1262, 120, 530, 117, 1127, 1028, 109, 403, 1163, 525, 1178, 788]"
26.0,690.52,7,"[248, 515, 497, 835, 1031, 668, 403, 1341, 821, 503, 251, 465, 191, 597, 570, 1280, 525, 703, 1204, 409, 581, 1163, 482, 637, 708, 624]"
3.0,508.82,5,"[143, 272, 1205]"
20.0,664.86,6,"[143, 503, 1185, 1028, 403, 703, 109, 821, 515, 823, 790, 1299, 409, 298, 525, 1296, 465, 943, 668, 639]"
40.0,731.68,7,"[143, 1185, 1028, 109, 403, 703, 503, 515, 821, 790, 1204, 77, 409, 769, 1348, 639, 943, 692, 1163, 525, 247, 668, 708, 581, 1296, 1341, 570, 702, 597, 1267, 374, 505, 847, 470, 508, 477, 349, 1379, 765, 1252]"
19.0,647.7,7,"[248, 238, 531, 627, 1163, 619, 1299, 226, 1204, 1348, 259, 1085, 109, 409, 403, 788, 12, 552, 1282]"
21.0,666.24,7,"[248, 736, 1050, 530, 157, 850, 403, 821, 251, 1341, 570, 1163, 525, 801, 1296, 668, 1204, 569, 703, 465, 826]"
53.0,763.98,7,"[594, 464, 659, 612, 515, 1163, 732, 525, 821, 703, 503, 1296, 769, 465, 409, 935, 1072, 826, 251, 639, 1348, 943, 526, 403, 1341, 570, 497, 374, 505, 711, 477, 349, 508, 77, 765, 597, 470, 668, 929, 708, 581, 847, 1252, 489, 1280, 1379, 874, 105, 1003, 365, 1136, 1264, 1014]"
13.0,602.96,7,"[132, 1021, 238, 1219, 1061, 1068, 1187, 1360, 272, 109, 1178, 788, 403]"
32.0,706.96,7,"[593, 1153, 258, 1031, 515, 503, 1204, 409, 668, 821, 929, 251, 528, 756, 703, 1341, 1014, 570, 121, 708, 403, 524, 769, 77, 597, 470, 1163, 692, 525, 943, 1296, 465]"
12.0,601.98,7,"[248, 1021, 238, 1219, 1061, 1068, 1187, 1360, 1028, 3, 403, 788]"
8.0,505.38,7,"[248, 515, 497, 835, 1031, 668, 78, 1341]"
16.0,643.1,7,"[248, 515, 1061, 627, 799, 1187, 403, 1028, 1085, 109, 379, 486, 1348, 570, 692, 434]"
41.0,737.12,7,"[594, 110, 380, 1282, 109, 1163, 516, 525, 821, 1071, 1296, 1204, 409, 702, 703, 503, 692, 1267, 505, 746, 1348, 639, 465, 477, 403, 489, 668, 943, 765, 570, 708, 581, 374, 847, 508, 77, 597, 470, 1252, 349, 1379]"
44.0,744.4,7,"[143, 272, 380, 109, 703, 1163, 790, 503, 525, 1204, 1348, 515, 1267, 403, 769, 1341, 1296, 707, 409, 821, 668, 943, 505, 692, 570, 465, 508, 708, 639, 581, 711, 765, 77, 847, 597, 470, 477, 349, 1379, 1252, 489, 874, 105, 374]"
54.0,770.16,7,"[143, 363, 1221, 515, 1031, 503, 821, 409, 668, 1204, 929, 251, 528, 756, 703, 403, 1341, 1014, 570, 689, 708, 524, 769, 77, 597, 470, 1163, 525, 692, 1296, 465, 477, 1348, 526, 935, 943, 497, 508, 765, 505, 374, 826, 581, 711, 847, 349, 1379, 1252, 489, 874, 105, 1003, 365, 1136]"
35.0,719.14,7,"[143, 272, 380, 109, 703, 790, 1163, 503, 1348, 1267, 525, 1204, 769, 1296, 515, 285, 409, 1341, 668, 821, 570, 581, 77, 847, 465, 597, 470, 477, 349, 1379, 1252, 765, 489, 874, 374]"
9.0,559.52,7,"[248, 1267, 297, 497, 998, 668, 1031, 1341, 78]"
37.0,722.08,7,"[248, 515, 497, 835, 1031, 668, 251, 1341, 403, 827, 821, 503, 1280, 482, 1267, 374, 570, 703, 597, 465, 505, 847, 470, 409, 508, 477, 1204, 525, 349, 1379, 765, 651, 581, 1163, 489, 874, 105]"
52.0,757.54,7,"[143, 232, 380, 627, 266, 1163, 619, 525, 637, 247, 526, 409, 1204, 1348, 692, 503, 935, 790, 562, 267, 515, 639, 465, 403, 703, 213, 365, 1267, 765, 943, 570, 505, 374, 847, 508, 497, 702, 477, 668, 1252, 769, 1379, 489, 874, 105, 1296, 597, 708, 815, 711, 349, 77]"
12.0,618.56,6,"[248, 238, 375, 1061, 1204, 1296, 109, 525, 342, 465, 668, 639]"
10.0,605.4,5,"[248, 509, 1171, 1031, 1187, 1300, 132, 117, 1127, 530]"
23.0,678.32,6,"[594, 110, 380, 1282, 109, 1163, 516, 525, 635, 1071, 409, 1296, 1204, 702, 703, 503, 692, 1267, 505, 465, 403, 570, 668]"
11.0,601.56,6,"[149, 238, 1061, 1187, 1252, 489, 874, 105, 1003, 1152, 1136]"
19.0,650.18,6,"[248, 515, 1153, 627, 1163, 619, 1299, 226, 1204, 285, 259, 1085, 109, 409, 403, 788, 12, 552, 1282]"
25.0,675.32,7,"[248, 736, 1050, 530, 157, 850, 403, 1382, 251, 1341, 801, 1296, 1204, 570, 569, 703, 668, 1163, 525, 77, 349, 581, 711, 826, 465]"
5.0,517.84,6,"[1238, 1185, 258, 1325, 132]"
23.0,667.12,7,"[248, 515, 497, 835, 1031, 668, 403, 1341, 821, 343, 251, 465, 191, 597, 570, 1280, 525, 703, 581, 1204, 482, 409, 1163]"
