n_nodes,influence,time,nodes
1.0,1453.16,3,[526]
6.0,1854.58,4,"[406, 1566, 1500, 686, 362, 1967]"
3.0,1842.96,4,"[408, 1580, 1870]"
7.0,1954.18,4,"[288, 1432, 2438, 1542, 1094, 2328, 938]"
7.0,1949.48,5,"[408, 68, 2377, 525, 1755, 1628, 190]"
2.0,1817.96,4,"[1318, 969]"
15.0,1967.62,7,"[2690, 2448, 1683, 232, 1173, 1687, 1178, 2588, 1440, 2226, 2548, 1284, 2582, 1948, 1983]"
9.0,1973.38,5,"[1024, 81, 2434, 2304, 2433, 1167, 1948, 1983, 2331]"
4.0,1846.12,4,"[1318, 1140, 2299, 1759]"
4.0,1801.08,5,"[1312, 2584, 738, 152]"
9.0,1955.12,6,"[2690, 2448, 1202, 2331, 35, 2343, 1797, 1948, 1983]"
16.0,1991.66,7,"[2689, 1667, 390, 521, 2186, 391, 1735, 2570, 1035, 1578, 2640, 1269, 80, 1105, 1077, 571]"
11.0,1991.6,6,"[1190, 1538, 1670, 2183, 518, 391, 2570, 1035, 816, 16, 522]"
35.0,2125.54,7,"[1312, 2584, 738, 152, 820, 1148, 2484, 825, 1528, 2364, 2494, 1215, 65, 1474, 2634, 203, 1611, 718, 80, 716, 209, 2524, 221, 1075, 1635, 2661, 230, 2153, 966, 1769, 108, 365, 361, 1137, 2303]"
31.0,2119.5,7,"[899, 68, 1160, 2331, 35, 2343, 2320, 916, 1935, 290, 2550, 758, 2557, 2360, 1983, 209, 1075, 1528, 2303, 1635, 2661, 230, 2153, 1770, 1769, 108, 365, 2524, 221, 361, 1137]"
39.0,2126.88,7,"[224, 24, 2377, 1983, 1755, 1628, 898, 525, 2455, 2466, 190, 2372, 1331, 696, 197, 2230, 2628, 453, 329, 952, 716, 1871, 210, 221, 1635, 2661, 230, 2153, 1770, 536, 108, 365, 2259, 2524, 502, 2550, 361, 758, 2557]"
23.0,2079.48,7,"[1024, 68, 2467, 2343, 7, 35, 2076, 904, 1440, 1435, 2613, 1232, 1137, 1785, 2557, 1635, 2661, 230, 2153, 361, 716, 108, 2524]"
17.0,2018.38,7,"[899, 68, 1740, 1935, 2658, 2331, 35, 2343, 1160, 2174, 2303, 758, 2320, 290, 1075, 361, 2557]"
40.0,2128.54,7,"[224, 1582, 1667, 2355, 391, 1640, 2186, 968, 2570, 2470, 1932, 2504, 505, 1035, 2687, 27, 1871, 2550, 758, 1820, 2456, 696, 1184, 1444, 1709, 2230, 1770, 2628, 1740, 329, 210, 1635, 2661, 230, 361, 108, 2259, 2524, 502, 1137]"
18.0,2057.34,7,"[2690, 81, 1559, 2435, 641, 1272, 2304, 2433, 2550, 290, 2360, 2557, 2503, 361, 108, 1635, 1137, 2524]"
12.0,2037.52,6,"[1024, 81, 1559, 2317, 2434, 79, 1871, 2259, 758, 2550, 2524, 221]"
21.0,2077.52,7,"[899, 81, 2557, 1559, 2434, 641, 1272, 2304, 2433, 290, 2360, 1250, 2524, 1785, 896, 1635, 2661, 2153, 221, 1137, 2550]"
44.0,2134.9,7,"[542, 2476, 390, 521, 1871, 2186, 2259, 221, 1373, 27, 2504, 2550, 2456, 505, 758, 1820, 1698, 1035, 1184, 2153, 2537, 391, 203, 210, 329, 361, 1611, 716, 108, 718, 1770, 1137, 1206, 80, 2377, 1525, 1635, 2661, 2634, 2169, 453, 2527, 1660, 2628]"
24.0,2104.02,7,"[2150, 2476, 1492, 2317, 2434, 904, 1607, 2613, 2570, 2305, 2524, 221, 1836, 209, 2557, 1665, 936, 108, 2282, 1635, 1137, 2661, 2153, 716]"
28.0,2113.08,7,"[2690, 81, 2343, 2495, 2331, 1971, 2409, 1871, 2550, 1729, 1772, 1345, 2557, 1150, 52, 2360, 55, 936, 1137, 502, 2282, 2524, 716, 210, 2661, 2153, 108, 1635]"
20.0,2069.16,7,"[2690, 81, 1559, 2435, 641, 1272, 2304, 2433, 2550, 290, 2360, 2557, 2503, 361, 2153, 108, 221, 1407, 2524, 1635]"
20.0,2081.44,6,"[899, 68, 2296, 1287, 1581, 1069, 2417, 1607, 2613, 2524, 2570, 1035, 230, 221, 1635, 2153, 758, 108, 1871, 1137]"
