n_nodes,influence,time,nodes
3.0,105.84,4,"[185, 323, 107]"
1.0,70.52,2,[76]
9.0,153.88,7,"[97, 130, 109, 158, 358, 299, 346, 274, 133]"
10.0,181.18,6,"[128, 109, 357, 169, 225, 139, 285, 74, 326, 245]"
6.0,131.94,6,"[379, 323, 117, 107, 262, 353]"
6.0,154.54,4,"[155, 47, 127, 182, 239, 402]"
14.0,196.64,6,"[234, 243, 249, 34, 127, 97, 182, 183, 218, 239, 152, 323, 357, 379]"
20.0,213.06,6,"[239, 47, 249, 328, 130, 127, 182, 218, 143, 183, 400, 313, 112, 389, 275, 300, 98, 204, 329, 54]"
9.0,174.34,5,"[234, 243, 249, 34, 127, 97, 182, 183, 328]"
11.0,175.94,7,"[234, 243, 249, 34, 127, 97, 382, 65, 326, 354, 151]"
5.0,153.3,4,"[146, 323, 34, 125, 239]"
12.0,186.76,6,"[234, 243, 249, 34, 127, 97, 182, 183, 360, 239, 152, 323]"
2.0,110.86,3,"[144, 47]"
8.0,169.38,6,"[323, 366, 34, 130, 127, 182, 239, 69]"
20.0,206.48,7,"[323, 243, 34, 130, 225, 139, 382, 74, 326, 354, 275, 183, 313, 121, 300, 98, 62, 280, 54, 182]"
8.0,172.06,5,"[412, 243, 249, 69, 127, 34, 239, 182]"
8.0,140.44,7,"[33, 243, 201, 34, 360, 285, 346, 183]"
6.0,155.26,3,"[240, 243, 229, 34, 127, 97]"
4.0,140.36,3,"[174, 47, 182, 69]"
7.0,146.16,6,"[357, 334, 34, 130, 127, 205, 209]"
5.0,131.92,5,"[296, 47, 237, 388, 117]"
4.0,135.46,4,"[323, 74, 69, 182]"
7.0,162.68,5,"[323, 109, 162, 146, 127, 275, 23]"
19.0,212.2,6,"[33, 243, 249, 34, 103, 258, 112, 322, 218, 143, 400, 392, 389, 275, 323, 228, 186, 204, 329]"
3.0,120.52,3,"[296, 71, 127]"
10.0,159.72,7,"[234, 391, 249, 97, 127, 34, 382, 65, 326, 354]"
19.0,197.9,7,"[186, 243, 34, 130, 225, 139, 382, 74, 326, 354, 275, 183, 313, 121, 300, 98, 62, 280, 54]"
4.0,110.18,5,"[323, 71, 398, 158]"
15.0,196.68,6,"[323, 366, 34, 130, 127, 182, 346, 183, 112, 218, 75, 287, 357, 379, 161]"
12.0,178.56,7,"[412, 243, 69, 249, 346, 360, 34, 112, 183, 247, 152, 323]"
6.0,153.88,5,"[185, 47, 127, 339, 402, 182]"
12.0,187.54,5,"[234, 243, 249, 127, 97, 182, 239, 34, 75, 183, 323, 292]"
5.0,108.06,6,"[360, 334, 272, 124, 25]"
14.0,188.52,7,"[33, 243, 249, 360, 285, 34, 346, 112, 388, 218, 152, 323, 357, 379]"
