n_nodes,influence,time,nodes
31.0,203.6,3,"[841, 776, 771, 632, 772, 1113, 1012, 709, 533, 825, 797, 617, 332, 557, 707, 675, 220, 356, 412, 256, 867, 883, 438, 854, 960, 583, 639, 820, 893, 723, 619]"
1.0,3.22,1,[981]
30.0,196.78,6,"[1153, 642, 134, 519, 905, 267, 397, 785, 796, 35, 173, 1198, 690, 434, 56, 61, 706, 975, 466, 978, 727, 477, 868, 740, 625, 369, 628, 374, 889, 1150]"
3.0,8.38,3,"[57, 618, 1053]"
2.0,4.96,2,"[580, 1076]"
33.0,203.64,5,"[513, 130, 1029, 268, 402, 1043, 1175, 540, 288, 429, 1074, 949, 1079, 826, 1214, 1222, 844, 848, 466, 1236, 853, 728, 1115, 351, 735, 479, 355, 1254, 873, 621, 238, 126, 767]"
9.0,88.92,7,"[1027, 72, 1168, 177, 17, 1331, 786, 533, 1203]"
20.0,180.1,4,"[416, 259, 805, 997, 953, 763, 650, 840, 649, 547, 669, 935, 1045, 706, 186, 184, 556, 910, 464, 415]"
9.0,135.72,4,"[272, 606, 821, 284, 674, 1090, 832, 406, 1203]"
24.0,176.82,7,"[1027, 130, 1168, 177, 17, 1331, 786, 533, 296, 655, 548, 496, 770, 799, 709, 458, 234, 425, 402, 680, 379, 444, 730, 595]"
4.0,94.62,3,"[660, 942, 460, 638]"
7.0,134.36,2,"[487, 276, 817, 667, 840, 727, 587]"
23.0,180.92,4,"[602, 250, 396, 325, 596, 345, 991, 733, 681, 653, 865, 704, 768, 683, 849, 207, 415, 758, 719, 505, 180, 703, 800]"
31.0,188.74,7,"[695, 773, 779, 1038, 1025, 528, 402, 19, 405, 791, 922, 540, 1034, 806, 41, 300, 175, 1338, 98, 711, 458, 850, 943, 1246, 865, 75, 1001, 364, 1136, 509, 1022]"
7.0,101.28,6,"[385, 899, 167, 39, 1256, 710, 645]"
20.0,178.42,5,"[487, 276, 817, 16, 840, 953, 763, 650, 649, 547, 669, 935, 1045, 706, 186, 184, 556, 910, 464, 415]"
17.0,160.54,7,"[1152, 276, 1331, 667, 840, 62, 272, 969, 1094, 730, 735, 1045, 706, 394, 184, 556, 910]"
25.0,184.0,6,"[190, 654, 370, 880, 739, 762, 1208, 583, 1040, 446, 943, 1338, 315, 711, 340, 850, 75, 1246, 865, 485, 1001, 364, 1136, 509, 1022]"
4.0,77.46,4,"[1152, 276, 817, 134]"
24.0,191.2,3,"[551, 250, 785, 325, 637, 957, 272, 969, 1094, 730, 1092, 548, 496, 770, 799, 709, 458, 234, 425, 402, 680, 379, 444, 595]"
4.0,116.34,2,"[768, 1018, 835, 638]"
28.0,195.16,5,"[1152, 276, 817, 1034, 528, 577, 19, 405, 791, 805, 540, 1187, 186, 41, 849, 207, 415, 758, 719, 505, 756, 703, 800, 880, 545, 731, 503, 406]"
12.0,156.94,3,"[799, 733, 360, 1033, 298, 877, 622, 583, 683, 494, 400, 970]"
7.0,127.46,4,"[768, 1018, 835, 638, 421, 1145, 1278]"
8.0,122.98,5,"[1184, 654, 1143, 669, 287, 180, 77, 675]"
12.0,148.94,5,"[743, 842, 1333, 1031, 298, 62, 272, 220, 649, 547, 669, 962]"
18.0,172.34,4,"[768, 601, 835, 638, 1042, 777, 658, 340, 885, 118, 535, 266, 706, 186, 184, 415, 556, 910]"
28.0,195.78,4,"[1122, 1060, 817, 1034, 528, 577, 19, 405, 791, 805, 540, 284, 186, 41, 849, 207, 415, 758, 719, 505, 756, 703, 800, 880, 545, 731, 503, 406]"
11.0,143.6,6,"[1152, 276, 628, 70, 776, 810, 178, 333, 1040, 735, 730]"
11.0,146.22,5,"[799, 654, 628, 70, 776, 810, 178, 556, 1040, 735, 730]"
10.0,144.98,5,"[755, 654, 125, 880, 840, 62, 826, 1329, 713, 253]"
12.0,113.24,7,"[660, 174, 1333, 1031, 298, 487, 622, 47, 526, 562, 1278, 778]"
13.0,155.12,5,"[768, 276, 16, 817, 953, 840, 418, 1255, 353, 1145, 253, 835, 713]"
15.0,158.5,6,"[190, 826, 873, 887, 1329, 637, 635, 990, 885, 118, 535, 464, 396, 70, 841]"
13.0,151.34,6,"[190, 826, 79, 1329, 635, 637, 39, 990, 873, 885, 841, 118, 535]"
9.0,131.18,5,"[644, 1229, 775, 519, 72, 810, 178, 47, 198]"
8.0,146.02,3,"[600, 658, 1064, 667, 840, 777, 504, 730]"
24.0,186.78,5,"[1152, 276, 994, 667, 840, 396, 826, 990, 873, 885, 841, 1254, 535, 464, 676, 412, 773, 112, 521, 503, 545, 406, 719, 505]"
10.0,153.16,3,"[799, 760, 686, 374, 840, 826, 500, 795, 47, 446]"
10.0,133.38,6,"[1152, 673, 1333, 1301, 1031, 47, 319, 877, 713, 253]"
28.0,190.3,6,"[293, 942, 1333, 1031, 298, 810, 178, 333, 791, 1336, 540, 805, 284, 703, 186, 800, 545, 41, 415, 849, 756, 503, 207, 719, 1001, 880, 406, 505]"
8.0,131.12,4,"[695, 783, 775, 1162, 640, 1324, 924, 990]"
23.0,175.72,7,"[190, 826, 873, 887, 1329, 637, 599, 990, 143, 118, 535, 464, 396, 41, 849, 756, 1300, 426, 415, 800, 880, 731, 758]"
10.0,150.08,4,"[190, 826, 775, 519, 72, 810, 500, 949, 795, 446]"
11.0,150.86,4,"[190, 826, 873, 739, 1329, 569, 263, 146, 446, 768, 730]"
16.0,169.14,5,"[190, 826, 873, 887, 1329, 306, 622, 793, 118, 536, 885, 1030, 535, 841, 464, 731]"
19.0,177.56,6,"[600, 795, 658, 667, 761, 1306, 826, 999, 412, 840, 184, 778, 500, 1207, 559, 957, 464, 23, 535]"
19.0,174.8,7,"[190, 79, 873, 1165, 637, 396, 990, 1329, 880, 885, 841, 118, 535, 464, 676, 412, 773, 1040, 778]"
14.0,161.0,5,"[660, 942, 1064, 667, 777, 840, 599, 990, 885, 118, 535, 464, 623, 70]"
15.0,165.28,5,"[999, 276, 994, 667, 207, 1306, 826, 500, 795, 779, 414, 184, 535, 415, 676]"
14.0,157.48,6,"[743, 842, 1333, 791, 122, 599, 841, 990, 396, 885, 118, 535, 464, 70]"
15.0,152.4,7,"[293, 1266, 1333, 1031, 298, 810, 178, 333, 791, 75, 540, 805, 284, 703, 186]"
17.0,169.32,5,"[788, 219, 821, 1307, 880, 840, 826, 62, 847, 253, 756, 503, 207, 428, 1001, 406, 505]"
16.0,164.22,6,"[190, 1329, 826, 103, 873, 887, 535, 841, 306, 1030, 622, 144, 118, 464, 885, 731]"
17.0,169.32,5,"[600, 189, 1333, 346, 635, 958, 160, 458, 118, 807, 556, 713, 306, 412, 840, 485, 778]"
14.0,146.9,7,"[788, 1266, 1333, 1031, 1116, 810, 178, 333, 623, 118, 535, 70, 464, 885]"
18.0,169.48,6,"[660, 942, 1064, 667, 777, 599, 840, 990, 460, 184, 412, 778, 535, 1209, 773, 464, 829, 23]"
