n_nodes,influence,time,nodes
20.0,1526.04,7,"[215, 1838, 1100, 1282, 1411, 291, 1178, 1061, 426, 233, 1969, 1722, 774, 66, 1603, 227, 356, 39, 1996, 229]"
5.0,1509.8,7,"[144, 195, 825, 242, 1838]"
1.0,1422.8,6,[1275]
15.0,1522.3,7,"[144, 1439, 1916, 358, 357, 947, 1591, 123, 1756, 1203, 221, 922, 39, 171, 229]"
29.0,1530.26,7,"[77, 1183, 1993, 1069, 6, 423, 898, 1178, 1061, 426, 203, 1969, 1722, 60, 66, 1603, 592, 1606, 1996, 1614, 591, 2002, 338, 905, 1882, 985, 227, 356, 229]"
1.0,1430.48,5,[723]
2.0,1445.46,6,"[1102, 195]"
12.0,1521.5,7,"[1120, 68, 195, 242, 6, 115, 1838, 1727, 1527, 122, 891, 252]"
4.0,1491.14,6,"[215, 1183, 1916, 375]"
30.0,1532.18,7,"[144, 251, 41, 1839, 233, 1996, 423, 6, 221, 1838, 985, 338, 1369, 1517, 622, 1178, 1969, 60, 1777, 1603, 1722, 115, 1411, 227, 229, 691, 1209, 1061, 39, 426]"
38.0,1533.86,7,"[144, 251, 41, 1069, 898, 1996, 203, 423, 66, 6, 985, 338, 1369, 592, 1606, 1178, 1517, 60, 622, 1614, 1969, 1777, 591, 1722, 2002, 115, 1882, 356, 996, 1387, 1396, 933, 508, 1603, 227, 1061, 229, 426]"
22.0,1527.1,7,"[77, 40, 1748, 1838, 6, 423, 41, 1411, 1178, 188, 233, 649, 1722, 60, 1061, 1209, 221, 39, 252, 1603, 227, 985]"
7.0,1516.12,7,"[144, 195, 825, 1558, 1838, 242, 235]"
3.0,1483.24,6,"[145, 229, 895]"
11.0,1520.48,7,"[144, 195, 825, 1009, 1838, 115, 1727, 242, 164, 122, 252]"
17.0,1523.38,7,"[1120, 68, 195, 1559, 464, 115, 1838, 1721, 122, 252, 1969, 1722, 774, 66, 445, 227, 356]"
4.0,1489.88,7,"[77, 195, 1809, 1282]"
