n_nodes,influence,time,nodes
4.0,279.0,4,"[488, 1778, 1091, 655]"
3.0,105.0,4,"[232, 414, 1648]"
3.0,172.0,3,"[131, 1084, 1666]"
24.0,2019.0,7,"[833, 33, 1702, 1667, 1544, 1291, 1557, 291, 1572, 1703, 1708, 430, 1455, 53, 1278, 955, 705, 1602, 1220, 1351, 1739, 608, 245, 1791]"
6.0,670.0,6,"[488, 1778, 506, 655, 1506, 751]"
8.0,950.0,5,"[1510, 1041, 1592, 894, 1695, 1985, 902, 785]"
5.0,397.0,4,"[1655, 548, 466, 461, 755]"
11.0,1511.0,7,"[1408, 3, 1283, 651, 1036, 776, 489, 1128, 1197, 997, 444]"
3.0,105.0,4,"[259, 429, 1648]"
18.0,1545.0,7,"[863, 1335, 1733, 870, 133, 634, 1391, 1541, 384, 988, 1599, 389, 1107, 1171, 917, 1590, 1592, 31]"
5.0,380.0,7,"[258, 1991, 1702, 357, 755]"
