n_nodes,influence,time,nodes
1.0,1.0,3,[1200]
9.0,203.0,6,"[2881, 355, 1284, 2885, 2694, 2985, 1645, 3023, 2939]"
7.0,7.0,7,"[2592, 1222, 2985, 173, 2226, 1459, 1461]"
2.0,2.0,5,"[2515, 1164]"
37.0,848.0,7,"[772, 1400, 1672, 525, 143, 157, 1914, 1318, 1204, 1973, 2870, 2869, 185, 2106, 59, 1467, 2236, 2811, 581, 2629, 2254, 1615, 1365, 85, 2645, 1242, 1117, 2911, 2018, 98, 2917, 1396, 1399, 504, 1017, 506, 1915]"
6.0,50.0,6,"[97, 2699, 2062, 1845, 3003, 2143]"
4.0,4.0,5,"[1894, 1262, 575, 2248]"
17.0,279.0,7,"[2433, 1282, 1283, 647, 70, 264, 137, 136, 2189, 2582, 1559, 792, 796, 2209, 420, 1573, 2988]"
13.0,13.0,7,"[698, 2588, 690, 1989, 2148, 899, 1469, 1070, 234, 561, 1329, 823, 1340]"
32.0,590.0,7,"[160, 481, 2658, 1123, 2626, 2854, 1543, 1193, 429, 46, 850, 2963, 564, 1467, 2615, 577, 66, 2503, 2759, 2506, 730, 858, 1118, 1119, 869, 2381, 2923, 1772, 1399, 1400, 1660, 2303]"
25.0,298.0,7,"[2433, 1282, 1283, 647, 70, 264, 137, 136, 2189, 2582, 1559, 792, 796, 2209, 2348, 1573, 2988, 869, 105, 2923, 1772, 577, 1399, 1400, 2303]"
32.0,590.0,7,"[2691, 388, 1157, 2576, 146, 2854, 1543, 1193, 429, 46, 2248, 2963, 564, 1467, 2615, 577, 66, 2503, 2759, 2506, 730, 858, 1118, 1119, 869, 2381, 2923, 1772, 1399, 1400, 1660, 2303]"
31.0,481.0,7,"[410, 1725, 270, 1200, 1746, 331, 2103, 984, 1430, 24, 2584, 284, 2997, 2229, 2615, 1492, 1910, 2713, 1435, 2396, 2534, 2154, 1387, 2156, 1647, 2800, 113, 325, 2546, 1319, 2686]"
38.0,895.0,7,"[2691, 2310, 2185, 1035, 652, 1547, 270, 1682, 1430, 976, 2135, 1190, 24, 1968, 1812, 577, 66, 2503, 2935, 1459, 58, 574, 2881, 1985, 3011, 1858, 1479, 2632, 3023, 2768, 1877, 2524, 401, 2953, 225, 2913, 2915, 229]"
