n_nodes,influence,time,nodes
56.0,1959.7,7,"[1802, 2191, 2320, 2575, 1149, 2328, 153, 924, 798, 672, 2212, 1317, 2597, 1572, 298, 43, 2219, 2603, 306, 2354, 436, 1719, 2104, 1465, 829, 2429, 2367, 1089, 193, 1988, 2374, 1616, 1361, 339, 2006, 1623, 1112, 602, 2651, 220, 225, 2657, 2019, 1124, 1892, 100, 2407, 1131, 1266, 629, 2550, 1913, 635, 2428, 1789, 2046]"
11.0,1723.86,6,"[320, 644, 236, 2606, 2030, 1040, 1169, 2419, 597, 57, 1181]"
12.0,1872.34,5,"[544, 1412, 1383, 2023, 138, 1453, 2353, 2130, 339, 1820, 1597, 830]"
7.0,1684.1,5,"[1697, 1896, 2377, 525, 1755, 1628, 190]"
21.0,1923.5,6,"[1030, 1160, 1683, 1720, 2331, 1440, 35, 1702, 2343, 2360, 1978, 702, 1989, 70, 1487, 2261, 2266, 2661, 360, 1001, 2027]"
3.0,1504.3,3,"[646, 1285, 278]"
39.0,1943.36,7,"[1802, 2191, 2320, 2575, 1149, 2328, 153, 1561, 1945, 2336, 35, 2344, 2102, 173, 559, 48, 689, 1970, 182, 1215, 578, 2502, 843, 846, 1998, 593, 82, 1745, 1617, 2129, 1755, 1632, 609, 1121, 2006, 1133, 2672, 1009, 754]"
4.0,1587.52,3,"[267, 1594, 398, 1469]"
9.0,1741.98,5,"[1568, 898, 2125, 649, 1360, 1078, 604, 222, 2270]"
10.0,1652.7,6,"[2345, 354, 278, 367, 1007, 1137, 91, 2291, 2520, 2046]"
5.0,1610.68,4,"[1030, 1968, 1414, 743, 1180]"
22.0,1930.68,5,"[2345, 1160, 1683, 367, 1173, 2331, 1440, 35, 1702, 2343, 2360, 1978, 702, 1989, 70, 1487, 2261, 2266, 72, 102, 1001, 2027]"
10.0,1880.7,4,"[2211, 931, 1414, 743, 1180, 754, 1077, 1240, 1819, 1759]"
16.0,1879.64,5,"[1030, 1160, 1683, 1720, 2331, 1440, 35, 1702, 2343, 2360, 599, 702, 1989, 70, 1487, 2261]"
10.0,1789.68,5,"[1409, 1133, 380, 743, 1180, 754, 1077, 1240, 2418, 1759]"
17.0,1898.78,6,"[1729, 865, 330, 256, 627, 1440, 35, 1702, 2343, 2360, 1632, 702, 1989, 2665, 1487, 2261, 2266]"
28.0,1931.82,7,"[640, 2689, 1667, 2437, 2036, 16, 18, 2583, 1432, 2329, 1819, 1264, 414, 2211, 1324, 2476, 1833, 52, 1077, 2614, 2490, 2107, 2235, 191, 2254, 853, 1153, 2066]"
35.0,1933.32,7,"[267, 1012, 379, 1469, 72, 2211, 1465, 1833, 52, 1098, 2614, 2490, 2107, 2235, 191, 2254, 853, 467, 1153, 2066, 1616, 1361, 638, 476, 1623, 1112, 602, 2651, 220, 225, 2657, 2019, 1124, 1892, 100]"
11.0,1789.94,5,"[1030, 354, 278, 1137, 1007, 1519, 669, 2520, 2046, 1663, 635]"
21.0,1922.54,7,"[544, 966, 1383, 2023, 2569, 1527, 1250, 1702, 2343, 2360, 1978, 702, 2390, 70, 1487, 2261, 2266, 2661, 360, 1001, 2027]"
55.0,1957.24,7,"[1729, 196, 330, 56, 627, 658, 1331, 1702, 2343, 2360, 1978, 702, 1989, 70, 1487, 43, 2219, 2603, 306, 2354, 1361, 436, 2006, 1719, 2366, 1465, 829, 2429, 2367, 1089, 193, 1988, 2374, 1616, 2407, 1266, 629, 2550, 1913, 635, 2428, 1789, 1131, 339, 1623, 1112, 602, 157, 220, 225, 2657, 2019, 1124, 1892, 100]"
28.0,1939.46,6,"[1923, 2317, 521, 2186, 2036, 16, 18, 2583, 1432, 2329, 1819, 1264, 414, 2211, 1324, 2476, 1833, 52, 1077, 2614, 2490, 2107, 2235, 191, 922, 853, 1153, 2066]"
18.0,1834.92,7,"[640, 2689, 1667, 2437, 1549, 910, 69, 289, 930, 807, 428, 1584, 1329, 1842, 2610, 1595, 1472, 580]"
9.0,1486.7,6,"[2030, 1160, 1683, 1173, 1784, 1440, 35, 2291, 2520]"
41.0,1946.82,7,"[640, 2689, 1667, 2437, 2036, 16, 18, 2583, 1432, 2329, 1819, 1264, 414, 1324, 286, 1077, 638, 2006, 1623, 1112, 2211, 602, 2490, 191, 52, 2651, 2614, 1833, 220, 225, 2657, 2019, 2107, 853, 2235, 1124, 2254, 2066, 1892, 100, 1153]"
12.0,1779.4,6,"[1030, 2641, 1683, 2577, 2450, 52, 1430, 286, 1820, 1597, 213, 1453]"
6.0,1636.68,5,"[1057, 1160, 1683, 743, 2310, 100]"
13.0,1825.32,6,"[390, 1461, 781, 1069, 388, 16, 18, 2583, 1432, 2329, 1819, 1929, 414]"
37.0,1934.78,7,"[2345, 354, 278, 367, 1007, 265, 91, 2291, 2520, 2046, 1663, 2431, 1774, 1268, 118, 2173, 339, 1623, 1112, 602, 157, 220, 225, 2657, 2019, 1124, 71, 100, 2407, 1131, 1266, 629, 2550, 1913, 635, 2428, 1789]"
