n_nodes,influence,time,nodes
7.0,1497.74,6,"[1956, 1349, 2607, 2064, 1205, 726, 507]"
14.0,1573.6,7,"[2231, 1505, 2310, 871, 2856, 1995, 2576, 2065, 633, 1713, 2997, 1013, 245, 2585]"
61.0,1666.28,7,"[2049, 772, 1800, 1672, 1020, 525, 403, 2582, 663, 2969, 2458, 157, 1955, 1915, 1318, 2472, 813, 2351, 1204, 1973, 566, 1463, 2870, 185, 1338, 2106, 60, 2236, 1467, 2811, 1088, 59, 581, 2629, 1225, 2254, 1615, 2642, 1237, 1365, 85, 2645, 1242, 2911, 994, 2402, 2018, 2917, 1510, 2919, 2793, 2924, 2797, 506, 1396, 2549, 2935, 504, 1914, 1403, 1916]"
3.0,1301.34,6,"[2124, 218, 772]"
75.0,1667.32,7,"[1921, 642, 260, 1160, 1035, 1932, 143, 2959, 1812, 2080, 1313, 1826, 2984, 1069, 1839, 307, 308, 2869, 821, 565, 1459, 58, 574, 1600, 1985, 2881, 3011, 1858, 2632, 3023, 2768, 1877, 2524, 1117, 224, 225, 98, 2913, 2915, 229, 2534, 2154, 1387, 1647, 2800, 113, 1650, 2546, 1400, 2895, 593, 725, 853, 1111, 1752, 730, 2270, 355, 1253, 1125, 615, 635, 869, 1251, 1003, 2157, 1645, 1776, 883, 247, 1659, 1404, 1661, 1278, 2303]"
13.0,1586.02,6,"[1992, 2470, 1305, 2745, 2437, 2143, 422, 2363, 1919, 1120, 959, 2166, 391]"
1.0,913.38,5,[1837]
56.0,1659.94,7,"[1547, 13, 143, 1558, 791, 2586, 284, 1693, 796, 2719, 1825, 673, 1322, 1586, 562, 1333, 2046, 1721, 188, 1598, 1730, 1347, 969, 3023, 1329, 48, 2739, 2358, 2107, 1085, 1854, 1474, 2274, 968, 328, 971, 1995, 974, 2645, 604, 2269, 221, 351, 94, 1633, 2914, 740, 231, 2024, 2282, 1644, 1524, 1268, 2294, 2810, 2943]"
12.0,1548.56,7,"[2691, 1157, 2063, 571, 146, 2580, 415, 2335, 417, 548, 1706, 2987]"
8.0,1520.58,6,"[2690, 1923, 2719, 522, 2532, 2930, 371, 1910]"
19.0,1602.16,7,"[128, 2439, 1675, 1933, 2317, 397, 1046, 668, 2844, 592, 2592, 2082, 931, 1572, 1058, 212, 2212, 2725, 173]"
15.0,1584.42,7,"[128, 2691, 1289, 2185, 1035, 2829, 2830, 400, 1171, 2068, 1557, 2874, 1657, 2203, 988]"
8.0,1302.58,7,"[128, 2439, 2719, 522, 2532, 2930, 371, 1187]"
42.0,1643.08,7,"[128, 2691, 1289, 2185, 1035, 2829, 2830, 400, 1171, 2068, 1557, 151, 1945, 1435, 1839, 307, 308, 2869, 821, 565, 1459, 58, 574, 1600, 2881, 1985, 3011, 1858, 2632, 3023, 1346, 1877, 2524, 2980, 224, 225, 98, 2913, 2915, 229, 2534, 2154]"
9.0,1567.16,6,"[2231, 1505, 2310, 871, 271, 441, 2576, 2506, 1949]"
53.0,1659.48,7,"[2049, 772, 1800, 1672, 1020, 1245, 403, 2582, 663, 2969, 2458, 157, 1955, 1915, 1318, 2472, 813, 2351, 1204, 1973, 566, 1463, 2870, 1673, 1338, 2106, 60, 2236, 1467, 2811, 2632, 1981, 2768, 2524, 1117, 224, 225, 98, 2913, 2915, 229, 2534, 2154, 2686, 1387, 1647, 2800, 113, 1650, 2546, 1400, 1017, 2426]"
17.0,1588.58,7,"[128, 2451, 1900, 1252, 698, 797, 1705, 1908, 633, 2674, 2633, 1013, 2307, 1098, 188, 1598, 1730]"
30.0,1631.0,7,"[2690, 1505, 2310, 185, 581, 2106, 315, 2236, 1406, 2811, 1119, 60, 1467, 59, 1399, 2923, 1772, 1400, 1088, 2615, 858, 1660, 1432, 1398, 2629, 2039, 41, 577, 2759, 447]"
46.0,1651.54,7,"[128, 2691, 1035, 2829, 1289, 2185, 2830, 400, 1171, 2068, 2155, 2874, 1657, 867, 988, 2254, 1615, 2668, 1323, 222, 418, 2466, 930, 679, 169, 1707, 2476, 814, 992, 2786, 102, 1612, 1497, 2122, 1513, 747, 1903, 2419, 244, 2933, 1786, 251, 2686, 2274, 2923, 41]"
21.0,1614.88,7,"[2690, 1505, 2310, 185, 581, 2106, 315, 2236, 105, 2811, 1119, 60, 1467, 59, 1399, 2923, 2619, 2985, 2449, 1973, 566]"
40.0,1636.78,7,"[1547, 1264, 2911, 1558, 1768, 1751, 1826, 1917, 2984, 2100, 1069, 2759, 48, 1839, 307, 338, 2869, 821, 565, 2145, 1994, 58, 25, 1600, 2881, 1985, 2528, 2407, 2664, 489, 2026, 750, 940, 1277, 2429, 251, 2686, 2274, 2923, 41]"
24.0,1623.8,7,"[2690, 1505, 2310, 185, 2333, 2106, 2860, 2236, 1406, 2811, 1119, 60, 280, 1565, 1973, 1018, 495, 1277, 2429, 1396, 2984, 1826, 2981, 2603]"
25.0,1626.88,7,"[2690, 1505, 2310, 185, 581, 2106, 2860, 2236, 1406, 2811, 1119, 60, 1467, 59, 1399, 2668, 2254, 2869, 821, 565, 1459, 1600, 1232, 58, 2881]"
27.0,1628.9,7,"[1431, 2830, 2691, 1289, 2185, 1035, 2829, 371, 238, 1171, 2068, 1910, 1660, 48, 1432, 280, 1565, 2880, 2629, 2743, 1980, 2690, 1826, 2930, 2984, 2981, 2668]"
