n_nodes,influence,time,nodes
160.0,7409.28,80,"[1480, 5380, 21478, 4813, 232, 15, 7102, 454, 862, 983, 5626, 22933, 6264, 5717, 5276, 6632, 5499, 12502, 18421, 11822, 4892, 10405, 18845, 1327, 2481, 9592, 11525, 10166, 8477, 15430, 6117, 14613, 21176, 4966, 16795, 12160, 17891, 380, 19011, 13471, 21197, 22634, 2679, 10857, 1256, 8532, 19106, 1895, 3724, 815, 1962, 2050, 879, 23324, 17683, 5699, 12679, 11555, 6859, 4799, 10730, 7609, 2618, 3905, 9606, 9605, 2044, 9062, 17202, 16959, 10357, 672, 4689, 843, 543, 2536, 5485, 13257, 9597, 2677, 11662, 6611, 6615, 2598, 5161, 3632, 12459, 6161, 5368, 6099, 6163, 11589, 12299, 14541, 4481, 14483, 21306, 22872, 12276, 594, 16294, 15681, 42, 3227, 3190, 12640, 9077, 2661, 1728, 1401, 864, 14278, 19823, 2120, 12807, 20685, 1799, 7883, 4987, 22113, 16945, 43, 1970, 15929, 7884, 6869, 14545, 13306, 20756, 3213, 401, 11281, 537, 7726, 16538, 4317, 8825, 1483, 1355, 8875, 16800, 23307, 151, 19269, 6652, 3657, 4291, 7886, 3539, 1258, 16790, 11824, 8890, 12156, 22746, 1530, 15002, 14957, 3289, 7410]"
17.0,1131.33,38,"[7102, 15059, 3826, 18185, 10138, 16294, 14916, 11822, 19550, 13041, 5424, 1066, 4540, 9262, 76, 8598, 4636]"
22.0,1240.5,46,"[10730, 7410, 15100, 4481, 19316, 16298, 12314, 19011, 10752, 2820, 21197, 3793, 3751, 9633, 6550, 23024, 4811, 19787, 5472, 2251, 7045, 10981]"
2.0,43.66,5,"[63, 15929]"
178.0,8184.71,86,"[1696, 34, 2646, 6099, 18704, 3915, 16998, 19823, 22790, 8367, 10619, 7553, 14113, 11373, 905, 4799, 16455, 4892, 14169, 15812, 13492, 12276, 3420, 6615, 15636, 5215, 7886, 401, 5289, 6566, 1373, 4384, 792, 21478, 1254, 12084, 2650, 22326, 16790, 7045, 2503, 864, 5059, 3571, 2141, 19316, 9491, 1090, 5814, 3283, 14278, 8002, 48, 6998, 6163, 2627, 5368, 2616, 1189, 2894, 23024, 548, 8033, 14947, 16853, 5676, 11924, 6050, 7746, 1307, 14957, 14494, 2639, 9262, 1994, 14077, 1141, 1941, 5810, 3209, 5161, 1091, 11824, 1368, 844, 7102, 15310, 10752, 12501, 2598, 3985, 9078, 3020, 4120, 13616, 805, 10375, 2861, 2632, 14916, 15244, 552, 825, 3922, 5380, 4582, 10377, 4171, 2311, 22046, 23147, 14954, 16294, 22184, 13858, 7726, 380, 2007, 8875, 6413, 16298, 37, 4869, 795, 2717, 4259, 12530, 13036, 11662, 5109, 6880, 12679, 11547, 1838, 17115, 14929, 12162, 10357, 7331, 1747, 703, 835, 232, 2278, 22933, 8304, 1, 15912, 543, 4705, 8154, 2679, 17202, 5651, 9592, 18381, 3531, 13702, 12931, 6976, 3202, 22746, 5499, 4902, 9568, 2443, 5709, 2710, 7609, 1238, 151, 11555, 2501, 42, 1315, 14484, 19411, 20809]"
162.0,7470.43,87,"[18333, 825, 19269, 21478, 10576, 1994, 21110, 2658, 7964, 6021, 20809, 9813, 14566, 4780, 2639, 3571, 8033, 13465, 13041, 17137, 7889, 7519, 4966, 2871, 12877, 792, 10375, 1627, 401, 6770, 12530, 6733, 18572, 15244, 12156, 12160, 15310, 3985, 14166, 134, 23024, 1696, 4705, 4143, 2894, 859, 19946, 19923, 19411, 9219, 1505, 10004, 18478, 3420, 814, 11625, 14077, 4931, 7746, 11662, 6859, 17657, 2589, 1803, 12473, 17997, 20947, 1228, 4198, 2385, 7333, 2677, 11822, 6073, 13306, 10117, 19673, 3724, 12276, 7884, 6206, 2646, 4384, 14613, 10982, 10877, 10619, 4570, 14232, 12640, 17143, 14113, 8002, 12836, 667, 20702, 4291, 1383, 380, 10966, 1972, 12638, 3265, 4540, 3927, 13616, 23233, 19013, 777, 1082, 7989, 15492, 15190, 10373, 16538, 8340, 6442, 45, 15394, 1747, 3283, 7886, 2715, 20755, 22746, 928, 15092, 3887, 3792, 3911, 17683, 2514, 18545, 11824, 2026, 36, 9696, 8001, 1409, 927, 20756, 5368, 13471, 63, 2564, 4951, 3779, 8849, 19998, 6566, 19316, 6987, 13829, 1996, 4732, 7052, 739, 14037, 1946, 21197, 1271, 7102]"
156.0,7246.96,86,"[11525, 5380, 2646, 2639, 19091, 7565, 2127, 12530, 3772, 802, 1273, 7354, 1696, 15481, 3960, 4825, 2025, 23173, 3086, 11349, 17137, 6318, 5564, 817, 6099, 13611, 1228, 2039, 19316, 13070, 2466, 7723, 14573, 22746, 9606, 17683, 13243, 10790, 9931, 9930, 2598, 4111, 1115, 6021, 21445, 3563, 11589, 905, 10373, 2658, 5077, 11824, 7102, 2475, 1529, 3826, 1108, 8813, 1095, 17202, 667, 269, 20499, 8598, 18463, 19550, 4141, 3266, 3197, 12389, 70, 2525, 5035, 15761, 6299, 1895, 8888, 11435, 230, 21176, 13928, 18745, 900, 7719, 4732, 7884, 3657, 10004, 10230, 18, 10117, 19106, 20284, 5040, 16259, 4198, 10917, 10877, 14613, 18185, 22790, 990, 14113, 15430, 13257, 5810, 157, 5590, 5717, 6291, 8033, 2677, 329, 1271, 22933, 6990, 18421, 10945, 2739, 34, 21919, 21017, 4799, 8477, 10735, 11822, 7331, 15820, 149, 1962, 6161, 1254, 5076, 2871, 2820, 6795, 16046, 2802, 4811, 2536, 1627, 13471, 18704, 2501, 3020, 843, 7519, 12314, 2198, 6968, 380, 3220, 374, 21478, 15949, 12880]"
183.0,8095.84,89,"[14883, 11822, 14113, 12614, 10474, 1599, 2251, 22672, 21919, 3772, 19787, 380, 621, 19316, 4819, 6620, 5676, 12389, 5709, 6766, 7358, 17702, 21445, 16790, 2871, 11281, 17891, 10388, 1895, 4813, 1136, 1401, 2141, 1095, 22746, 7746, 934, 4198, 17657, 2303, 1264, 17387, 990, 10877, 6163, 2473, 21197, 15924, 2679, 4384, 6275, 13932, 19823, 20702, 3882, 21478, 9813, 5810, 6550, 10375, 9491, 3260, 2653, 466, 10983, 2686, 14037, 10597, 8825, 18745, 232, 18959, 3242, 20284, 382, 3531, 4811, 11662, 8968, 2575, 4481, 1747, 36, 2070, 2802, 15763, 2677, 4317, 15092, 13760, 22956, 43, 17137, 11249, 13036, 16720, 842, 10004, 18478, 3887, 3558, 18917, 4393, 9110, 13257, 1979, 5626, 12504, 14544, 1996, 1987, 10405, 14077, 5987, 11824, 5449, 10412, 2327, 2503, 8888, 667, 8598, 2705, 2517, 6138, 792, 6872, 6863, 5240, 6399, 9536, 2670, 11464, 2584, 5109, 8847, 22790, 14833, 2598, 812, 12025, 5562, 8477, 2562, 11435, 13492, 15820, 6058, 21279, 326, 8594, 6843, 18333, 2241, 2820, 6318, 20870, 10981, 3812, 11349, 10917, 11555, 1077, 3779, 20499, 18618, 1256, 2710, 1724, 11384, 10373, 10236, 2443, 2717, 22319, 4689, 4523, 17419, 3016, 1815, 10730, 873, 23024]"
174.0,7830.32,88,"[20870, 1189, 17991, 2120, 20122, 7290, 14833, 6260, 15371, 2679, 1971, 4540, 10674, 3086, 10138, 2868, 3020, 7718, 2292, 12340, 14544, 11568, 7519, 9110, 22113, 21969, 4211, 10154, 7723, 7355, 6243, 36, 2677, 3971, 14929, 934, 19823, 869, 5419, 2303, 2025, 6624, 17891, 2443, 11824, 10752, 16853, 2503, 18745, 4911, 7746, 7987, 18185, 1008, 7358, 2560, 4867, 8367, 12936, 1368, 2564, 3268, 5810, 2670, 21325, 7383, 7045, 3199, 12135, 12360, 20947, 16396, 1121, 10597, 18917, 5624, 9262, 15190, 21401, 3829, 6881, 9597, 42, 6172, 4317, 17659, 3683, 11822, 9219, 4811, 2028, 5368, 1700, 10373, 10790, 3644, 792, 35, 844, 20436, 6880, 3289, 7609, 17795, 232, 1271, 2871, 4384, 14799, 22790, 3985, 12638, 27, 15092, 7425, 2598, 7720, 2513, 3230, 22184, 959, 22430, 15949, 2745, 1274, 397, 553, 8849, 3164, 804, 6705, 552, 2536, 9462, 5590, 8854, 6553, 15681, 3916, 11966, 17769, 19706, 21478, 12119, 23233, 19269, 12156, 22319, 6869, 590, 7884, 19316, 1373, 6795, 3638, 6697, 3016, 14613, 2141, 18478, 2251, 21167, 19550, 6839, 2505, 6615, 18404, 10004, 17599, 12459, 12025, 10143, 8304, 16]"
1.0,1.65,1,[7367]
190.0,8648.05,95,"[5676, 1962, 5276, 1316, 19823, 1835, 7886, 10004, 22184, 14414, 3940, 4207, 401, 536, 3159, 20755, 454, 1724, 10138, 3985, 1824, 20669, 380, 8875, 5161, 3792, 1996, 1483, 4811, 13233, 6099, 14077, 17657, 17683, 1696, 8367, 4989, 6869, 4523, 897, 21197, 18185, 1109, 983, 12389, 6566, 4317, 2679, 23024, 667, 2043, 4540, 12039, 21919, 3902, 36, 11662, 4383, 11822, 5563, 14278, 9110, 1132, 905, 10166, 14542, 21478, 5368, 6880, 4120, 1, 6117, 804, 4799, 2525, 2040, 3960, 14613, 10388, 452, 7008, 3010, 3644, 5709, 1111, 17202, 4337, 8849, 13702, 8033, 15929, 1971, 22746, 2820, 1422, 792, 6611, 17137, 22634, 1927, 17607, 10857, 20756, 43, 5601, 4211, 5380, 1678, 8956, 4628, 20499, 4259, 1381, 2705, 21325, 934, 2480, 14244, 1327, 2646, 5449, 3265, 5717, 4780, 3086, 8001, 5638, 1228, 7988, 5581, 6448, 10740, 14901, 10619, 19525, 12520, 9106, 9597, 1273, 12530, 17891, 17143, 12630, 11435, 8598, 1386, 10576, 326, 1205, 755, 3020, 1871, 15092, 16455, 7638, 2311, 2461, 4689, 15430, 11020, 17387, 2677, 13036, 5564, 3289, 18618, 20322, 12642, 12030, 3657, 1599, 5662, 22732, 7746, 14411, 15608, 22430, 19550, 1271, 3016, 1140, 4481, 9491, 19011, 5076, 22933, 2634, 20870, 6968, 13012]"
22.0,1203.96,48,"[4603, 5590, 8854, 19706, 12836, 15492, 857, 7410, 10917, 2506, 4317, 777, 13339, 7504, 21136, 13257, 5472, 2251, 7045, 23024, 4481, 10981]"
10.0,45.07,10,"[3695, 9892, 4589, 21421, 19950, 22864, 22146, 7036, 17117, 8318]"
164.0,7816.52,87,"[15569, 851, 19, 4540, 104, 3567, 21919, 825, 2679, 7331, 15059, 642, 4966, 1134, 9262, 7383, 1210, 11822, 1683, 1386, 1200, 981, 17202, 14113, 12501, 3143, 8033, 4317, 9365, 17657, 22746, 19034, 22872, 2488, 6770, 18478, 15092, 19013, 14538, 11544, 37, 20204, 2461, 3226, 3826, 8968, 3985, 7746, 4968, 4261, 1839, 6859, 537, 11547, 8367, 18745, 2503, 3657, 14390, 6318, 16426, 2734, 4198, 13702, 6058, 5564, 13306, 7102, 18845, 4892, 20978, 2634, 6163, 10004, 8242, 7723, 20870, 672, 7719, 5076, 3230, 42, 3420, 2658, 4517, 10474, 905, 2385, 1505, 12679, 762, 13257, 2598, 4712, 6099, 3185, 10169, 2206, 10375, 2443, 1895, 7607, 14833, 12931, 4384, 12156, 3265, 22790, 15547, 5380, 20499, 16396, 14937, 380, 563, 2043, 13417, 3861, 19550, 17750, 253, 1742, 21279, 12530, 7884, 4171, 10877, 4811, 3020, 667, 4633, 1014, 21017, 5696, 2181, 3898, 945, 12119, 1828, 5581, 1815, 10975, 22319, 12877, 12276, 12149, 190, 16046, 5436, 11384, 8237, 14545, 2637, 5489, 14954, 11281, 6264, 5590, 14497, 18917, 3289, 3782, 1294, 18704]"
11.0,483.61,33,"[17891, 1142, 22184, 1189, 1909, 1316, 16382, 3898, 2530, 12638, 18333]"
13.0,810.55,40,"[6117, 594, 804, 10405, 2654, 1368, 14236, 538, 11824, 15309, 18478, 10619, 475]"
