n_nodes,influence,time,nodes
5.0,422.4,3,"[1497, 1628, 1503, 408, 1696]"
11.0,902.16,3,"[1482, 1175, 796, 602, 1120, 1602, 985, 1072, 1417, 781, 1063]"
3.0,396.26,3,"[1570, 236, 1413]"
2.0,404.02,2,"[1496, 1574]"
7.0,593.82,4,"[131, 1960, 714, 1898, 1616, 1010, 1022]"
7.0,770.72,3,"[1834, 1671, 1419, 1303, 794, 1010, 1022]"
11.0,832.22,5,"[131, 1960, 714, 1898, 1616, 1010, 1022, 1130, 375, 1676, 767]"
19.0,995.06,3,"[981, 1697, 920, 699, 1289, 760, 1578, 1545, 1670, 864, 837, 1108, 558, 1709, 796, 1049, 1299, 1037, 1395]"
7.0,804.36,2,"[1279, 901, 1610, 1509, 794, 1022, 1010]"
9.0,875.3,4,"[1279, 901, 1610, 1509, 794, 1022, 1010, 635, 1851]"
30.0,1039.7,6,"[769, 133, 902, 776, 1034, 17, 1010, 965, 325, 70, 844, 717, 1231, 846, 464, 1496, 1993, 423, 1339, 904, 1006, 489, 234, 1515, 1128, 114, 628, 1014, 502, 766]"
15.0,936.48,5,"[740, 420, 1551, 1508, 670, 1433, 840, 1107, 928, 870, 82, 731, 1896, 489, 1010]"
38.0,1062.74,6,"[1279, 1436, 659, 1610, 1158, 1509, 1116, 364, 408, 31, 1590, 1313, 549, 40, 527, 1496, 74, 423, 1339, 904, 1006, 780, 914, 1383, 1107, 82, 840, 731, 766, 1896, 489, 234, 1515, 1128, 114, 628, 1014, 502]"
16.0,931.64,6,"[769, 1049, 1283, 1545, 1733, 928, 840, 82, 1107, 731, 870, 1896, 489, 1097, 1599, 1326]"
15.0,928.5,6,"[1408, 769, 7, 1032, 1733, 928, 840, 82, 934, 1896, 399, 1097, 1599, 1107, 731]"
16.0,863.34,7,"[519, 1537, 1283, 1545, 1733, 928, 840, 82, 1107, 731, 870, 1896, 489, 1097, 255, 1326]"
9.0,821.58,5,"[1408, 1049, 396, 1295, 1143, 1471, 1851, 58, 1010]"
14.0,875.3,5,"[397, 1049, 1478, 1295, 1143, 1022, 1851, 58, 1010, 527, 1130, 1888, 767, 322]"
14.0,822.26,6,"[1408, 3, 1283, 651, 16, 1905, 691, 1063, 174, 1031, 1165, 767, 322, 1010]"
19.0,937.5,5,"[1408, 1049, 396, 1295, 1143, 1471, 1851, 58, 1010, 0, 1711, 731, 694, 1999, 612, 627, 1436, 1107, 767]"
14.0,601.2,7,"[1408, 204, 902, 1545, 16, 1205, 1719, 32, 408, 1563, 542, 2018, 1360, 767]"
15.0,850.5,7,"[226, 133, 1391, 1320, 1107, 1205, 1719, 825, 1533, 1331, 627, 1094, 1947, 767, 879]"
24.0,1015.82,7,"[769, 1649, 1283, 996, 1022, 1594, 1010, 1733, 788, 1416, 1588, 70, 830, 490, 273, 1231, 1916, 305, 1896, 836, 965, 1014, 1128, 234]"
36.0,1055.98,7,"[1952, 1537, 1283, 1086, 1733, 1324, 1328, 1084, 540, 70, 731, 1326, 1014, 743, 82, 1130, 1010, 429, 1751, 1852, 375, 1590, 1534, 502, 234, 1097, 921, 235, 870, 40, 246, 214, 489, 322, 305, 1128]"
24.0,1025.98,6,"[769, 1649, 1283, 379, 532, 1143, 308, 1834, 870, 1152, 918, 790, 1102, 1135, 952, 1418, 1621, 182, 322, 1733, 743, 1896, 235, 1128]"
22.0,1011.78,6,"[769, 1649, 111, 996, 1076, 616, 540, 70, 1084, 1360, 1209, 1162, 966, 934, 1285, 1863, 1817, 1434, 965, 234, 767, 1014]"
32.0,1045.52,7,"[769, 1049, 718, 1538, 1180, 7, 1143, 308, 928, 1283, 1328, 751, 70, 1457, 1128, 1313, 325, 689, 1270, 87, 1560, 366, 186, 1733, 1592, 1014, 1388, 415, 766, 965, 628, 1984]"
26.0,1018.78,7,"[740, 1838, 1074, 554, 1076, 111, 896, 372, 1457, 1733, 1984, 1761, 1385, 689, 1498, 944, 1283, 965, 70, 888, 767, 1529, 1014, 1515, 220, 332]"
20.0,1018.7,5,"[769, 1649, 1116, 1298, 397, 881, 1326, 846, 767, 1010, 1271, 1583, 430, 1354, 618, 1128, 1418, 965, 70, 234]"
20.0,1001.76,7,"[334, 1649, 948, 717, 1099, 1143, 1538, 1135, 678, 689, 1289, 1010, 1952, 70, 1738, 551, 870, 1128, 234, 1418]"
20.0,1006.04,6,"[769, 1649, 1116, 1298, 682, 881, 1559, 287, 959, 965, 1135, 1385, 870, 689, 1270, 1952, 70, 551, 1128, 234]"
29.0,1033.72,7,"[740, 1838, 1074, 554, 1076, 111, 896, 372, 1457, 1733, 1984, 1761, 1385, 689, 1498, 944, 1916, 965, 70, 888, 767, 1529, 1014, 1515, 220, 332, 186, 98, 363]"
