n_nodes,influence,time,nodes
11.0,450.18,4,"[146, 246, 382, 917, 286, 315, 526, 230, 492, 517, 883]"
5.0,326.12,3,"[267, 365, 333, 559, 661]"
50.0,558.14,5,"[768, 261, 5, 1031, 8, 1036, 14, 785, 275, 532, 539, 554, 684, 433, 434, 562, 308, 182, 439, 823, 829, 320, 67, 69, 454, 711, 73, 716, 974, 334, 592, 723, 730, 603, 602, 101, 614, 102, 999, 869, 1000, 875, 870, 877, 884, 501, 630, 119, 504, 380]"
2.0,247.6,3,"[329, 399]"
3.0,277.08,4,"[696, 213, 385]"
13.0,458.54,5,"[220, 279, 549, 1017, 537, 779, 720, 817, 292, 486, 401, 910, 238]"
4.0,302.7,3,"[406, 261, 625, 174]"
4.0,263.24,6,"[696, 213, 445, 862]"
5.0,281.98,4,"[452, 30, 481, 357, 784]"
10.0,313.54,6,"[587, 309, 554, 862, 606, 225, 737, 868, 117, 119]"
14.0,460.68,6,"[218, 652, 708, 990, 494, 699, 387, 777, 269, 776, 467, 422, 910, 238]"
4.0,281.6,5,"[579, 359, 445, 862]"
6.0,307.96,6,"[218, 980, 445, 862, 720, 999]"
12.0,452.6,6,"[579, 359, 445, 862, 825, 269, 451, 467, 550, 776, 422, 238]"
43.0,555.54,6,"[96, 443, 259, 900, 336, 388, 356, 776, 467, 528, 231, 429, 533, 955, 253, 712, 692, 704, 837, 838, 425, 230, 144, 590, 721, 725, 736, 217, 346, 1030, 786, 991, 1000, 875, 759, 621, 110, 368, 240, 745, 884, 628, 126]"
31.0,510.82,7,"[136, 715, 524, 910, 398, 534, 539, 163, 804, 169, 1013, 835, 955, 253, 712, 692, 311, 975, 737, 868, 809, 741, 745, 628, 126, 884, 759, 463, 110, 368, 240]"
38.0,543.9,6,"[329, 399, 890, 273, 557, 715, 499, 803, 82, 526, 451, 704, 837, 838, 455, 325, 716, 559, 944, 354, 1022, 691, 483, 567, 780, 991, 1000, 875, 759, 700, 110, 368, 240, 741, 745, 884, 628, 126]"
27.0,520.84,5,"[579, 213, 798, 681, 853, 432, 797, 179, 156, 50, 692, 471, 21, 190, 451, 911, 850, 7, 786, 1024, 803, 36, 522, 715, 973, 760, 499]"
7.0,409.16,4,"[218, 813, 543, 512, 229, 242, 698]"
10.0,422.28,5,"[136, 834, 230, 990, 501, 232, 539, 119, 451, 238]"
22.0,504.34,5,"[523, 1035, 307, 700, 796, 835, 987, 156, 797, 398, 97, 396, 514, 1013, 552, 200, 726, 332, 944, 305, 1022, 691]"
6.0,392.48,4,"[523, 352, 230, 524, 370, 217]"
37.0,545.34,5,"[461, 1035, 97, 910, 842, 567, 534, 356, 776, 467, 1016, 422, 238, 451, 325, 90, 716, 741, 559, 944, 354, 1022, 691, 483, 780, 700, 1000, 745, 875, 991, 110, 935, 240, 884, 759, 628, 126]"
35.0,519.8,6,"[136, 663, 549, 839, 517, 273, 915, 806, 36, 169, 1013, 835, 332, 216, 331, 911, 7, 397, 1024, 803, 315, 741, 361, 725, 850, 736, 217, 346, 29, 1030, 164, 991, 387, 875, 759]"
37.0,537.58,6,"[579, 213, 798, 681, 499, 882, 1001, 820, 554, 467, 1016, 422, 238, 451, 325, 90, 716, 703, 559, 944, 354, 1022, 691, 483, 780, 700, 1000, 745, 875, 991, 110, 935, 240, 884, 759, 628, 126]"
9.0,416.22,4,"[696, 352, 449, 286, 524, 370, 238, 803, 82]"
14.0,463.22,5,"[579, 213, 798, 681, 499, 882, 1001, 820, 513, 379, 401, 706, 190, 741]"
7.0,342.32,5,"[282, 449, 129, 990, 572, 252, 741]"
11.0,441.22,5,"[282, 449, 129, 990, 572, 252, 534, 356, 776, 379, 395]"
29.0,523.4,5,"[859, 192, 775, 554, 798, 273, 915, 36, 806, 169, 422, 238, 837, 6, 451, 325, 716, 734, 780, 454, 1022, 875, 354, 691, 483, 567, 1000, 759, 991]"
33.0,528.88,5,"[461, 1035, 370, 910, 97, 781, 803, 715, 638, 288, 463, 799, 312, 572, 797, 397, 692, 850, 144, 554, 725, 736, 745, 1000, 875, 720, 2, 240, 991, 884, 628, 759, 126]"
25.0,518.42,6,"[859, 109, 129, 990, 572, 252, 835, 539, 526, 699, 42, 70, 498, 295, 902, 238, 1002, 692, 780, 991, 483, 716, 7, 559, 691]"
21.0,503.46,6,"[859, 757, 798, 273, 427, 467, 862, 999, 300, 118, 524, 835, 494, 325, 741, 776, 713, 312, 455, 716, 559]"
23.0,511.82,6,"[859, 757, 798, 273, 427, 467, 862, 300, 397, 999, 704, 894, 524, 1004, 298, 835, 408, 32, 295, 983, 455, 716, 559]"
19.0,498.32,7,"[629, 220, 890, 990, 424, 317, 767, 999, 994, 830, 160, 862, 693, 526, 11, 716, 42, 523, 533]"
16.0,498.28,7,"[491, 726, 958, 908, 773, 504, 692, 576, 533, 526, 164, 297, 757, 779, 862, 990]"
16.0,500.88,6,"[698, 778, 456, 726, 978, 747, 356, 1007, 95, 835, 422, 576, 297, 148, 862, 533]"
