n_nodes,influence,time,nodes
1.0,2.24,1,[25]
17.0,28.06,7,"[101, 159, 147, 23, 71, 228, 376, 121, 24, 213, 98, 174, 163, 353, 60, 319, 26]"
15.0,25.54,6,"[117, 395, 67, 296, 71, 228, 376, 121, 24, 213, 98, 174, 35, 75, 353]"
6.0,11.36,2,"[117, 155, 80, 75, 85, 34]"
17.0,28.86,6,"[186, 158, 72, 35, 71, 37, 376, 121, 24, 213, 98, 174, 163, 353, 60, 319, 26]"
6.0,7.3,6,"[156, 17, 79, 311, 344, 260]"
14.0,24.44,5,"[300, 67, 71, 158, 116, 97, 242, 115, 34, 95, 402, 64, 156, 99]"
6.0,10.18,5,"[186, 67, 273, 72, 392, 10]"
8.0,11.82,7,"[375, 290, 42, 23, 259, 136, 345, 252]"
15.0,25.36,7,"[300, 67, 71, 227, 23, 322, 376, 121, 24, 178, 98, 174, 35, 353, 97]"
6.0,10.98,4,"[329, 109, 67, 233, 133, 34]"
5.0,9.06,4,"[243, 353, 23, 89, 25]"
6.0,10.98,4,"[329, 109, 58, 233, 122, 34]"
14.0,22.36,7,"[300, 23, 71, 67, 70, 136, 345, 252, 157, 155, 64, 156, 99, 402]"
10.0,19.04,5,"[329, 109, 58, 233, 122, 34, 25, 166, 144, 353]"
12.0,20.5,7,"[375, 70, 290, 109, 23, 133, 34, 152, 252, 102, 364, 353]"
3.0,5.28,3,"[370, 122, 34]"
12.0,21.48,6,"[329, 109, 71, 47, 191, 396, 25, 267, 28, 144, 353, 102]"
11.0,18.88,6,"[375, 155, 99, 23, 34, 293, 97, 195, 250, 64, 185]"
13.0,23.16,6,"[375, 70, 290, 109, 23, 133, 34, 152, 305, 163, 353, 97, 71]"
4.0,7.84,3,"[117, 109, 58, 293]"
18.0,28.88,7,"[329, 109, 71, 47, 191, 396, 25, 267, 28, 353, 102, 12, 44, 78, 402, 382, 140, 103]"
4.0,7.2,4,"[375, 155, 71, 323]"
10.0,18.32,6,"[323, 109, 393, 233, 122, 34, 25, 166, 144, 353]"
7.0,12.52,6,"[375, 155, 403, 23, 293, 34, 353]"
14.0,24.28,6,"[375, 273, 109, 23, 60, 293, 50, 164, 185, 224, 242, 69, 177, 82]"
7.0,13.14,3,"[84, 109, 58, 233, 122, 34, 71]"
3.0,5.96,2,"[121, 44, 34]"
15.0,25.9,4,"[186, 158, 72, 35, 71, 91, 51, 120, 121, 213, 24, 75, 353, 174, 98]"
16.0,27.22,6,"[117, 395, 67, 296, 71, 228, 376, 286, 69, 59, 95, 264, 174, 98, 353, 35]"
8.0,13.98,5,"[300, 23, 71, 67, 293, 46, 155, 252]"
8.0,13.42,6,"[375, 273, 109, 23, 60, 293, 168, 252]"
12.0,21.52,5,"[117, 83, 80, 47, 191, 396, 25, 267, 28, 144, 353, 102]"
19.0,31.24,7,"[300, 353, 135, 75, 133, 228, 139, 115, 97, 185, 242, 69, 20, 156, 118, 27, 229, 412, 112]"
9.0,16.1,7,"[375, 290, 109, 23, 198, 353, 98, 174, 35]"
19.0,32.24,4,"[117, 155, 109, 58, 233, 366, 34, 195, 25, 164, 185, 144, 242, 44, 78, 219, 382, 140, 103]"
2.0,3.84,1,"[64, 67]"
16.0,26.48,7,"[300, 23, 272, 293, 67, 46, 376, 286, 69, 59, 95, 264, 174, 98, 353, 35]"
9.0,16.34,6,"[329, 109, 125, 23, 198, 98, 174, 35, 353]"
2.0,3.64,2,"[209, 67]"
20.0,32.66,7,"[117, 395, 67, 296, 71, 228, 37, 286, 69, 59, 95, 264, 242, 156, 20, 27, 353, 412, 118, 112]"
9.0,16.46,5,"[323, 109, 393, 172, 122, 34, 25, 166, 353]"
10.0,17.58,7,"[329, 109, 125, 23, 198, 98, 174, 377, 144, 353]"
9.0,16.92,4,"[329, 109, 71, 47, 191, 172, 25, 35, 353]"
7.0,12.86,5,"[117, 109, 58, 293, 217, 75, 353]"
19.0,32.2,5,"[323, 109, 155, 58, 233, 366, 25, 195, 34, 144, 164, 185, 242, 44, 78, 219, 205, 140, 103]"
11.0,20.78,5,"[117, 155, 109, 58, 366, 195, 233, 164, 353, 25, 144]"
18.0,30.74,6,"[329, 109, 58, 122, 166, 233, 353, 25, 300, 34, 144, 242, 44, 78, 219, 382, 140, 103]"
