n_nodes,influence,time,nodes
10.0,10.0,4,"[2047, 1055, 2105, 2027, 1787, 1943, 1759, 949, 1831, 2091]"
14.0,14.0,6,"[2171, 2122, 609, 2728, 598, 1967, 2237, 2206, 1819, 1788, 719, 2160, 1831, 1922]"
15.0,15.0,6,"[2107, 2192, 2507, 1104, 2138, 2140, 801, 2030, 1763, 1087, 2067, 2469, 662, 1092, 1136]"
39.0,39.0,7,"[642, 1284, 2694, 916, 1304, 24, 2587, 284, 159, 674, 1189, 1449, 2985, 950, 1720, 960, 1984, 2881, 2939, 66, 2885, 328, 1096, 1097, 3023, 730, 858, 1119, 355, 1125, 869, 105, 1003, 1645, 247, 635, 1404, 1661, 2303]"
16.0,16.0,6,"[2082, 1058, 1572, 1093, 2980, 2844, 2532, 1980, 1675, 2252, 941, 2317, 1046, 762, 476, 668]"
32.0,35.0,7,"[393, 1931, 411, 2212, 2725, 1834, 426, 1581, 433, 1593, 1082, 571, 2236, 57, 2365, 1597, 2624, 3015, 845, 975, 1744, 1876, 2008, 97, 1763, 2663, 1128, 2799, 1905, 1396, 633, 1275]"
2.0,2.0,5,"[2515, 1164]"
21.0,21.0,7,"[1800, 1020, 2969, 2458, 1955, 2472, 813, 2351, 566, 1338, 60, 1088, 1225, 2642, 1237, 2402, 2924, 2797, 2935, 1403, 1916]"
40.0,41.0,7,"[2817, 1423, 783, 1298, 20, 276, 1558, 23, 1301, 2841, 2723, 1828, 1316, 2085, 1704, 2089, 42, 686, 2864, 691, 1339, 2503, 1482, 2508, 333, 1999, 721, 2006, 1751, 1752, 89, 228, 1000, 2027, 1388, 2542, 2290, 1781, 2424, 1530]"
6.0,8.0,6,"[97, 2699, 2062, 1845, 3003, 2143]"
20.0,20.0,7,"[160, 481, 2658, 1123, 2626, 2854, 1543, 1193, 429, 46, 850, 2963, 564, 1467, 1974, 1492, 1910, 2713, 1435, 2396]"
7.0,7.0,7,"[2820, 2437, 1547, 2640, 13, 797, 626]"
