n_nodes,influence,time,nodes
5.0,468.0,4,"[1366, 1557, 1209, 1930, 253]"
7.0,29.0,5,"[1697, 1896, 2377, 525, 1755, 1628, 190]"
2.0,173.0,2,"[459, 1380]"
3.0,283.0,4,"[232, 1927, 1415]"
11.0,885.0,5,"[1697, 1896, 2377, 525, 1755, 1628, 190, 1087, 353, 877, 375]"
11.0,530.0,6,"[1432, 1380, 396, 2194, 2067, 2583, 284, 158, 1056, 1441, 600]"
19.0,1075.0,6,"[1923, 2317, 2446, 2463, 1366, 1425, 500, 1221, 1855, 1676, 1577, 508, 2093, 637, 1975, 558, 2531, 1369, 325]"
5.0,11.0,5,"[1626, 1896, 2377, 91, 855]"
17.0,162.0,7,"[288, 1432, 2438, 2565, 138, 2690, 1421, 521, 2070, 1549, 2640, 2261, 2358, 567, 1077, 571, 1791]"
16.0,1067.0,6,"[1697, 1896, 1700, 1629, 1237, 930, 1405, 661, 1150, 913, 2261, 2266, 2661, 360, 1512, 698]"
24.0,546.0,7,"[1246, 636, 188, 1165, 2599, 1476, 489, 1139, 2070, 1549, 2640, 2261, 2358, 567, 1077, 215, 1243, 2013, 488, 2672, 1264, 1650, 758, 2550]"
26.0,1603.0,7,"[1246, 636, 1148, 1930, 1175, 223, 329, 2068, 655, 1360, 589, 1637, 334, 1874, 854, 215, 1243, 2688, 2169, 1021, 2325, 748, 2286, 162, 2549, 1919]"
9.0,35.0,5,"[1432, 1380, 931, 2216, 1861, 530, 1367, 2648, 1948]"
20.0,186.0,7,"[630, 1676, 917, 1214, 1237, 1511, 1999, 1021, 488, 1001, 2027, 295, 1007, 1264, 2672, 1650, 758, 2550, 2169, 1023]"
12.0,656.0,6,"[1366, 862, 781, 2470, 2067, 2583, 284, 158, 1056, 303, 600, 379]"
23.0,496.0,7,"[408, 1263, 931, 2216, 1861, 223, 329, 1129, 655, 1360, 589, 488, 2672, 532, 1650, 758, 2550, 1448, 41, 44, 1324, 2092, 816]"
