n_nodes,influence,time,nodes
11.0,517.7,5,"[769, 946, 1928, 787, 1820, 1052, 159, 1440, 1197, 408, 1534]"
46.0,663.76,7,"[270, 788, 712, 53, 1310, 1500, 606, 863, 1621, 668, 1187, 36, 410, 1109, 497, 691, 397, 1413, 1211, 1752, 1119, 359, 1200, 1203, 949, 313, 470, 1853, 854, 1242, 91, 1238, 574, 1728, 581, 1103, 1891, 613, 486, 871, 364, 112, 1908, 591, 1489, 632]"
9.0,437.62,7,"[1666, 771, 133, 458, 264, 1738, 716, 1845, 599]"
1.0,287.1,1,[1664]
5.0,424.12,4,"[737, 548, 1733, 870, 1345]"
7.0,361.56,7,"[1896, 548, 1733, 870, 133, 219, 1631]"
7.0,490.3,4,"[270, 1593, 1218, 1692, 53, 712, 691]"
20.0,580.26,7,"[737, 548, 1034, 1123, 898, 1727, 1607, 1128, 840, 82, 1556, 1896, 234, 1119, 359, 743, 410, 1109, 581, 836]"
28.0,611.46,7,"[1578, 311, 1752, 898, 1034, 410, 1123, 1727, 1109, 497, 1254, 1556, 1607, 1119, 840, 836, 1891, 234, 1896, 359, 743, 613, 280, 735, 364, 112, 1908, 632]"
5.0,363.24,5,"[1666, 548, 1733, 878, 218]"
27.0,610.58,6,"[270, 849, 712, 1075, 1374, 892, 470, 1032, 292, 1853, 854, 658, 1094, 525, 668, 1217, 1242, 91, 1187, 1590, 445, 959, 585, 726, 601, 324, 1476]"
3.0,376.84,3,"[928, 1592, 376]"
9.0,504.74,4,"[737, 485, 568, 732, 1799, 1420, 823, 1400, 1315]"
6.0,494.3,3,"[737, 1218, 1511, 1075, 1415, 498]"
16.0,552.76,6,"[737, 548, 1733, 870, 133, 776, 1631, 1128, 1032, 1960, 1599, 114, 1107, 936, 917, 583]"
6.0,427.08,5,"[270, 1218, 712, 1637, 7, 498]"
28.0,612.0,6,"[270, 1593, 1733, 870, 292, 525, 658, 149, 1032, 586, 1094, 1363, 1590, 445, 959, 1187, 892, 59, 294, 324, 1476, 585, 726, 564, 470, 112, 847, 632]"
24.0,595.88,6,"[270, 849, 712, 1075, 1374, 892, 470, 1032, 292, 1853, 854, 658, 1094, 525, 668, 790, 1242, 91, 1187, 1590, 445, 959, 585, 726]"
31.0,624.58,7,"[270, 849, 712, 790, 1374, 892, 1075, 1476, 470, 1238, 574, 59, 854, 1728, 1853, 292, 1032, 1094, 1242, 91, 581, 1336, 658, 525, 668, 1187, 1590, 30, 445, 585, 959]"
22.0,591.14,5,"[993, 647, 1032, 991, 1230, 1287, 1810, 619, 964, 1584, 1283, 655, 303, 497, 234, 1515, 1137, 1109, 628, 972, 502, 766]"
17.0,565.12,6,"[270, 1218, 712, 1032, 1374, 292, 432, 965, 1599, 114, 234, 1909, 1137, 628, 972, 502, 766]"
6.0,457.9,4,"[270, 1285, 712, 1075, 1415, 498]"
24.0,596.32,5,"[993, 647, 1660, 1075, 1374, 892, 470, 1032, 292, 1853, 854, 658, 1094, 525, 668, 790, 1242, 91, 1637, 1590, 445, 959, 585, 726]"
5.0,460.28,3,"[377, 1218, 870, 1463, 926]"
4.0,429.5,2,"[723, 1515, 782, 929]"
4.0,409.48,3,"[377, 1448, 870, 1463]"
3.0,402.78,2,"[1666, 1242, 1126]"
2.0,357.14,2,"[1664, 1078]"
10.0,515.38,5,"[475, 849, 712, 790, 1374, 892, 1733, 1128, 1529, 255]"
12.0,506.6,7,"[1666, 771, 133, 458, 264, 1738, 716, 1845, 599, 1167, 290, 917]"
11.0,475.78,7,"[1005, 1907, 1733, 878, 218, 82, 1556, 583, 1615, 859, 341]"
13.0,546.22,4,"[737, 1218, 1511, 1075, 824, 912, 159, 1534, 1476, 585, 1167, 601, 292]"
8.0,517.68,3,"[723, 402, 782, 929, 1532, 1223, 1516, 498]"
44.0,658.3,7,"[270, 849, 712, 1217, 1374, 892, 726, 601, 324, 1075, 470, 1238, 1476, 294, 854, 1103, 1891, 574, 613, 59, 1242, 91, 1728, 486, 871, 1094, 1853, 364, 456, 581, 1908, 292, 591, 1489, 1032, 632, 585, 525, 658, 668, 872, 1187, 1590, 959]"
19.0,588.32,6,"[990, 849, 948, 790, 1374, 892, 1075, 1476, 470, 1238, 574, 59, 1965, 1728, 1853, 292, 408, 1357, 371]"
25.0,596.34,7,"[1896, 189, 1733, 870, 1864, 568, 159, 1534, 1032, 586, 1476, 1094, 1217, 1590, 445, 959, 1187, 892, 59, 294, 324, 585, 726, 564, 470]"
12.0,540.4,6,"[270, 1585, 1218, 1692, 53, 712, 716, 1845, 599, 1167, 290, 917]"
7.0,467.42,5,"[1666, 771, 133, 458, 264, 411, 691]"
9.0,498.06,6,"[270, 1593, 1218, 1075, 1415, 1738, 1015, 1933, 599]"
42.0,653.64,7,"[270, 1218, 1520, 870, 149, 892, 586, 564, 470, 1217, 1238, 1075, 854, 1032, 613, 658, 1187, 292, 486, 871, 445, 959, 574, 525, 1094, 364, 1590, 59, 585, 1242, 1476, 91, 1728, 456, 1908, 1853, 591, 1489, 581, 302, 872, 1832]"
26.0,600.06,7,"[270, 849, 712, 790, 1374, 892, 1075, 1476, 470, 1238, 472, 59, 854, 1728, 1853, 292, 1032, 1094, 1242, 91, 581, 1336, 658, 525, 668, 585]"
27.0,604.3,7,"[1896, 189, 1733, 1075, 1374, 892, 470, 1032, 292, 1126, 854, 658, 1094, 525, 668, 1217, 1242, 91, 1187, 1590, 445, 959, 585, 726, 601, 324, 1476]"
10.0,534.08,4,"[1302, 1218, 1511, 1868, 1415, 1532, 1223, 1127, 498, 951]"
25.0,609.98,6,"[270, 1218, 1075, 712, 1436, 892, 470, 1032, 292, 1853, 854, 658, 1094, 525, 668, 1217, 1590, 1242, 91, 445, 959, 1211, 581, 1119, 359]"
15.0,562.54,4,"[737, 1218, 1511, 1044, 824, 912, 1223, 498, 207, 951, 585, 601, 726, 1476, 324]"
7.0,497.04,3,"[809, 402, 782, 929, 1532, 1223, 691]"
13.0,521.22,7,"[737, 548, 1630, 1123, 898, 1727, 1607, 1128, 840, 82, 1556, 1896, 234]"
10.0,473.02,7,"[1666, 1907, 1733, 878, 218, 82, 1223, 1127, 498, 601]"
6.0,344.84,6,"[270, 1530, 1065, 1774, 1721, 344]"
14.0,549.12,6,"[990, 849, 948, 790, 1374, 892, 1237, 1476, 470, 1238, 574, 59, 1965, 1728]"
10.0,540.54,3,"[723, 451, 782, 929, 1532, 1223, 1415, 1127, 951, 498]"
9.0,502.1,5,"[723, 1593, 1218, 1075, 937, 1738, 1015, 1933, 599]"
22.0,582.42,7,"[1666, 771, 133, 458, 264, 1738, 716, 1845, 599, 1167, 1283, 655, 303, 497, 234, 1515, 1137, 778, 628, 972, 502, 766]"
14.0,527.36,7,"[270, 1218, 948, 790, 1374, 1237, 892, 1476, 1013, 1238, 59, 1965, 1728, 574]"
13.0,543.74,5,"[270, 1218, 1075, 712, 1374, 892, 470, 1032, 292, 1853, 854, 1494, 1094]"
19.0,557.52,7,"[270, 849, 948, 790, 1075, 470, 892, 1374, 1853, 292, 1238, 59, 1476, 129, 408, 1357, 371, 1965, 1728]"
30.0,616.68,7,"[377, 1448, 1034, 1123, 898, 1727, 1607, 1128, 840, 82, 1556, 1896, 234, 1119, 359, 743, 410, 1109, 581, 836, 1860, 632, 1054, 525, 658, 668, 872, 1187, 1590, 959]"
24.0,594.3,7,"[737, 548, 1034, 1123, 898, 1727, 1607, 1128, 840, 82, 1556, 1896, 234, 1119, 359, 743, 410, 1474, 581, 836, 1860, 632, 585, 525]"
16.0,546.0,7,"[270, 1218, 948, 790, 1374, 1237, 892, 1476, 1013, 1238, 59, 1965, 1728, 574, 1830, 1283]"
8.0,476.38,5,"[1666, 771, 1733, 878, 218, 82, 789, 1271]"
7.0,429.48,6,"[1666, 1907, 133, 545, 264, 411, 691]"
41.0,650.76,6,"[475, 849, 1436, 790, 1374, 549, 1011, 892, 1529, 574, 2000, 581, 1119, 854, 743, 410, 525, 1109, 1032, 836, 1860, 1238, 668, 658, 359, 1323, 59, 632, 1590, 1728, 1225, 294, 1103, 1891, 613, 486, 871, 585, 364, 456, 1187]"
36.0,649.1,7,"[270, 1520, 1218, 988, 149, 892, 586, 564, 470, 1217, 1238, 1075, 854, 1032, 613, 658, 1187, 292, 486, 871, 445, 959, 574, 525, 1094, 364, 1590, 59, 585, 1242, 1476, 91, 1728, 456, 1908, 1853]"
18.0,568.86,4,"[809, 402, 782, 929, 1532, 1223, 691, 581, 1336, 658, 871, 668, 1187, 1590, 30, 445, 585, 959]"
7.0,513.02,2,"[723, 1593, 1218, 1075, 937, 704, 1015]"
44.0,664.1,6,"[809, 402, 782, 929, 1532, 1223, 691, 581, 1336, 658, 1529, 668, 871, 574, 1590, 2000, 1119, 1187, 854, 585, 743, 410, 525, 1109, 1032, 836, 1860, 1238, 359, 1323, 59, 632, 1728, 1225, 294, 1103, 1891, 613, 486, 364, 456, 1908, 1819, 1464]"
4.0,388.34,4,"[1664, 1078, 1994, 498]"
30.0,620.54,6,"[270, 1218, 948, 790, 1237, 1374, 1476, 892, 1013, 2000, 581, 854, 1032, 525, 574, 1119, 359, 743, 410, 1109, 658, 668, 836, 151, 1590, 632, 872, 959, 1187, 585]"
30.0,626.64,5,"[377, 1448, 870, 790, 1237, 1374, 1476, 892, 1013, 2000, 581, 854, 1032, 525, 574, 1119, 359, 743, 410, 1109, 414, 668, 836, 151, 1590, 632, 872, 959, 1187, 585]"
8.0,428.62,7,"[1666, 1851, 1733, 878, 218, 292, 82, 789]"
