n_nodes,influence,time,nodes
4.0,492.48,5,"[609, 662, 274, 196]"
1.0,318.36,4,[462]
7.0,511.3,7,"[166, 6, 722, 338, 117, 317, 607]"
3.0,474.16,4,"[153, 652, 383]"
2.0,418.52,4,"[239, 485]"
8.0,518.24,7,"[33, 429, 309, 144, 17, 308, 797, 473]"
3.0,429.6,5,"[239, 485, 612]"
2.0,362.56,5,"[745, 665]"
6.0,506.3,7,"[191, 789, 311, 346, 20, 650]"
20.0,546.3,7,"[611, 186, 722, 371, 719, 438, 522, 144, 439, 17, 72, 598, 628, 54, 344, 640, 758, 4, 318, 575]"
7.0,515.96,6,"[622, 186, 266, 247, 719, 759, 522]"
5.0,497.76,5,"[583, 485, 629, 346, 255]"
14.0,545.58,7,"[768, 789, 311, 751, 109, 781, 274, 144, 438, 775, 17, 470, 766, 255]"
4.0,425.66,6,"[239, 740, 550, 460]"
6.0,512.16,6,"[622, 238, 201, 346, 790, 412]"
13.0,538.9,7,"[745, 196, 306, 751, 109, 781, 274, 638, 654, 775, 346, 17, 598]"
9.0,532.98,7,"[622, 238, 290, 32, 302, 544, 722, 736, 758]"
11.0,536.44,7,"[79, 238, 290, 32, 302, 544, 722, 736, 144, 17, 266]"
