n_nodes,influence,time,nodes
2.0,172.84,3,"[729, 228]"
2.0,181.4,2,"[742, 118]"
7.0,241.32,4,"[853, 812, 851, 89, 452, 188, 176]"
4.0,212.34,4,"[512, 689, 117, 383]"
8.0,226.26,6,"[871, 840, 296, 556, 269, 1005, 280, 442]"
24.0,324.66,7,"[866, 356, 709, 228, 231, 549, 294, 39, 554, 952, 449, 581, 326, 586, 728, 206, 208, 469, 481, 226, 489, 873, 123, 663]"
3.0,187.1,3,"[723, 263, 358]"
11.0,266.72,5,"[640, 579, 264, 776, 845, 174, 241, 625, 242, 990, 441]"
3.0,141.38,4,"[871, 68, 829]"
21.0,313.02,6,"[256, 200, 297, 430, 512, 549, 722, 39, 56, 442, 701, 87, 63, 717, 214, 601, 872, 361, 104, 363, 895]"
5.0,170.4,5,"[952, 602, 802, 17, 689]"
3.0,187.1,3,"[723, 399, 829]"
21.0,299.12,7,"[645, 771, 275, 157, 804, 938, 468, 442, 183, 56, 701, 575, 63, 717, 214, 601, 872, 361, 104, 363, 895]"
5.0,228.7,4,"[390, 8, 144, 747, 693]"
8.0,247.26,4,"[721, 808, 229, 556, 349, 187, 280, 442]"
5.0,232.28,3,"[257, 387, 838, 185, 231]"
6.0,195.76,5,"[908, 241, 271, 710, 32, 461]"
8.0,233.28,5,"[306, 791, 48, 959, 349, 187, 280, 575]"
13.0,280.38,6,"[257, 387, 838, 179, 75, 231, 609, 455, 784, 479, 649, 1005, 289]"
18.0,303.84,6,"[257, 387, 553, 179, 220, 626, 87, 487, 784, 455, 649, 14, 977, 91, 60, 593, 700, 289]"
12.0,284.08,5,"[257, 123, 43, 231, 179, 487, 455, 784, 649, 14, 111, 450]"
20.0,295.84,7,"[800, 581, 709, 345, 669, 602, 241, 872, 649, 14, 111, 850, 624, 432, 21, 885, 965, 316, 653, 159]"
17.0,291.22,7,"[257, 387, 838, 179, 222, 231, 871, 906, 455, 14, 977, 593, 649, 111, 533, 728, 0]"
16.0,286.14,7,"[257, 610, 838, 179, 809, 487, 635, 906, 231, 14, 365, 90, 593, 871, 728, 533]"
10.0,257.34,6,"[871, 579, 838, 741, 179, 332, 655, 428, 32, 344]"
12.0,275.48,6,"[257, 387, 571, 179, 231, 808, 51, 913, 649, 916, 445, 450]"
9.0,262.74,5,"[257, 123, 193, 231, 179, 487, 736, 913, 98]"
11.0,231.94,7,"[494, 771, 486, 641, 222, 231, 871, 906, 455, 14, 723]"
15.0,291.88,6,"[257, 85, 264, 776, 845, 406, 455, 906, 231, 649, 14, 977, 111, 593, 533]"
18.0,292.82,7,"[257, 83, 838, 110, 666, 137, 471, 649, 231, 14, 369, 977, 593, 871, 533, 264, 700, 408]"
17.0,303.26,6,"[257, 387, 571, 179, 231, 170, 213, 609, 184, 66, 111, 977, 593, 871, 700, 533, 728]"
12.0,287.86,4,"[306, 853, 571, 179, 808, 382, 480, 315, 370, 439, 706, 574]"
13.0,290.34,5,"[257, 123, 296, 231, 184, 457, 850, 913, 251, 124, 856, 373, 593]"
20.0,311.6,6,"[500, 21, 571, 838, 179, 271, 808, 106, 913, 14, 111, 113, 231, 624, 432, 885, 965, 316, 653, 159]"
15.0,278.72,7,"[306, 387, 571, 179, 51, 231, 808, 664, 913, 236, 856, 895, 871, 533, 730]"
16.0,297.48,5,"[257, 123, 841, 231, 184, 457, 850, 913, 251, 124, 456, 977, 526, 700, 91, 314]"
13.0,259.78,7,"[306, 639, 170, 179, 890, 193, 442, 774, 5, 736, 579, 593, 871]"
9.0,273.08,4,"[306, 853, 571, 179, 808, 382, 164, 300, 774]"
