n_nodes,influence,time,nodes
17.0,240.5,3,"[1109, 1116, 236, 874, 675, 374, 211, 750, 650, 828, 649, 547, 669, 907, 938, 701, 186]"
3.0,61.62,1,"[378, 569, 256]"
14.0,179.54,3,"[893, 723, 617, 367, 783, 697, 689, 775, 691, 1109, 332, 269, 840, 382]"
4.0,73.02,1,"[662, 658, 728, 686]"
3.0,39.3,3,"[128, 713, 487]"
2.0,26.2,1,"[368, 439]"
1.0,9.26,1,[718]
5.0,69.26,2,"[406, 278, 506, 411, 767]"
13.0,136.92,6,"[259, 515, 499, 1162, 394, 142, 18, 1173, 790, 1048, 794, 412, 930]"
4.0,64.78,2,"[738, 551, 216, 686]"
8.0,120.3,2,"[832, 406, 336, 811, 401, 496, 501, 633]"
8.0,116.74,5,"[264, 1037, 1295, 786, 246, 372, 762, 72]"
9.0,128.1,3,"[653, 865, 702, 746, 672, 972, 425, 458, 821]"
4.0,42.62,3,"[288, 1027, 824, 479]"
16.0,178.42,7,"[288, 1027, 1285, 550, 72, 1270, 848, 177, 17, 1331, 786, 853, 949, 1175, 533, 767]"
6.0,80.12,3,"[288, 1027, 385, 479, 792, 821]"
15.0,180.28,6,"[512, 863, 325, 453, 616, 331, 29, 118, 340, 1112, 1305, 187, 284, 413, 767]"
3.0,39.92,2,"[298, 914, 195]"
13.0,152.66,5,"[183, 822, 256, 540, 853, 972, 1184, 458, 821, 547, 669, 907, 938]"
10.0,139.56,5,"[368, 439, 946, 442, 648, 407, 172, 538, 28, 865]"
18.0,248.8,4,"[335, 861, 813, 731, 832, 477, 467, 1316, 762, 256, 569, 835, 980, 617, 698, 764, 1090, 821]"
6.0,92.6,2,"[335, 622, 813, 731, 792, 821]"
11.0,156.64,4,"[1045, 712, 496, 657, 96, 407, 345, 538, 28, 865, 767]"
25.0,310.18,5,"[1153, 706, 134, 519, 267, 274, 1049, 980, 946, 617, 442, 698, 648, 764, 731, 762, 166, 687, 561, 1077, 198, 586, 330, 637, 1240]"
22.0,283.66,6,"[653, 865, 563, 1261, 672, 246, 907, 345, 538, 772, 257, 274, 284, 382, 572, 914, 730, 77, 436, 346, 748, 119]"
7.0,94.0,3,"[1135, 1202, 946, 479, 249, 378, 252]"
11.0,157.24,3,"[512, 866, 632, 453, 616, 331, 1162, 701, 799, 865, 821]"
24.0,310.36,4,"[256, 538, 946, 442, 648, 1135, 1131, 659, 706, 762, 274, 1049, 780, 682, 295, 731, 589, 637, 446, 629, 650, 370, 880, 1220]"
12.0,141.64,5,"[183, 822, 256, 937, 853, 972, 1184, 458, 821, 547, 680, 569]"
17.0,225.82,4,"[1135, 1202, 946, 479, 249, 378, 287, 880, 1220, 789, 725, 344, 1300, 1313, 709, 491, 528]"
32.0,362.54,5,"[335, 861, 521, 556, 970, 765, 686, 762, 701, 647, 302, 824, 1063, 656, 334, 400, 1256, 980, 777, 681, 346, 776, 62, 523, 533, 490, 905, 638, 728, 451, 869, 528]"
12.0,176.3,4,"[801, 865, 563, 1261, 672, 246, 907, 345, 323, 772, 662, 569]"
18.0,230.14,5,"[801, 282, 505, 701, 889, 38, 866, 348, 1032, 880, 800, 353, 383, 407, 344, 796, 238, 1318]"
20.0,260.54,5,"[1172, 534, 1261, 946, 672, 1184, 1131, 458, 821, 547, 669, 50, 907, 796, 238, 186, 491, 528, 725, 789]"
18.0,209.26,6,"[183, 822, 256, 1131, 853, 176, 588, 59, 647, 688, 547, 686, 538, 569, 400, 796, 238, 1318]"
15.0,222.0,5,"[183, 822, 256, 937, 853, 972, 1184, 458, 821, 935, 680, 274, 818, 730, 382]"
31.0,362.72,4,"[113, 812, 521, 556, 970, 765, 345, 538, 936, 257, 1058, 835, 617, 256, 698, 764, 491, 1135, 1090, 819, 74, 346, 523, 905, 777, 638, 1033, 728, 294, 533, 451]"
31.0,358.48,6,"[653, 957, 853, 865, 563, 1092, 442, 927, 561, 1342, 1259, 1174, 466, 719, 953, 105, 907, 249, 1214, 796, 1186, 491, 271, 344, 355, 638, 1033, 728, 294, 533, 451]"
30.0,336.78,5,"[801, 199, 290, 442, 972, 1178, 59, 647, 77, 344, 1182, 593, 1058, 1122, 382, 1098, 698, 907, 617, 346, 1283, 1015, 74, 856, 1254, 896, 396, 1113, 968, 824]"
21.0,291.24,5,"[653, 475, 853, 865, 563, 448, 442, 927, 907, 821, 669, 104, 776, 436, 458, 346, 584, 547, 1214, 186, 796]"
25.0,307.46,6,"[1331, 865, 1276, 772, 442, 1135, 826, 59, 821, 647, 686, 1078, 725, 77, 538, 436, 528, 186, 458, 728, 796, 294, 533, 547, 601]"
27.0,304.38,7,"[1331, 865, 1276, 563, 1135, 442, 826, 519, 669, 821, 104, 776, 584, 160, 346, 927, 796, 436, 74, 856, 1214, 458, 186, 378, 1254, 294, 80]"
19.0,255.14,6,"[801, 199, 290, 442, 972, 1178, 128, 647, 938, 105, 1078, 725, 669, 538, 1315, 927, 222, 1186, 249]"
26.0,310.8,6,"[66, 861, 239, 853, 442, 1135, 1337, 59, 669, 1315, 821, 686, 249, 1014, 810, 1214, 1230, 528, 982, 436, 976, 1119, 547, 186, 622, 114]"
27.0,335.5,6,"[66, 861, 1276, 563, 442, 826, 1135, 519, 104, 776, 669, 821, 160, 927, 436, 1214, 74, 856, 584, 458, 378, 809, 796, 294, 346, 80, 186]"
20.0,256.04,6,"[801, 199, 290, 442, 972, 1178, 128, 647, 938, 981, 776, 584, 669, 788, 77, 466, 105, 528, 796, 249]"
19.0,237.14,7,"[653, 861, 669, 893, 499, 142, 458, 826, 1337, 59, 1315, 686, 821, 220, 1014, 90, 186, 547, 346]"
19.0,256.62,5,"[521, 957, 853, 865, 563, 669, 927, 344, 442, 1092, 989, 1071, 457, 436, 538, 810, 1214, 725, 77]"
21.0,274.88,7,"[653, 861, 669, 853, 31, 752, 1135, 150, 907, 355, 1342, 538, 270, 436, 719, 547, 796, 1014, 528, 186, 1214]"
