n_nodes,influence,time,nodes
4.0,487.58,4,"[312, 200, 236, 529]"
16.0,566.68,6,"[544, 578, 676, 229, 102, 39, 72, 44, 590, 175, 84, 372, 342, 535, 378, 383]"
2.0,380.52,4,"[153, 591]"
9.0,547.34,5,"[421, 330, 286, 119, 274, 535, 678, 670, 146]"
4.0,368.14,7,"[56, 768, 450, 230]"
18.0,557.16,7,"[795, 550, 632, 485, 390, 207, 201, 536, 358, 356, 84, 56, 249, 602, 219, 572, 61, 380]"
3.0,259.5,6,"[795, 16, 474]"
3.0,455.48,5,"[119, 346, 681]"
1.0,293.14,4,[563]
6.0,500.1,7,"[211, 768, 312, 459, 17, 521]"
17.0,555.62,7,"[795, 550, 485, 632, 390, 207, 201, 536, 358, 646, 84, 56, 694, 471, 441, 285, 126]"
12.0,558.9,6,"[320, 449, 234, 645, 730, 475, 144, 77, 308, 598, 473, 346]"
5.0,495.34,6,"[124, 550, 391, 459, 17]"
12.0,552.4,7,"[344, 768, 156, 485, 390, 207, 201, 487, 358, 653, 403, 56]"
8.0,542.32,6,"[389, 618, 326, 503, 626, 623, 115, 744]"
2.0,198.38,5,"[793, 194]"
3.0,478.66,4,"[119, 346, 487]"
5.0,458.46,7,"[340, 792, 450, 230, 17]"
6.0,509.16,6,"[555, 377, 450, 230, 60, 270]"
6.0,530.38,4,"[459, 106, 230, 450, 282, 283]"
5.0,524.38,5,"[344, 82, 156, 644, 534]"
11.0,535.86,7,"[344, 82, 156, 644, 725, 305, 204, 47, 645, 626, 623]"
8.0,530.32,7,"[189, 357, 640, 795, 23, 515, 352, 490]"
