n_nodes,influence,time,nodes
55.0,55.0,6,"[1689, 2246, 2733, 2760, 720, 1709, 1189, 2199, 2171, 1028, 1032, 1223, 369, 764, 1033, 2327, 2166, 1783, 1861, 2054, 1854, 1985, 2163, 1728, 338, 565, 2098, 2086, 778, 1787, 2096, 1928, 1907, 443, 2158, 681, 423, 890, 2224, 2142, 2128, 1756, 2148, 2207, 2210, 836, 2717, 1155, 2167, 1956, 2080, 1905, 1933, 1973, 2097]"
71.0,71.0,6,"[2228, 1266, 1984, 2592, 2419, 2071, 1092, 2206, 1696, 348, 1099, 1038, 1829, 1816, 1756, 378, 682, 1033, 1786, 1848, 1220, 1863, 2533, 1028, 1915, 2717, 2791, 1955, 333, 905, 2208, 1929, 1823, 1898, 2142, 2253, 835, 1064, 1942, 1225, 1800, 2073, 967, 1705, 763, 830, 1745, 2141, 2327, 1117, 2171, 2209, 632, 918, 1953, 552, 433, 1995, 2240, 1772, 2029, 2707, 1013, 2221, 2147, 1224, 2211, 2168, 1157, 2172, 1181]"
11.0,11.0,6,"[716, 1743, 1201, 2020, 967, 1193, 1925, 1212, 2801, 1727, 2093]"
13.0,13.0,6,"[2227, 2219, 2108, 2081, 2412, 1863, 2136, 2723, 2091, 520, 1834, 709, 868]"
30.0,30.0,7,"[1289, 2451, 2582, 2329, 2204, 1565, 2460, 804, 676, 1188, 2741, 1848, 825, 1594, 2876, 2109, 3005, 833, 194, 1603, 196, 2249, 333, 2517, 87, 2158, 240, 2677, 2169, 762]"
65.0,67.0,7,"[1024, 128, 2690, 1923, 132, 772, 522, 523, 2829, 1934, 2959, 1680, 1809, 1300, 405, 1820, 2588, 1564, 1438, 2720, 2721, 1309, 2341, 805, 2856, 1323, 174, 1663, 2736, 433, 1077, 316, 2621, 1084, 831, 2624, 1342, 962, 2115, 2493, 2876, 1094, 1606, 1610, 2890, 336, 2646, 728, 1369, 483, 739, 996, 1380, 232, 1128, 1899, 2796, 236, 110, 2927, 622, 763, 2683, 252, 2047]"
31.0,31.0,7,"[2562, 1156, 2180, 1146, 1799, 2586, 2460, 1821, 1952, 2339, 2982, 427, 1973, 2870, 1724, 1468, 65, 1090, 2499, 1094, 1864, 1994, 1106, 1623, 350, 990, 1264, 1524, 373, 2554, 1405]"
32.0,32.0,7,"[128, 146, 920, 2971, 923, 1956, 559, 2607, 2097, 2866, 1205, 1339, 191, 1349, 200, 1993, 74, 1741, 463, 466, 1619, 726, 2776, 2522, 611, 1383, 1640, 493, 2925, 882, 2935, 507]"
68.0,68.0,7,"[128, 2691, 2310, 1289, 2185, 1035, 2956, 2829, 2830, 400, 2065, 1171, 2068, 1557, 151, 1945, 2585, 1435, 418, 2466, 930, 679, 169, 1707, 2476, 814, 559, 2094, 1329, 48, 2739, 2997, 2358, 2107, 1085, 1854, 1474, 968, 328, 971, 1995, 974, 2133, 2645, 1241, 604, 2269, 221, 351, 94, 1633, 2274, 2914, 740, 2909, 1505, 231, 2024, 871, 2282, 1644, 1524, 1268, 2294, 2421, 633, 2810, 2943]"
30.0,30.0,7,"[388, 146, 1053, 2335, 2336, 801, 548, 2987, 2095, 2096, 1203, 2357, 1722, 698, 1979, 2365, 2503, 841, 2895, 848, 725, 605, 1117, 2270, 615, 2157, 1776, 883, 1910, 1659]"
15.0,15.0,7,"[960, 1304, 1984, 2885, 635, 1449, 328, 1003, 1096, 2985, 247, 1720, 2587, 1404, 159]"
53.0,54.0,7,"[128, 2439, 1675, 1933, 2317, 397, 145, 1430, 1046, 668, 2844, 1822, 2592, 2082, 931, 1572, 1058, 2980, 2212, 2725, 2985, 173, 941, 1581, 2226, 1459, 1461, 2743, 1593, 1082, 571, 1980, 2236, 1093, 1222, 2246, 2506, 2252, 975, 1744, 1876, 2008, 476, 1763, 2532, 2663, 2923, 1778, 1396, 1400, 633, 762, 1275]"
19.0,22.0,7,"[2624, 97, 1597, 3015, 1128, 393, 1834, 1931, 426, 845, 2431, 2799, 1905, 146, 2325, 57, 411, 2365, 1535]"
59.0,59.0,7,"[2049, 643, 1800, 1164, 525, 1806, 2578, 403, 1403, 2582, 663, 2841, 1306, 1051, 2075, 2458, 2969, 1955, 1915, 1916, 2472, 1197, 813, 2351, 1072, 566, 1463, 1721, 698, 1338, 60, 701, 2236, 185, 1088, 581, 1225, 2642, 2515, 2259, 1237, 214, 994, 2402, 2018, 2021, 1510, 2919, 2917, 2793, 874, 2924, 2797, 1903, 2549, 2935, 2809, 891, 1020]"
6.0,6.0,7,"[2626, 423, 2728, 1486, 1043, 123]"
14.0,14.0,7,"[97, 898, 385, 2532, 1771, 2030, 2257, 2130, 117, 2677, 183, 1272, 2361, 734]"
3.0,3.0,7,"[143, 859, 2719]"
70.0,70.0,7,"[1282, 2191, 1813, 1686, 1558, 2200, 284, 2467, 2212, 1068, 685, 1910, 1197, 1586, 1462, 188, 2883, 1347, 328, 969, 2686, 2507, 2383, 464, 721, 596, 1116, 2528, 992, 2786, 2274, 1253, 2918, 2664, 489, 2026, 376, 1786, 2010, 1261, 956, 1223, 2139, 2024, 1029, 2117, 1771, 1230, 1893, 1689, 1843, 1754, 833, 2084, 1739, 828, 451, 2067, 2045, 2085, 337, 2717, 2409, 569, 1191, 2001, 2037, 1225, 950, 634]"
30.0,30.0,7,"[2138, 484, 2182, 2329, 2204, 1565, 2460, 804, 676, 1188, 2741, 1848, 825, 1594, 2876, 2109, 3005, 833, 194, 1603, 344, 2249, 333, 2517, 87, 2158, 240, 2677, 2169, 762]"
