n_nodes,influence,time,nodes
21.0,182.2,7,"[583, 514, 801, 516, 44, 1463, 1106, 959, 202, 1230, 591, 83, 1496, 1380, 870, 103, 1384, 743, 1135, 112, 1022]"
65.0,365.52,7,"[513, 771, 1157, 263, 904, 1418, 780, 1165, 909, 1423, 656, 913, 402, 1299, 1172, 1554, 530, 27, 1060, 550, 16, 806, 297, 808, 1454, 1070, 816, 1201, 1459, 1466, 1467, 705, 838, 711, 1224, 1339, 60, 189, 958, 323, 454, 719, 207, 847, 1232, 1489, 731, 1120, 613, 229, 1258, 874, 748, 1130, 622, 623, 753, 625, 1394, 886, 1015, 1144, 506, 892, 1531]"
5.0,55.4,4,"[850, 264, 364, 1200, 433]"
4.0,41.9,3,"[1023, 186, 502, 65]"
10.0,102.7,6,"[120, 514, 801, 516, 44, 1463, 205, 959, 1112, 1230]"
42.0,297.94,7,"[956, 376, 64, 677, 7, 1009, 968, 935, 616, 1004, 1356, 114, 1491, 824, 855, 56, 1338, 1052, 735, 832, 196, 965, 1479, 1352, 329, 971, 79, 341, 1365, 1112, 728, 1373, 222, 865, 225, 1261, 1391, 1267, 1014, 126, 253, 510]"
38.0,270.16,7,"[850, 264, 549, 840, 617, 221, 460, 895, 627, 965, 1479, 1352, 329, 971, 719, 79, 341, 1365, 1112, 728, 1373, 752, 1140, 246, 1533, 1261, 1000, 744, 362, 749, 367, 499, 115, 441, 125, 1142, 704, 1399]"
1.0,14.84,1,[874]
37.0,267.26,7,"[1413, 911, 670, 416, 1333, 1463, 1021, 959, 1099, 351, 536, 1025, 414, 382, 303, 1444, 1167, 934, 1063, 1066, 1198, 560, 866, 1328, 1533, 828, 317, 333, 1092, 69, 1220, 1224, 81, 722, 1105, 1112, 472]"
35.0,256.92,7,"[67, 99, 864, 644, 1009, 1338, 1052, 735, 1457, 1548, 276, 408, 186, 502, 1054, 607, 81, 1542, 1070, 871, 294, 758, 595, 426, 489, 424, 353, 1111, 553, 1008, 448, 152, 1032, 221, 979]"
59.0,351.84,7,"[1413, 911, 670, 416, 1333, 1463, 1021, 959, 1099, 351, 536, 1025, 414, 382, 303, 1444, 1167, 934, 1063, 1066, 1198, 560, 866, 1328, 1533, 828, 317, 333, 1092, 69, 1220, 1224, 81, 722, 1105, 1112, 472, 91, 223, 479, 480, 1122, 97, 886, 745, 1514, 618, 1386, 1004, 110, 750, 1392, 360, 1531, 880, 1269, 1013, 245, 378]"
20.0,180.12,7,"[1537, 1104, 1447, 776, 447, 601, 1329, 460, 895, 591, 83, 1496, 1380, 870, 103, 1305, 743, 1135, 112, 1022]"
9.0,100.16,6,"[231, 1153, 1018, 447, 1453, 1540, 1392, 213, 391]"
33.0,253.5,6,"[67, 99, 864, 644, 1009, 514, 297, 1227, 686, 791, 809, 496, 641, 1537, 48, 985, 1082, 965, 1089, 140, 239, 752, 1140, 481, 974, 1113, 290, 466, 954, 112, 1385, 1141, 398]"
19.0,164.48,4,"[956, 776, 64, 934, 44, 213, 987, 445, 1088, 787, 455, 500, 132, 429, 309, 945, 612, 1039, 457]"
17.0,163.0,7,"[231, 1153, 1018, 447, 1453, 1540, 772, 1413, 1285, 1293, 1457, 1485, 276, 408, 186, 502, 445]"
28.0,216.46,7,"[1537, 1411, 920, 64, 934, 44, 1392, 213, 1295, 852, 340, 214, 730, 1503, 482, 355, 870, 1387, 1515, 1135, 1007, 1264, 882, 1056, 1143, 506, 382, 767]"
16.0,157.24,6,"[128, 620, 1473, 64, 44, 213, 987, 999, 587, 920, 801, 665, 615, 872, 1501, 762]"
12.0,114.78,7,"[1426, 1104, 1447, 426, 522, 787, 1297, 244, 895, 463, 1533, 1278]"
5.0,59.1,3,"[1023, 186, 364, 1140, 433]"
13.0,134.52,5,"[1408, 1153, 1018, 768, 560, 268, 772, 920, 615, 157, 599, 938, 487]"
25.0,211.76,7,"[1413, 911, 670, 416, 1333, 1266, 58, 959, 202, 32, 809, 496, 641, 1537, 48, 985, 1082, 965, 550, 140, 239, 752, 1140, 457, 645]"
70.0,384.74,7,"[1537, 1411, 387, 1157, 5, 1540, 772, 1413, 1285, 1293, 1294, 15, 526, 657, 529, 1172, 21, 26, 1547, 29, 1316, 38, 1062, 552, 170, 688, 177, 1331, 436, 181, 646, 311, 182, 1209, 821, 1352, 970, 972, 204, 718, 1231, 1104, 337, 594, 340, 471, 217, 986, 91, 223, 479, 480, 1122, 97, 1512, 745, 1514, 618, 1386, 1004, 110, 750, 1392, 360, 1531, 880, 1269, 1013, 245, 378]"
23.0,197.48,7,"[583, 514, 801, 516, 44, 1463, 1106, 959, 202, 1276, 591, 83, 1496, 1380, 870, 103, 1384, 743, 752, 1140, 1089, 965, 140]"
41.0,289.22,7,"[850, 264, 549, 840, 617, 221, 460, 895, 627, 965, 1479, 1352, 329, 971, 719, 79, 341, 1365, 1112, 752, 1373, 728, 947, 246, 1533, 1000, 744, 362, 749, 367, 499, 1261, 115, 441, 125, 1142, 704, 1399, 126, 253, 510]"
23.0,204.22,6,"[874, 496, 376, 64, 934, 76, 514, 297, 1227, 686, 32, 809, 1537, 239, 48, 985, 1224, 641, 752, 1140, 1089, 965, 140]"
7.0,64.62,5,"[149, 911, 670, 416, 1142, 1463, 987]"
54.0,336.74,7,"[1413, 911, 670, 416, 1333, 1463, 1021, 959, 1099, 351, 536, 1025, 414, 303, 382, 1444, 1167, 1063, 1066, 657, 1198, 560, 866, 1328, 1533, 828, 317, 1112, 472, 91, 333, 237, 479, 1092, 81, 722, 1105, 1220, 1224, 69, 480, 1122, 97, 886, 745, 1514, 1135, 1007, 1264, 882, 1263, 1143, 506, 767]"
7.0,72.78,4,"[1023, 514, 801, 213, 44, 506, 607]"
26.0,215.54,7,"[583, 1276, 514, 1496, 44, 1463, 516, 959, 1106, 801, 1380, 870, 202, 83, 591, 985, 1082, 239, 1387, 1533, 1278, 1140, 1089, 752, 965, 1350]"
30.0,247.62,7,"[583, 1214, 801, 516, 44, 1463, 1106, 959, 202, 1230, 591, 333, 1092, 69, 1220, 1224, 81, 722, 1105, 1112, 472, 91, 223, 479, 480, 1122, 97, 886, 745, 1514]"
55.0,341.32,7,"[583, 514, 801, 516, 44, 1463, 29, 959, 202, 1457, 759, 276, 408, 1316, 303, 1537, 38, 1062, 552, 170, 688, 177, 1331, 436, 181, 646, 311, 182, 1209, 821, 1352, 970, 972, 944, 1301, 1231, 337, 594, 340, 471, 217, 986, 91, 223, 479, 480, 1122, 97, 1160, 745, 1514, 618, 1386, 1004, 110]"
46.0,314.86,7,"[956, 776, 64, 416, 1333, 1463, 1021, 959, 1099, 351, 536, 1025, 414, 382, 303, 1444, 1167, 657, 1063, 1066, 1198, 560, 866, 1328, 1533, 828, 317, 333, 1092, 69, 1396, 1224, 81, 722, 1105, 1112, 472, 91, 223, 479, 480, 1122, 97, 886, 745, 1514]"
