n_nodes,influence,time,nodes
2.0,25.94,2,"[772, 163]"
4.0,46.92,3,"[572, 875, 287, 354]"
13.0,113.42,5,"[212, 996, 390, 824, 113, 925, 699, 326, 441, 725, 311, 898, 730]"
6.0,57.5,5,"[145, 972, 778, 268, 400, 337]"
5.0,44.1,5,"[145, 506, 1025, 268, 860]"
7.0,70.1,5,"[572, 301, 287, 884, 30, 990, 699]"
10.0,91.54,5,"[712, 163, 311, 356, 776, 463, 925, 326, 441, 682]"
47.0,258.14,7,"[145, 996, 287, 884, 444, 990, 699, 453, 213, 778, 967, 850, 553, 928, 592, 730, 316, 293, 817, 181, 36, 694, 311, 428, 827, 684, 630, 708, 72, 329, 588, 208, 970, 214, 474, 573, 861, 16, 864, 738, 229, 608, 412, 361, 362, 750, 112]"
31.0,200.76,6,"[145, 506, 778, 268, 150, 326, 311, 577, 925, 504, 725, 441, 213, 188, 957, 958, 679, 464, 322, 1007, 839, 84, 368, 751, 710, 205, 424, 811, 453, 967, 681]"
13.0,102.7,7,"[212, 996, 299, 649, 113, 607, 326, 699, 441, 730, 725, 311, 898]"
7.0,53.86,6,"[572, 301, 1029, 649, 522, 106, 699]"
3.0,33.18,3,"[712, 574, 235]"
22.0,167.84,7,"[145, 202, 287, 884, 444, 990, 453, 699, 213, 967, 778, 797, 934, 968, 681, 928, 331, 843, 437, 361, 36, 591]"
17.0,128.04,7,"[212, 996, 596, 356, 763, 730, 150, 925, 577, 898, 725, 326, 967, 441, 681, 673, 84]"
5.0,51.2,4,"[425, 797, 287, 884, 30]"
19.0,141.36,5,"[145, 996, 287, 884, 444, 990, 699, 453, 441, 276, 992, 878, 729, 911, 92, 915, 496, 451, 989]"
28.0,185.04,7,"[145, 599, 311, 577, 461, 778, 333, 661, 925, 504, 725, 441, 213, 188, 957, 958, 679, 464, 322, 1007, 839, 84, 207, 751, 710, 205, 424, 811]"
14.0,117.44,7,"[212, 996, 390, 824, 113, 607, 424, 297, 647, 326, 989, 311, 730, 898]"
6.0,48.88,6,"[145, 996, 778, 268, 400, 652]"
9.0,64.58,7,"[127, 599, 333, 894, 661, 1019, 996, 778, 466]"
4.0,40.7,4,"[572, 797, 29, 354]"
12.0,101.0,6,"[519, 748, 525, 150, 699, 911, 824, 21, 996, 689, 967, 853]"
10.0,87.98,6,"[145, 852, 311, 356, 776, 463, 326, 682, 441, 925]"
20.0,141.98,7,"[712, 574, 722, 649, 113, 607, 326, 699, 441, 730, 725, 311, 898, 453, 207, 751, 775, 424, 811, 967]"
13.0,110.8,6,"[519, 748, 265, 113, 699, 607, 326, 441, 996, 730, 725, 311, 898]"
10.0,81.26,7,"[145, 633, 287, 884, 165, 925, 326, 463, 682, 441]"
