n_nodes,influence,time,nodes
1.0,527.02,2,[1475]
36.0,1456.2,7,"[2, 131, 1029, 1669, 908, 144, 276, 277, 1186, 1446, 1581, 1454, 180, 1335, 1980, 956, 1727, 1987, 1988, 1608, 584, 840, 1355, 590, 78, 1749, 738, 1635, 613, 873, 1898, 1259, 508, 1647, 1654, 636]"
11.0,1395.36,7,"[1122, 1700, 133, 1221, 574, 1738, 716, 1845, 599, 634, 222]"
49.00000000000001,1470.16,7,"[258, 647, 1032, 1801, 1802, 1163, 1676, 775, 144, 1040, 1939, 149, 1434, 923, 157, 1700, 422, 1447, 1191, 43, 1452, 1326, 1200, 1203, 949, 313, 1853, 574, 1728, 1218, 581, 591, 1103, 1489, 2002, 470, 854, 1238, 1242, 91, 2014, 1891, 613, 486, 871, 364, 112, 1908, 632]"
4.0,1089.64,4,"[488, 1778, 1091, 655]"
6.0,1024.8,5,"[131, 1548, 314, 184, 1497, 986]"
36.0,1460.44,6,"[1796, 510, 142, 402, 1942, 919, 536, 1302, 287, 1695, 338, 1960, 299, 557, 176, 1073, 308, 1079, 571, 1469, 701, 1859, 195, 200, 1609, 1995, 1999, 977, 1489, 1490, 1116, 1119, 865, 1763, 229, 1384]"
30.0,1449.24,6,"[769, 1026, 1928, 787, 1820, 1052, 159, 1440, 1197, 1582, 1970, 1848, 1725, 831, 963, 1860, 838, 1737, 1751, 620, 105, 106, 374, 1019, 382, 1649, 625, 501, 1146, 1662]"
13.0,1426.26,6,"[1313, 548, 1733, 870, 133, 776, 489, 1723, 358, 1960, 1599, 114, 1107]"
11.0,1414.86,6,"[1698, 1700, 133, 1221, 574, 1738, 716, 1845, 599, 634, 1133]"
2.0,890.74,3,"[1122, 382]"
38.0,1464.78,6,"[1027, 3, 1283, 651, 1036, 1803, 270, 16, 529, 419, 174, 1790, 1713, 691, 1331, 1205, 438, 1332, 696, 1211, 830, 1607, 714, 2002, 2003, 1496, 1883, 481, 228, 948, 617, 106, 1130, 1385, 1010, 375, 1918, 767]"
5.0,1227.02,3,"[864, 804, 1581, 1676, 340]"
31.0,1457.82,6,"[1796, 510, 142, 402, 1942, 1197, 536, 1302, 287, 1695, 338, 1960, 299, 557, 176, 1073, 308, 1079, 571, 1469, 701, 1859, 195, 200, 1609, 1995, 1999, 977, 1489, 1490, 1116]"
7.0,1345.1,5,"[172, 646, 651, 1293, 1549, 1528, 121]"
10.0,1367.28,5,"[1920, 1537, 521, 169, 1295, 919, 352, 1302, 287, 1787]"
19.0,1439.84,7,"[1920, 825, 1733, 1863, 133, 664, 489, 1128, 358, 1960, 1378, 1658, 1125, 678, 826, 498, 1476, 1218, 1675]"
31.0,1445.84,7,"[1313, 548, 1733, 870, 133, 776, 1201, 843, 529, 419, 174, 1790, 1713, 691, 1331, 1205, 438, 1332, 696, 1211, 830, 1607, 714, 2002, 2003, 914, 1853, 481, 228, 948, 617]"
11.0,1426.2,4,"[172, 646, 651, 1528, 1293, 1549, 716, 211, 599, 634, 1133]"
38.0,1462.64,7,"[2, 131, 1029, 1669, 133, 776, 489, 1723, 9, 1621, 1297, 1180, 544, 1184, 1627, 1315, 164, 556, 1453, 564, 1334, 63, 1472, 73, 450, 76, 1869, 589, 460, 1249, 611, 1777, 1130, 1385, 1010, 1838, 1918, 767]"
29.0,1442.5,7,"[1978, 825, 1733, 1863, 133, 776, 525, 1301, 149, 1944, 669, 677, 940, 508, 688, 243, 1597, 835, 453, 1478, 203, 1230, 1630, 1639, 1001, 873, 1390, 1009, 1652]"
48.0,1463.62,7,"[1920, 900, 1733, 1293, 1549, 527, 525, 1301, 1267, 558, 1395, 909, 633, 831, 963, 1860, 838, 1737, 1751, 1798, 105, 106, 374, 1019, 316, 1216, 576, 962, 834, 1990, 1481, 1871, 719, 1489, 343, 2010, 1371, 1242, 733, 734, 223, 96, 482, 882, 1268, 757, 1013, 1911]"
48.0,1466.2,6,"[2, 131, 1029, 1669, 908, 144, 276, 1470, 358, 1960, 1599, 114, 675, 1171, 1887, 1828, 1446, 1793, 682, 1069, 1072, 1593, 354, 1339, 572, 1337, 316, 576, 962, 834, 1990, 1481, 1871, 719, 343, 2010, 285, 1242, 733, 734, 223, 96, 482, 882, 1268, 757, 1013, 1911]"
18.0,1429.18,6,"[1796, 510, 142, 402, 1942, 1197, 536, 1302, 1076, 1695, 338, 1960, 197, 1380, 1485, 1390, 760, 1652]"
25.0,1449.08,6,"[1796, 510, 142, 402, 1942, 1197, 536, 1302, 287, 419, 174, 1790, 1713, 691, 1331, 1205, 438, 58, 696, 1211, 830, 1607, 714, 291, 2003]"
18.0,1398.72,7,"[1920, 548, 1733, 8, 1930, 653, 562, 1168, 235, 25, 1133, 96, 1125, 678, 826, 498, 1476, 1106]"
21.0,1439.98,6,"[1920, 548, 1733, 402, 1646, 1512, 1711, 289, 969, 515, 768, 1176, 772, 1380, 1485, 362, 1883, 481, 228, 1859, 617]"
