n_nodes,influence,time,nodes
11.0,12.0,6,"[833, 33, 1702, 1963, 205, 112, 1779, 2014, 123, 1629, 286]"
1.0,1.0,1,[959]
4.0,33.0,4,"[769, 1727, 1324, 306]"
25.0,220.0,6,"[131, 1412, 1419, 529, 146, 24, 153, 413, 1694, 287, 1697, 1893, 1584, 1841, 1329, 1460, 1848, 569, 826, 1849, 1340, 573, 1341, 317, 1726]"
20.0,57.0,7,"[258, 1891, 676, 933, 1350, 741, 1260, 1806, 975, 399, 49, 1907, 2004, 1493, 1015, 951, 760, 1850, 667, 1727]"
19.0,48.0,7,"[1920, 830, 1059, 1736, 1321, 396, 845, 413, 1694, 287, 1697, 170, 116, 182, 1199, 1079, 1561, 918, 1343]"
21.0,152.0,7,"[354, 133, 1032, 1816, 1695, 543, 287, 41, 1662, 299, 557, 176, 1073, 1734, 1469, 885, 701, 1859, 195, 200, 1609]"
37.0,337.0,7,"[258, 1891, 676, 933, 1350, 741, 1260, 1806, 975, 399, 49, 1907, 2004, 1083, 316, 319, 450, 1609, 1738, 205, 1359, 84, 1752, 1119, 1123, 869, 359, 1938, 1130, 1387, 1516, 1017, 1656, 1401, 891, 1710, 1917]"
5.0,34.0,4,"[292, 854, 1733, 870, 1518]"
14.0,180.0,4,"[131, 1412, 1419, 474, 146, 24, 153, 1588, 1417, 1090, 764, 370, 1197, 1698]"
5.0,34.0,4,"[131, 1412, 1733, 870, 1637]"
22.0,217.0,6,"[131, 1412, 12, 529, 146, 24, 153, 413, 1694, 287, 383, 170, 1584, 1841, 1329, 1460, 1848, 1974, 955, 1725, 831, 1727]"
16.0,181.0,5,"[131, 1939, 1419, 474, 146, 24, 153, 1588, 1960, 1599, 1543, 1107, 917, 1590, 1592, 31]"
21.0,152.0,7,"[1295, 133, 1032, 1816, 1695, 1734, 1859, 543, 287, 1662, 195, 41, 200, 557, 176, 1073, 974, 1469, 701, 885, 1609]"
44.0,508.0,7,"[131, 303, 1419, 529, 146, 1313, 53, 1916, 1938, 1317, 1191, 1964, 46, 675, 1828, 1700, 656, 422, 1738, 1845, 949, 574, 1470, 1102, 1990, 581, 716, 719, 591, 1489, 470, 599, 343, 477, 222, 734, 223, 2014, 1122, 871, 112, 757, 1013, 634]"
36.0,167.0,7,"[1295, 133, 1032, 2002, 1695, 1734, 1859, 543, 287, 1662, 195, 41, 200, 557, 1460, 24, 1848, 569, 826, 1849, 1340, 573, 1341, 317, 1726, 1501, 702, 1085, 836, 204, 1230, 678, 1419, 1175, 1928, 1586]"
13.0,44.0,7,"[1295, 133, 1032, 1816, 1695, 1734, 1859, 543, 287, 1662, 195, 41, 1280]"
14.0,144.0,6,"[174, 133, 1733, 870, 1518, 716, 719, 591, 1525, 1679, 599, 343, 477, 222]"
7.0,38.0,5,"[1295, 133, 1032, 1816, 1594, 1734, 41]"
19.0,187.0,5,"[1920, 900, 925, 413, 1758, 1513, 1694, 24, 153, 287, 1697, 170, 78, 1590, 1255, 749, 1977, 1529, 890]"
