n_nodes,influence,time,nodes
15.0,15.0,7,"[543, 1839, 2627, 1178, 1116, 263, 2469, 2185, 2086, 1828, 2230, 341, 1080, 1720, 1096]"
1.0,1.0,3,[1218]
25.0,25.0,6,"[698, 2588, 2182, 1989, 2148, 899, 2083, 2164, 929, 2191, 1802, 422, 2026, 2188, 1705, 697, 2152, 2155, 2127, 305, 492, 702, 1036, 2160, 1035]"
11.0,11.0,6,"[2156, 2723, 2148, 607, 1868, 753, 916, 1782, 679, 2241, 1166]"
2.0,2.0,2,"[2000, 2060]"
1.0,1.0,3,[826]
62.0,63.0,7,"[1921, 2, 2177, 2692, 647, 1419, 780, 1420, 2702, 2575, 149, 918, 1434, 1150, 1180, 286, 927, 1446, 296, 2345, 1833, 940, 1836, 1070, 429, 2554, 2098, 948, 52, 1460, 574, 3007, 319, 1473, 2497, 1732, 2117, 1477, 969, 586, 1355, 75, 80, 1117, 990, 863, 2272, 2527, 1378, 1892, 101, 2918, 2920, 1900, 1010, 1396, 2037, 1782, 1015, 121, 250, 2686]"
5.0,5.0,6,"[806, 968, 2507, 2380, 2203]"
54.0,54.0,7,"[128, 2688, 2690, 1923, 772, 1794, 1671, 2441, 522, 523, 2570, 140, 1934, 2959, 910, 1300, 1048, 2715, 1309, 1693, 2078, 805, 552, 2986, 1196, 174, 2736, 433, 54, 2876, 1084, 2493, 1342, 1853, 2755, 1220, 2757, 1606, 2627, 970, 2637, 3029, 1111, 728, 996, 1380, 104, 1899, 2796, 236, 622, 2683, 2301, 763]"
10.0,10.0,6,"[1185, 808, 1483, 973, 978, 2260, 2486, 2842, 989, 2334]"
27.0,27.0,7,"[2818, 1042, 2199, 416, 672, 1698, 2596, 1444, 1189, 41, 2221, 2477, 2223, 1716, 1590, 1847, 187, 1223, 1736, 593, 853, 1111, 1752, 1253, 1125, 1661, 1278]"
15.0,15.0,7,"[960, 1304, 1984, 2885, 635, 1449, 328, 1003, 1096, 2985, 247, 1720, 2587, 1404, 159]"
53.0,53.0,7,"[128, 2439, 1675, 1933, 2317, 397, 145, 1430, 1046, 668, 2844, 1822, 2592, 2082, 931, 1572, 1058, 2980, 2212, 2725, 2985, 173, 941, 1581, 2226, 1459, 1461, 2743, 1593, 1082, 571, 1980, 2236, 1093, 1222, 2246, 2506, 2252, 975, 1744, 1876, 2008, 476, 1763, 2532, 2663, 2923, 1778, 1396, 1400, 633, 762, 1275]"
19.0,19.0,7,"[2624, 97, 1597, 3015, 1128, 393, 1834, 1931, 426, 845, 2431, 2799, 1905, 146, 2325, 57, 411, 2365, 1535]"
52.0,52.0,7,"[1921, 135, 1160, 1035, 1932, 1935, 1812, 1044, 2966, 2590, 804, 2725, 2985, 1069, 1968, 1584, 307, 1459, 565, 2101, 1209, 58, 574, 1985, 1858, 963, 2628, 1479, 2632, 3023, 2768, 1491, 2524, 1757, 1372, 1244, 224, 2913, 863, 2915, 229, 2534, 1897, 2154, 2156, 1647, 113, 2546, 1143, 2426, 2686, 2175]"
6.0,6.0,7,"[2626, 423, 2728, 1486, 1043, 123]"
52.0,52.0,7,"[1921, 135, 1160, 1035, 1932, 1935, 1812, 1044, 2966, 2590, 804, 2725, 2985, 1069, 1968, 1584, 307, 1459, 565, 2101, 1209, 58, 574, 1985, 1858, 963, 2628, 1479, 2632, 3023, 2768, 1491, 1348, 1757, 2025, 1244, 224, 2913, 1372, 2915, 229, 2534, 1897, 1678, 1768, 1647, 113, 2546, 1143, 2426, 2686, 863]"
52.0,52.0,7,"[2621, 135, 1160, 1035, 1932, 1935, 1812, 1044, 2966, 2590, 804, 2725, 2985, 1069, 1968, 1584, 307, 1459, 565, 2101, 1209, 58, 574, 1985, 1858, 963, 2628, 1479, 52, 3023, 2768, 1491, 2524, 1757, 2156, 1244, 224, 2913, 1372, 2915, 229, 2534, 1897, 2154, 2175, 1647, 113, 2546, 1143, 2426, 2686, 863]"
66.0,66.0,7,"[128, 2691, 2310, 1289, 2185, 1035, 2956, 2829, 2830, 400, 2065, 1171, 2068, 1557, 151, 1945, 2585, 1435, 418, 2466, 930, 679, 169, 1707, 2476, 814, 559, 2094, 1329, 48, 2739, 2997, 2358, 2107, 1085, 1854, 1474, 968, 328, 1067, 1995, 974, 2133, 2645, 1241, 604, 2269, 221, 351, 94, 1633, 2274, 2914, 740, 2909, 1505, 231, 2024, 871, 2282, 1644, 1524, 1268, 2294, 2421, 633]"
54.0,54.0,7,"[533, 6, 1672, 1930, 271, 2706, 2452, 2708, 1046, 1175, 1560, 410, 1306, 2589, 1182, 33, 292, 2727, 2472, 2984, 2736, 2226, 2234, 2235, 2363, 1852, 2365, 962, 2632, 1224, 2507, 463, 2000, 1747, 2903, 855, 1370, 1243, 2140, 861, 1374, 3029, 1111, 728, 996, 1380, 104, 1899, 2796, 236, 622, 2683, 2301, 763]"
15.0,15.0,7,"[1801, 1163, 1170, 403, 2247, 2335, 2086, 52, 57, 1722, 247, 1720, 2587, 159, 1404]"
62.0,63.0,7,"[311, 1857, 1841, 294, 385, 682, 1025, 1925, 2202, 1255, 1903, 2692, 1045, 1929, 1690, 2516, 1928, 333, 906, 2206, 1953, 1864, 1916, 2187, 2480, 1097, 2098, 948, 52, 1460, 574, 3007, 319, 1473, 2497, 1732, 2117, 1477, 1117, 2633, 586, 1355, 75, 80, 990, 863, 2272, 2527, 1378, 1892, 101, 2918, 2920, 1900, 1010, 1396, 2037, 1782, 1015, 121, 250, 2686]"
53.0,53.0,7,"[1045, 375, 1233, 413, 781, 1093, 2327, 1806, 1794, 1889, 2120, 1870, 2241, 1699, 2082, 931, 1572, 1058, 2980, 2212, 2725, 2985, 173, 941, 1581, 1459, 1461, 2743, 1593, 1082, 571, 1980, 2236, 1222, 2246, 2506, 2252, 975, 2150, 1876, 2226, 2008, 476, 1763, 2532, 2663, 2923, 1778, 1396, 1400, 633, 762, 1275]"
5.0,5.0,6,"[128, 6, 1672, 398, 2507]"
52.0,52.0,7,"[1922, 652, 663, 2589, 2462, 2718, 2207, 157, 29, 1949, 418, 1958, 2475, 1457, 2354, 1587, 307, 1459, 565, 2101, 1209, 58, 574, 1985, 1858, 2628, 963, 1479, 52, 3023, 2768, 1491, 1692, 1757, 2156, 1244, 224, 2913, 1372, 2915, 229, 2534, 1897, 2154, 2175, 1647, 113, 2546, 1143, 2426, 2686, 863]"
54.0,54.0,7,"[785, 448, 1706, 1696, 1988, 1991, 2061, 1898, 2233, 1999, 1788, 2208, 1306, 2589, 1182, 33, 292, 2727, 2472, 2984, 2736, 2226, 2234, 2235, 2363, 1852, 2365, 962, 2632, 1224, 2507, 463, 2000, 1747, 2903, 855, 1370, 1243, 2140, 861, 1374, 3029, 1111, 728, 996, 1380, 104, 1899, 2796, 236, 622, 2683, 2301, 763]"
22.0,22.0,7,"[128, 2691, 2310, 1289, 2185, 1035, 2956, 1562, 1252, 1223, 1751, 1967, 1115, 786, 1686, 653, 1824, 1698, 1542, 366, 1860, 2204]"
47.0,48.0,7,"[311, 1857, 1841, 294, 385, 682, 1025, 1925, 2202, 1255, 1903, 2692, 1045, 1929, 1690, 2516, 1928, 333, 906, 2206, 1953, 1864, 1916, 2187, 2480, 1097, 2098, 948, 52, 1460, 574, 3007, 1187, 1473, 2497, 1732, 2117, 1477, 1117, 2633, 586, 1355, 75, 80, 990, 863, 2272]"
7.0,7.0,7,"[516, 1084, 2493, 1342, 1853, 2755, 93]"
22.0,22.0,7,"[1922, 652, 663, 2589, 2462, 2718, 2207, 157, 29, 1949, 418, 1958, 2475, 655, 1063, 438, 827, 1854, 1999, 1818, 2253, 1769]"
1.0,1.0,3,[841]
68.0,69.0,7,"[311, 1857, 1841, 294, 385, 682, 1025, 1925, 2202, 1255, 1903, 2692, 1045, 1929, 1690, 2516, 1928, 333, 906, 2206, 1953, 1864, 1916, 2187, 2480, 1097, 2098, 948, 52, 1460, 574, 3007, 319, 1473, 2107, 1085, 1854, 1474, 968, 328, 971, 1995, 974, 2133, 2645, 1241, 604, 2269, 1296, 94, 1633, 2274, 2914, 740, 2909, 1505, 231, 2024, 871, 2282, 1644, 1524, 1268, 2294, 2421, 633, 2810, 2943]"
7.0,7.0,7,"[25, 2680, 522, 1342, 1853, 2755, 93]"
