n_nodes,influence,time,nodes
22.0,22.0,7,"[1410, 388, 652, 2575, 2328, 153, 2329, 1819, 798, 2211, 1572, 931, 2219, 2603, 171, 2104, 71, 2651, 2657, 2282, 1913, 2046]"
62.0,62.0,7,"[384, 2049, 2306, 775, 140, 16, 18, 277, 2583, 1432, 2072, 540, 1437, 414, 2211, 1187, 2339, 1958, 1448, 937, 1833, 44, 816, 1968, 52, 1077, 2614, 2101, 2490, 2107, 2235, 1341, 191, 966, 1737, 1227, 716, 2254, 2127, 2256, 468, 853, 85, 1240, 1113, 1497, 859, 220, 349, 2405, 1384, 361, 1642, 879, 1391, 1393, 370, 2675, 1273, 378, 764, 638]"
13.0,13.0,6,"[2113, 1796, 2600, 2025, 1195, 1807, 208, 114, 756, 1367, 1784, 2427, 925]"
41.0,41.0,7,"[2448, 1684, 1687, 1178, 2588, 928, 416, 290, 807, 2599, 1065, 553, 2474, 938, 689, 1718, 696, 954, 1340, 2628, 197, 453, 2377, 1740, 716, 1871, 210, 2259, 2524, 221, 1635, 2661, 230, 2153, 1770, 1769, 108, 365, 361, 1528, 2303]"
13.0,13.0,6,"[417, 2690, 488, 329, 298, 811, 589, 1331, 2259, 277, 215, 889, 2013]"
14.0,14.0,6,"[2465, 931, 837, 2216, 680, 2091, 334, 2672, 1264, 2550, 1334, 2169, 989, 447]"
56.0,56.0,7,"[640, 2689, 1667, 2437, 521, 1549, 910, 2322, 1814, 794, 289, 930, 807, 41, 428, 2095, 1584, 2481, 1842, 1329, 1972, 53, 689, 48, 187, 1595, 1212, 1472, 578, 580, 1478, 2120, 970, 458, 843, 1361, 1618, 2642, 82, 2009, 1369, 1885, 1374, 351, 609, 362, 2155, 236, 876, 1006, 1903, 123, 2417, 1009, 250, 1147]"
2.0,2.0,2,"[1939, 277]"
49.00000000000001,49.0,7,"[2560, 2306, 515, 10, 2573, 653, 2196, 536, 413, 928, 1696, 1957, 1960, 937, 1706, 2102, 1335, 1464, 1976, 2487, 1850, 61, 1343, 2112, 2496, 1739, 972, 2635, 2127, 1359, 2132, 1372, 2012, 351, 101, 2663, 1641, 2156, 1133, 113, 1138, 1905, 1908, 885, 2033, 760, 1019, 765, 2430]"
65.0,65.0,7,"[2048, 1538, 1670, 2183, 518, 391, 2570, 1035, 1932, 2318, 1424, 657, 1403, 1684, 277, 534, 1561, 1950, 1184, 1826, 2089, 47, 2480, 2609, 1331, 2046, 567, 1336, 2489, 699, 1982, 960, 1217, 1349, 587, 1869, 1230, 591, 1624, 1628, 860, 1250, 99, 1380, 2021, 1764, 232, 1513, 2282, 1259, 1900, 2157, 1007, 1903, 2672, 2546, 2291, 381, 1778, 1910, 507, 1019, 2428, 1149, 894]"
3.0,3.0,3,"[408, 1580, 1870]"
22.0,22.0,7,"[644, 647, 1162, 2445, 1039, 2064, 257, 1040, 915, 1181, 798, 2592, 418, 1442, 171, 2104, 71, 2651, 2657, 2282, 1913, 2046]"
17.0,17.0,6,"[2113, 1796, 2600, 2025, 1195, 1807, 208, 114, 756, 1367, 1784, 952, 1708, 1498, 693, 2460, 2047]"
