n_nodes,influence,time,nodes
53.0,3414.0,7,"[257, 2691, 3204, 3462, 3341, 2958, 1812, 1814, 2970, 3101, 3998, 3747, 675, 1059, 3367, 167, 3113, 3500, 429, 1964, 2224, 2993, 3637, 54, 2358, 3001, 1210, 699, 1983, 705, 2114, 577, 1476, 837, 1089, 3777, 2249, 3274, 3275, 2767, 1879, 2782, 734, 1636, 745, 1513, 1137, 1138, 2291, 3573, 1654, 2429, 126]"
4.0,3350.74,7,"[777, 2397, 2704, 343]"
88.0,3426.38,7,"[3072, 2643, 2307, 1420, 107, 1347, 1330, 2039, 1449, 1800, 2754, 1271, 724, 1862, 40, 3185, 1920, 3665, 2132, 3157, 1642, 1132, 641, 2178, 3204, 136, 650, 2700, 140, 143, 2706, 1171, 1176, 3744, 1699, 1710, 703, 3797, 2780, 1766, 242, 758, 1784, 3843, 3333, 3334, 1293, 2319, 783, 787, 2334, 3883, 1325, 3375, 1840, 2866, 2872, 2874, 1854, 3905, 3926, 3933, 353, 2417, 371, 3965, 3454, 1410, 1928, 3989, 406, 409, 2972, 3997, 2491, 2475, 428, 4023, 2488, 1995, 3532, 972, 462, 978, 3548, 481, 3042, 505]"
18.0,3394.56,7,"[250, 155, 3596, 2598, 1366, 343, 830, 3540, 2463, 2460, 395, 3076, 1959, 156, 423, 3351, 1963, 2283]"
34.0,3405.04,7,"[250, 155, 3974, 3732, 3861, 663, 664, 407, 94, 795, 1820, 895, 3616, 922, 1592, 2624, 2017, 3267, 966, 967, 2123, 719, 1499, 3931, 226, 3556, 2406, 2151, 2024, 2539, 2669, 1778, 2422, 1660]"
29.0,3401.38,7,"[250, 155, 1366, 343, 395, 3596, 830, 423, 2595, 1959, 855, 955, 2169, 74, 2485, 2032, 2188, 513, 226, 3556, 2151, 967, 2024, 2539, 2669, 551, 2422, 1660, 2406]"
8.0,3390.02,7,"[250, 994, 1366, 343, 1440, 3596, 830, 423]"
19.0,3395.28,7,"[777, 1985, 3596, 2598, 619, 1366, 343, 830, 3540, 3664, 2460, 2064, 20, 1255, 3076, 2896, 3351, 3665, 1534]"
31.0,3404.02,7,"[2800, 1112, 3566, 673, 708, 823, 2887, 2144, 2920, 166, 2680, 3791, 2039, 1800, 283, 2341, 1449, 1716, 1985, 2754, 326, 3787, 3788, 204, 1227, 2642, 3796, 3671, 3675, 2527, 3177]"
21.0,3395.38,7,"[250, 155, 1620, 343, 395, 3596, 830, 423, 3517, 1350, 2122, 2898, 2006, 2908, 1887, 2145, 1004, 1520, 3672, 1660, 3994]"
25.0,3398.2,7,"[2800, 3566, 3716, 2309, 3753, 1302, 3610, 2076, 2756, 2711, 1064, 2530, 2232, 160, 1186, 572, 2624, 961, 3267, 966, 2297, 719, 1499, 3931, 226]"
