n_nodes,influence,time,nodes
2.0,2.0,2,"[409, 441]"
1.0,1.0,1,[536]
1.0,1.0,1,[528]
25.0,25.0,7,"[640, 906, 14, 658, 294, 559, 561, 53, 61, 69, 709, 207, 80, 977, 600, 91, 866, 612, 741, 356, 231, 487, 621, 111, 888]"
3.0,3.0,3,"[273, 38, 919]"
3.0,3.0,3,"[985, 361, 479]"
1.0,1.0,1,[470]
3.0,3.0,3,"[586, 43, 916]"
25.0,25.0,7,"[776, 906, 14, 658, 973, 559, 561, 53, 61, 69, 709, 207, 80, 977, 600, 91, 866, 612, 741, 356, 231, 487, 621, 111, 888]"
2.0,2.0,2,"[536, 359]"
1.0,1.0,1,[922]
2.0,2.0,2,"[829, 441]"
1.0,1.0,1,[422]
24.0,24.0,5,"[147, 354, 372, 597, 764, 582, 675, 706, 234, 782, 819, 443, 669, 830, 327, 201, 814, 1003, 244, 834, 120, 756, 697, 260]"
18.0,20.0,4,"[790, 587, 829, 331, 735, 797, 674, 183, 68, 267, 240, 808, 804, 197, 725, 703, 226, 322]"
4.0,4.0,4,"[256, 966, 64, 520]"
2.0,2.0,2,"[929, 359]"
21.0,23.0,6,"[897, 610, 35, 578, 457, 935, 12, 109, 179, 140, 125, 392, 847, 864, 850, 754, 237, 699, 740, 678, 416]"
3.0,3.0,3,"[860, 543, 235]"
6.0,7.0,5,"[897, 610, 35, 513, 749, 187]"
4.0,4.0,4,"[929, 359, 519, 752]"
21.0,21.0,7,"[995, 1, 471, 642, 228, 871, 487, 548, 747, 974, 212, 438, 847, 286, 850, 754, 237, 699, 740, 794, 416]"
20.0,20.0,6,"[38, 988, 987, 873, 650, 699, 913, 179, 818, 467, 400, 767, 829, 47, 103, 444, 734, 753, 262, 751]"
5.0,5.0,5,"[860, 543, 899, 197, 728]"
9.0,13.0,7,"[897, 610, 35, 981, 697, 260, 870, 661, 254]"
6.0,7.0,5,"[897, 610, 35, 981, 802, 260]"
6.0,6.0,6,"[640, 610, 813, 981, 218, 53]"
13.0,15.0,7,"[897, 421, 27, 684, 320, 324, 632, 142, 434, 858, 582, 81, 890]"
13.0,15.0,7,"[897, 610, 813, 981, 320, 324, 632, 858, 142, 582, 281, 81, 890]"
6.0,7.0,5,"[897, 462, 251, 702, 38, 303]"
6.0,7.0,5,"[897, 462, 16, 377, 60, 837]"
13.0,15.0,7,"[897, 427, 27, 702, 310, 643, 980, 858, 469, 276, 148, 890, 81]"
13.0,15.0,7,"[897, 914, 27, 684, 980, 276, 655, 468, 277, 858, 227, 324, 837]"
6.0,7.0,5,"[897, 234, 27, 872, 60, 837]"
6.0,7.0,5,"[897, 462, 140, 702, 60, 837]"
11.0,14.0,7,"[897, 649, 680, 702, 218, 457, 858, 809, 864, 434, 29]"
6.0,7.0,5,"[897, 462, 36, 713, 235, 675]"
11.0,15.0,6,"[897, 220, 862, 702, 864, 932, 582, 837, 306, 434, 653]"
14.0,19.0,7,"[897, 226, 862, 684, 458, 647, 218, 864, 61, 129, 643, 457, 125, 858]"
7.0,10.0,7,"[897, 87, 862, 580, 669, 29, 675]"
13.0,18.0,6,"[897, 226, 862, 29, 446, 675, 468, 739, 324, 837, 864, 858, 277]"
8.0,12.0,6,"[897, 605, 862, 468, 864, 619, 303, 687]"
11.0,15.0,6,"[897, 427, 862, 109, 932, 837, 582, 306, 434, 653, 864]"
13.0,15.0,7,"[897, 44, 872, 684, 1008, 864, 363, 582, 167, 273, 38, 890, 646]"
6.0,7.0,5,"[897, 44, 670, 602, 235, 675]"
