n_nodes,influence,time,nodes
4.0,45.88,3,"[600, 311, 474, 558]"
21.0,140.78,7,"[505, 311, 474, 164, 370, 392, 317, 654, 193, 78, 54, 642, 672, 140, 198, 1, 253, 357, 600, 546, 285]"
3.0,27.06,4,"[440, 311, 571]"
2.0,12.6,3,"[270, 175]"
9.0,75.06,6,"[554, 311, 474, 633, 235, 164, 78, 317, 370]"
3.0,38.36,3,"[600, 291, 474]"
16.0,116.46,6,"[554, 311, 370, 474, 410, 66, 1, 317, 33, 115, 164, 52, 344, 546, 285, 600]"
6.0,46.34,6,"[653, 558, 474, 226, 33, 392]"
19.0,128.66,7,"[554, 311, 474, 437, 650, 143, 253, 317, 357, 370, 206, 1, 164, 78, 392, 267, 140, 654, 54]"
11.0,91.36,7,"[554, 311, 474, 226, 463, 115, 307, 8, 164, 377, 659]"
25.0,154.8,7,"[554, 311, 474, 370, 532, 503, 1, 317, 164, 78, 392, 650, 267, 140, 654, 54, 253, 672, 198, 357, 546, 268, 600, 594, 233]"
18.0,129.68,6,"[292, 22, 223, 226, 474, 115, 52, 455, 33, 546, 344, 164, 623, 101, 377, 600, 204, 311]"
1.0,10.18,1,[598]
14.0,108.24,7,"[600, 609, 474, 558, 327, 115, 293, 258, 44, 532, 54, 1, 164, 654]"
2.0,23.08,2,"[598, 242]"
26.0,163.58,7,"[554, 311, 474, 437, 503, 213, 206, 317, 164, 235, 645, 672, 370, 198, 499, 546, 357, 78, 253, 392, 600, 650, 267, 654, 54, 594]"
10.0,87.9,6,"[92, 268, 474, 370, 164, 317, 78, 357, 597, 54]"
18.0,127.1,7,"[505, 311, 109, 474, 370, 164, 226, 455, 115, 633, 52, 344, 623, 546, 600, 204, 663, 101]"
7.0,65.0,5,"[226, 377, 600, 474, 164, 317, 370]"
6.0,57.04,5,"[554, 311, 474, 226, 411, 115]"
15.0,111.54,7,"[554, 423, 474, 370, 532, 503, 1, 317, 164, 78, 392, 650, 267, 140, 654]"
30.0,173.92,7,"[598, 503, 311, 474, 146, 517, 213, 286, 650, 393, 317, 594, 191, 169, 480, 370, 204, 101, 672, 1, 546, 164, 357, 392, 267, 140, 654, 78, 54, 600]"
13.0,105.04,6,"[554, 311, 370, 474, 532, 410, 317, 1, 78, 164, 386, 650, 135]"
27.0,167.88,7,"[554, 311, 474, 437, 206, 235, 503, 317, 213, 645, 198, 499, 164, 357, 185, 672, 370, 546, 392, 650, 253, 114, 654, 600, 78, 594, 54]"
8.0,61.52,7,"[129, 377, 600, 474, 164, 307, 18, 659]"
17.0,123.76,7,"[559, 311, 331, 317, 358, 474, 630, 690, 109, 350, 286, 164, 650, 502, 654, 293, 54]"
4.0,45.38,4,"[554, 311, 348, 474]"
9.0,77.22,4,"[600, 609, 474, 558, 323, 115, 293, 258, 44]"
7.0,65.56,4,"[637, 558, 226, 331, 474, 370, 317]"
20.0,138.76,7,"[505, 392, 474, 311, 368, 532, 317, 164, 527, 516, 179, 609, 654, 409, 54, 78, 242, 286, 650, 140]"
23.0,149.12,7,"[292, 22, 223, 226, 92, 474, 311, 672, 115, 52, 33, 546, 455, 452, 164, 482, 623, 101, 600, 357, 204, 236, 78]"
8.0,73.54,6,"[600, 311, 52, 620, 474, 115, 377, 164]"
32.0,184.32,7,"[554, 311, 474, 439, 235, 645, 206, 317, 198, 499, 185, 213, 503, 480, 140, 101, 191, 483, 164, 357, 370, 204, 169, 672, 546, 600, 392, 650, 654, 78, 54, 594]"
14.0,109.42,6,"[634, 116, 317, 437, 474, 650, 370, 143, 278, 357, 206, 1, 78, 164]"
12.0,96.98,6,"[554, 311, 587, 410, 474, 66, 1, 317, 33, 115, 52, 164]"
9.0,76.36,5,"[600, 311, 52, 620, 115, 474, 223, 160, 164]"
10.0,84.62,7,"[554, 311, 474, 532, 689, 370, 1, 317, 164, 78]"
22.0,142.4,7,"[554, 311, 685, 532, 474, 503, 1, 317, 164, 78, 392, 650, 267, 140, 654, 54, 253, 672, 198, 357, 546, 268]"
11.0,94.0,6,"[554, 311, 474, 558, 66, 568, 33, 317, 115, 164, 344]"
5.0,50.7,5,"[185, 377, 474, 600, 164]"
7.0,63.58,6,"[256, 22, 370, 226, 600, 474, 164]"
16.0,113.48,7,"[600, 609, 474, 327, 115, 558, 293, 392, 116, 197, 267, 532, 54, 1, 164, 654]"
9.0,71.56,7,"[554, 311, 370, 633, 474, 235, 78, 688, 164]"
