n_nodes,influence,time,nodes
6.0,6.0,2,"[1146, 1429, 948, 1583, 319, 1105]"
6.0,6.0,2,"[1145, 401, 1444, 416, 1557, 1494]"
23.0,23.0,3,"[1510, 1432, 1241, 599, 1547, 343, 1232, 458, 1607, 1122, 251, 1156, 1326, 1554, 1878, 1482, 682, 1186, 723, 1791, 1042, 1501, 1214]"
7.0,7.0,2,"[1131, 449, 1251, 1144, 1191, 1522, 1431]"
13.0,13.0,6,"[2113, 1796, 2600, 2025, 1195, 1807, 208, 114, 756, 1367, 1784, 2427, 925]"
28.0,28.0,6,"[899, 1030, 1160, 1683, 2331, 1440, 35, 1702, 2343, 2360, 1978, 702, 1989, 70, 1487, 2261, 2266, 354, 2661, 360, 1001, 2027, 367, 1007, 1137, 1523, 2291, 373]"
13.0,13.0,6,"[417, 2690, 488, 329, 298, 811, 589, 1331, 2259, 277, 215, 889, 2013]"
8.0,8.0,3,"[1802, 2253, 2193, 2354, 1874, 277, 1021, 1023]"
14.0,14.0,6,"[2465, 931, 837, 2216, 680, 2091, 334, 2672, 1264, 2550, 1334, 2169, 989, 447]"
2.0,2.0,2,"[1939, 277]"
36.0,36.0,6,"[898, 2438, 1670, 649, 907, 1040, 658, 1558, 279, 1048, 155, 1568, 1828, 167, 556, 2604, 1331, 2483, 1077, 60, 2369, 1990, 74, 464, 1360, 213, 2263, 344, 1240, 1244, 1759, 361, 1010, 754, 2299, 2559]"
3.0,3.0,3,"[408, 1580, 1870]"
28.0,28.0,6,"[2434, 1159, 651, 2062, 146, 2451, 2582, 2454, 2200, 2199, 156, 285, 413, 1821, 30, 1313, 2283, 41, 1322, 1001, 2027, 367, 1007, 1137, 1523, 2291, 373, 1487]"
13.0,13.0,6,"[384, 775, 2576, 2448, 18, 403, 277, 2583, 756, 1367, 1784, 2427, 925]"
29.0,29.0,5,"[1923, 138, 2317, 2446, 525, 400, 530, 1432, 1051, 1948, 544, 1697, 1574, 1190, 166, 1199, 1328, 2440, 175, 49, 698, 1211, 699, 701, 2238, 830, 1088, 1992, 2377]"
24.0,24.0,5,"[1145, 401, 1444, 416, 1557, 1494, 1492, 1366, 2137, 1755, 1628, 1376, 2532, 2023, 1896, 490, 491, 2539, 748, 2286, 624, 1777, 2549, 1919]"
38.0,38.0,4,"[288, 1029, 1094, 1542, 678, 2438, 1258, 655, 1413, 1266, 1615, 1167, 878, 1354, 1569, 581, 238, 817, 1836, 803, 1962, 385, 1111, 867, 1581, 1297, 1018, 1709, 1506, 583, 254, 1456, 1626, 579, 1539, 729, 1358, 1341]"
25.0,25.0,6,"[128, 1282, 2181, 262, 1804, 785, 659, 1173, 2582, 1686, 52, 2490, 2107, 191, 2254, 853, 859, 349, 1243, 2282, 2033, 1393, 1273, 764, 1113]"
4.0,4.0,3,"[1939, 2604, 1468, 2525]"
3.0,3.0,3,"[282, 1141, 2495]"
37.0,37.0,5,"[399, 401, 1444, 416, 1557, 1494, 1492, 1366, 2137, 1755, 1628, 1376, 2532, 2023, 1896, 490, 491, 2539, 748, 2286, 1705, 1476, 1177, 807, 497, 1584, 1375, 1596, 245, 880, 1230, 774, 347, 1346, 1556, 694, 1482]"
4.0,4.0,3,"[742, 2604, 1468, 2525]"
22.0,22.0,5,"[1923, 138, 1278, 1521, 1522, 1555, 1550, 1253, 1266, 408, 857, 1561, 2155, 1059, 1943, 769, 2316, 1193, 417, 1405, 661, 1150]"
29.0,29.0,5,"[1606, 1362, 2317, 2446, 525, 400, 530, 1432, 1051, 1948, 544, 1697, 1574, 1190, 166, 1199, 1328, 2440, 175, 49, 698, 1211, 1627, 701, 2238, 830, 1088, 1992, 2377]"
3.0,3.0,3,"[598, 2306, 1270]"
16.0,16.0,5,"[128, 1282, 2181, 1627, 1572, 1297, 2437, 2034, 1767, 1612, 946, 1117, 1150, 640, 836, 1090]"
9.0,9.0,4,"[1939, 2604, 2581, 2525, 1514, 1550, 521, 344, 409]"
