n_nodes,influence,time,nodes
4.0,1140.92,7,"[470, 1875, 1000, 172]"
16.0,1171.74,6,"[324, 250, 1715, 1638, 1831, 1754, 714, 282, 1197, 1999, 2012, 1712, 1866, 1584, 515, 267]"
27.0,1181.62,7,"[324, 1368, 1932, 261, 1416, 1315, 390, 1683, 1563, 1949, 1829, 403, 1918, 1953, 475, 1955, 552, 210, 683, 172, 175, 1200, 1595, 1757, 1614, 1999, 1754]"
7.0,1168.34,6,"[727, 523, 1869, 1473, 1935, 250, 1754]"
6.0,1162.98,6,"[225, 250, 523, 1754, 1962, 1336]"
17.0,1172.86,7,"[225, 250, 1754, 523, 1197, 1715, 1999, 1866, 1831, 2012, 714, 1584, 1797, 2006, 267, 1712, 172]"
13.0,1168.8,7,"[710, 523, 944, 1903, 1935, 250, 877, 1754, 1665, 742, 1656, 172, 1872]"
22.0,1178.86,6,"[1438, 261, 282, 1782, 1999, 1450, 1563, 714, 1949, 250, 403, 999, 1918, 1614, 191, 1955, 1315, 1829, 552, 1900, 175, 1719]"
24.0,1181.4,7,"[1704, 282, 714, 261, 1831, 1673, 1190, 1757, 1563, 1949, 1918, 403, 1953, 1955, 1315, 1754, 1829, 552, 683, 172, 175, 1200, 1999, 1595]"
32.0,1186.5,7,"[1817, 282, 630, 1831, 999, 1999, 261, 250, 281, 1563, 1949, 403, 1918, 210, 965, 1630, 1896, 1450, 1754, 1829, 360, 541, 1614, 552, 175, 1953, 1595, 1955, 683, 172, 1315, 1200]"
19.0,1176.88,6,"[1438, 261, 282, 336, 1831, 1863, 1563, 1965, 1949, 685, 714, 200, 250, 1873, 1754, 1495, 999, 625, 1449]"
4.0,1151.76,6,"[552, 250, 1000, 172]"
21.0,1176.0,7,"[1704, 282, 403, 261, 1831, 714, 1918, 250, 1563, 1949, 999, 281, 1829, 210, 965, 747, 1712, 552, 1754, 1953, 172]"
5.0,1152.1,6,"[1519, 1205, 250, 526, 1869]"
38.0,1188.72,7,"[1438, 1932, 282, 250, 1416, 390, 999, 653, 1315, 1918, 1902, 261, 1953, 1495, 1829, 1250, 1949, 1851, 1388, 1253, 1396, 552, 1450, 683, 172, 175, 1200, 1595, 285, 1570, 872, 1051, 1264, 1754, 883, 1654, 1955, 1703]"
37.0,1186.54,7,"[1704, 282, 714, 1831, 261, 658, 1190, 1757, 1563, 1949, 1918, 1953, 1999, 817, 403, 1630, 872, 1654, 1754, 1955, 1315, 1829, 552, 683, 172, 1595, 175, 1200, 1503, 1893, 1250, 721, 1388, 1264, 883, 1396, 1253]"
3.0,1150.5,6,"[1519, 480, 250]"
10.0,1167.36,7,"[710, 523, 1934, 1942, 361, 250, 1265, 1999, 1754, 172]"
14.0,1169.18,7,"[1704, 282, 403, 261, 1831, 1751, 1918, 250, 1563, 1949, 999, 281, 1754, 172]"
29.0,1184.06,6,"[727, 523, 1869, 261, 1831, 250, 714, 1754, 391, 1783, 999, 817, 1918, 1949, 1829, 1630, 285, 1581, 1703, 1450, 683, 552, 175, 1200, 1595, 1055, 1902, 1851, 872]"
23.0,1181.8,6,"[1438, 1932, 1259, 1829, 250, 1949, 1623, 653, 1902, 1918, 999, 1851, 261, 390, 1783, 285, 1419, 1914, 360, 1754, 1900, 175, 1200]"
12.0,1170.14,6,"[1438, 1066, 1831, 282, 1863, 250, 1563, 1965, 1011, 261, 1754, 1949]"
40.0,1192.18,7,"[892, 523, 1729, 183, 1200, 250, 209, 1754, 872, 261, 1264, 883, 1654, 390, 1902, 1918, 1829, 1949, 403, 1851, 1783, 285, 552, 1450, 683, 172, 175, 1595, 1955, 1703, 817, 1630, 499, 1893, 1315, 1250, 1838, 1388, 1396, 1253]"
7.0,1164.54,7,"[423, 523, 250, 1473, 1869, 1935, 1754]"
29.0,1183.1,7,"[1438, 1932, 282, 250, 1416, 390, 999, 653, 1859, 1918, 1902, 172, 1055, 1949, 1829, 285, 1783, 1703, 1851, 552, 1450, 683, 175, 1200, 817, 1595, 1754, 1630, 872]"
17.0,1175.32,6,"[1704, 282, 1007, 261, 1831, 391, 714, 250, 1783, 550, 817, 1918, 1949, 1829, 267, 1712, 1754]"
6.0,1159.6,7,"[1519, 239, 250, 1754, 1962, 1336]"
