n_nodes,influence,time,nodes
1.0,14.26,1,[700]
11.0,62.26,3,"[704, 771, 236, 681, 118, 738, 469, 316, 849, 781, 110]"
2.0,17.1,2,"[808, 603]"
21.0,85.38,3,"[711, 714, 257, 675, 782, 456, 367, 818, 298, 834, 756, 141, 307, 295, 677, 274, 806, 831, 250, 752, 364]"
9.0,56.8,2,"[704, 771, 236, 681, 118, 782, 812, 674, 806]"
6.0,20.82,6,"[862, 681, 619, 153, 955, 572]"
12.0,64.44,3,"[704, 771, 236, 681, 118, 738, 469, 734, 849, 781, 110, 741]"
9.0,55.42,3,"[704, 771, 236, 853, 118, 681, 469, 734, 806]"
14.0,71.66,3,"[704, 771, 236, 681, 118, 738, 469, 734, 849, 781, 790, 149, 784, 791]"
18.0,77.56,5,"[704, 66, 685, 719, 984, 782, 89, 812, 320, 709, 757, 316, 852, 842, 295, 437, 118, 774]"
24.0,84.96,7,"[711, 714, 257, 675, 708, 855, 700, 191, 826, 702, 820, 80, 273, 600, 91, 866, 612, 741, 356, 231, 967, 621, 111, 888]"
3.0,29.3,2,"[808, 392, 810]"
16.0,73.06,5,"[704, 42, 236, 190, 984, 674, 782, 316, 89, 812, 774, 852, 295, 842, 437, 118]"
10.0,45.2,7,"[704, 771, 236, 681, 871, 809, 633, 429, 38, 970]"
11.0,60.2,4,"[704, 42, 236, 190, 581, 855, 700, 706, 755, 757, 154]"
8.0,41.66,5,"[685, 441, 620, 707, 793, 320, 810, 40]"
19.0,81.22,5,"[704, 917, 257, 675, 782, 456, 367, 818, 298, 834, 756, 141, 307, 295, 677, 274, 637, 831, 250]"
2.0,23.1,1,"[808, 835]"
8.0,53.32,3,"[704, 739, 236, 681, 118, 782, 810, 40]"
6.0,29.36,5,"[704, 264, 80, 626, 489, 774]"
12.0,64.78,2,"[105, 361, 137, 99, 708, 855, 700, 191, 826, 725, 684, 695]"
22.0,85.84,4,"[704, 42, 236, 267, 347, 840, 105, 170, 725, 852, 684, 842, 538, 118, 695, 295, 767, 837, 709, 774, 732, 316]"
22.0,87.32,3,"[704, 714, 257, 675, 782, 456, 367, 818, 298, 834, 756, 141, 307, 295, 677, 274, 316, 852, 842, 437, 502, 774]"
15.0,65.28,6,"[704, 42, 236, 907, 0, 784, 383, 706, 537, 528, 624, 437, 793, 118, 774]"
5.0,43.22,2,"[704, 840, 236, 681, 810]"
19.0,82.04,4,"[704, 840, 236, 675, 692, 456, 367, 818, 298, 834, 756, 141, 307, 295, 677, 274, 637, 831, 250]"
5.0,21.56,5,"[704, 42, 241, 626, 489]"
23.0,85.88,6,"[704, 188, 257, 675, 782, 624, 367, 818, 456, 793, 756, 970, 298, 678, 539, 141, 234, 834, 676, 738, 744, 27, 187]"
12.0,63.42,4,"[704, 771, 236, 586, 708, 855, 700, 191, 826, 702, 820, 80]"
14.0,70.36,4,"[704, 66, 685, 719, 781, 782, 721, 674, 88, 262, 149, 492, 791, 784]"
15.0,72.1,3,"[711, 714, 257, 675, 708, 855, 700, 191, 826, 702, 852, 683, 295, 437, 774]"
8.0,48.28,4,"[704, 447, 236, 681, 118, 782, 810, 40]"
5.0,34.48,3,"[704, 762, 257, 675, 489]"
20.0,77.7,7,"[704, 771, 38, 365, 871, 624, 367, 818, 456, 756, 113, 970, 298, 678, 842, 141, 234, 834, 676, 738]"
13.0,60.72,5,"[704, 66, 685, 719, 984, 89, 782, 311, 88, 149, 790, 517, 371]"
17.0,73.22,6,"[704, 917, 257, 675, 782, 456, 367, 818, 298, 834, 756, 141, 29, 295, 677, 274, 637]"
