n_nodes,influence,time,nodes
1.0,1.0,1,[226]
3.0,3.0,2,"[795, 88, 246]"
22.0,162.0,7,"[643, 397, 145, 414, 165, 296, 427, 173, 941, 52, 822, 585, 723, 86, 609, 999, 1002, 107, 623, 885, 373, 511]"
2.0,2.0,2,"[658, 294]"
4.0,4.0,4,"[544, 803, 100, 911]"
2.0,2.0,2,"[795, 482]"
3.0,3.0,2,"[658, 381, 246]"
15.0,153.0,7,"[993, 834, 355, 695, 871, 487, 974, 625, 242, 990, 406, 25, 985, 926, 959]"
2.0,2.0,2,"[434, 294]"
5.0,6.0,5,"[256, 985, 741, 621, 53]"
5.0,10.0,4,"[645, 12, 941, 142, 297]"
6.0,11.0,4,"[704, 258, 995, 783, 662, 136]"
2.0,2.0,2,"[929, 482]"
2.0,2.0,2,"[46, 294]"
5.0,10.0,4,"[704, 258, 995, 621, 273]"
5.0,14.0,3,"[819, 344, 637, 626, 315]"
2.0,2.0,2,"[512, 754]"
3.0,3.0,2,"[422, 482, 315]"
2.0,2.0,2,"[257, 759]"
13.0,145.0,6,"[704, 258, 995, 621, 273, 843, 242, 990, 406, 25, 985, 926, 959]"
15.0,231.0,6,"[226, 11, 403, 664, 809, 922, 413, 891, 769, 64, 35, 38, 945, 315, 826]"
20.0,157.0,7,"[640, 69, 612, 933, 647, 886, 427, 173, 941, 52, 585, 723, 822, 521, 781, 999, 1002, 107, 335, 885]"
5.0,6.0,5,"[762, 589, 80, 626, 315]"
2.0,2.0,2,"[840, 482]"
10.0,98.0,5,"[226, 11, 403, 664, 358, 945, 413, 84, 959, 511]"
6.0,8.0,5,"[284, 834, 610, 35, 578, 966]"
2.0,2.0,2,"[447, 759]"
14.0,151.0,7,"[993, 614, 672, 922, 664, 35, 891, 413, 809, 769, 64, 54, 38, 945]"
2.0,2.0,2,"[704, 596]"
3.0,3.0,2,"[447, 759, 599]"
10.0,96.0,6,"[929, 11, 403, 701, 719, 664, 715, 84, 296, 511]"
7.0,21.0,6,"[929, 11, 461, 701, 381, 664, 35]"
5.0,10.0,4,"[704, 258, 995, 621, 769]"
